"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %",RPM[1],RPM[2],"Propeller efficiency, %[1]","Propeller efficiency, %[2]","Manifold pressure, atm[1]","Manifold pressure, atm[2]",Supercharger gear[1],Supercharger gear[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²","Turn rate, deg/s"
108.8,76.2,79.1,0,2999,2999,82,82,1.59,1.59,2,2,1150,1150,370,370,49.4,49.4,100,100,434,700,8939,0.64,106593.2,0.15,0.0
108.9,76.2,78.8,0,2999,2999,82,82,1.59,1.59,2,2,1149,1149,369,369,49.3,49.3,100,100,434,700,8947,0.64,106671.0,0.13,0.0
109.0,76.2,78.6,0,2999,2999,82,82,1.58,1.58,2,2,1148,1148,367,368,49.3,49.3,100,100,433,700,8955,0.64,106748.8,0.12,0.0
109.1,76.0,78.3,0,2999,2999,83,83,1.58,1.58,2,2,1146,1146,373,374,49.3,49.3,100,100,433,700,8961,0.64,106811.0,0.11,0.0
109.2,76.1,78.1,0,2999,2999,82,82,1.58,1.58,2,2,1145,1145,368,368,49.3,49.3,100,100,433,700,8969,0.64,106888.8,0.10,0.0
109.3,76.1,77.9,0,2999,2999,83,83,1.58,1.58,2,2,1144,1144,370,371,49.4,49.4,100,100,433,699,8977,0.64,106912.6,0.09,0.0
109.4,76.1,75.9,0,2999,2999,83,83,1.58,1.58,2,2,1143,1143,369,370,49.3,49.3,100,100,432,699,8985,0.64,106990.3,-0.01,0.0
109.5,76.1,74.1,0,2999,2999,82,82,1.57,1.57,2,2,1141,1141,364,365,49.3,49.3,100,100,432,700,8993,0.64,107121.9,-0.10,0.0
109.7,75.9,72.4,0,2999,2999,83,83,1.57,1.57,2,2,1140,1140,370,371,49.3,49.3,100,100,432,700,8999,0.64,107184.1,-0.19,0.0
109.8,76.0,74.6,0,2999,2999,82,82,1.57,1.57,2,2,1139,1139,365,366,49.3,49.3,100,100,432,700,9007,0.64,107261.7,-0.08,0.0
109.9,75.9,76.6,0,2999,2999,84,84,1.57,1.57,2,2,1137,1137,373,373,49.3,49.3,100,100,432,700,9015,0.64,107339.4,0.02,0.0
110.0,75.9,78.3,0,2999,2999,83,83,1.57,1.57,2,2,1136,1136,369,370,49.3,49.3,100,100,431,699,9023,0.64,107363.0,0.11,0.0
110.1,75.9,76.3,0,2999,2999,83,83,1.57,1.57,2,2,1134,1134,369,369,49.3,49.3,100,100,431,699,9031,0.64,107440.6,0.01,0.0
110.2,75.9,74.4,0,2999,2999,83,83,1.56,1.56,2,2,1134,1134,368,368,49.3,49.3,100,100,431,699,9037,0.64,107502.7,-0.08,0.0
110.3,75.8,72.7,0,2999,2999,84,84,1.56,1.56,2,2,1132,1132,370,370,49.3,49.3,100,100,431,700,9045,0.64,107634.3,-0.17,0.0
110.4,75.8,74.9,0,2999,2999,83,83,1.56,1.56,2,2,1131,1131,369,369,49.3,49.3,100,100,431,700,9053,0.64,107711.8,-0.06,0.0
110.5,75.8,76.8,0,2999,2999,83,83,1.56,1.56,2,2,1129,1129,367,368,49.3,49.3,100,100,431,700,9061,0.64,107789.4,0.04,0.0
110.6,75.9,78.5,0,2999,2999,82,82,1.56,1.56,2,2,1129,1129,363,364,49.3,49.3,100,100,430,699,9069,0.64,107813.0,0.13,0.0
110.7,75.9,78.3,0,2999,2999,84,84,1.56,1.56,2,2,1127,1127,369,369,49.3,49.3,100,100,430,700,9076,0.64,107944.5,0.11,0.0
110.8,75.9,78.0,0,2999,2999,82,82,1.55,1.55,2,2,1126,1126,363,363,49.3,49.3,100,100,430,699,9084,0.64,107968.1,0.10,0.0
110.9,75.9,77.8,0,2999,2999,83,83,1.55,1.55,2,2,1125,1125,364,364,49.3,49.3,100,100,429,699,9092,0.64,108045.7,0.09,0.0
111.0,75.9,77.6,0,2999,2999,82,82,1.55,1.55,2,2,1123,1123,358,359,49.3,49.3,100,100,430,700,9100,0.64,108177.1,0.08,0.0
111.1,75.8,77.5,0,2999,2999,83,83,1.55,1.55,2,2,1122,1122,363,364,49.3,49.3,100,100,430,700,9107,0.64,108239.1,0.08,0.0
111.2,75.9,77.3,0,2999,2999,82,82,1.55,1.55,2,2,1121,1121,359,359,49.3,49.3,100,100,429,700,9114,0.64,108316.7,0.07,0.0
111.3,75.9,77.2,0,2999,2999,82,82,1.55,1.55,2,2,1120,1120,360,360,49.3,49.3,100,100,429,700,9122,0.64,108394.2,0.06,0.0
111.4,75.9,77.0,0,2999,2999,82,82,1.54,1.54,2,2,1119,1119,358,359,49.3,49.3,100,100,429,700,9130,0.64,108471.8,0.05,0.0
111.5,76.0,76.9,0,2999,2999,82,82,1.54,1.54,2,2,1117,1117,356,357,49.3,49.3,100,100,429,700,9138,0.64,108549.4,0.05,0.0
111.6,75.8,76.8,0,2999,2999,83,83,1.54,1.54,2,2,1116,1116,362,363,49.3,49.3,100,100,429,700,9144,0.64,108611.4,0.04,0.0
111.7,75.8,76.7,0,2999,2999,83,83,1.54,1.54,2,2,1114,1114,363,363,49.3,49.3,100,100,428,700,9152,0.64,108689.0,0.04,0.0
111.8,75.8,76.6,0,2999,2999,83,83,1.54,1.54,2,2,1113,1113,363,363,49.3,49.3,100,100,427,699,9160,0.64,108712.6,0.04,0.0
111.9,75.8,74.7,0,2999,2999,83,83,1.53,1.53,2,2,1112,1112,362,362,49.3,49.3,100,100,427,699,9168,0.64,108790.2,-0.06,0.0
112.0,75.9,73.0,0,2999,2999,82,83,1.53,1.53,2,2,1111,1111,359,359,49.3,49.3,100,100,427,699,9176,0.64,108867.7,-0.15,0.0
112.1,75.9,71.5,0,2999,2999,83,83,1.53,1.53,2,2,1110,1110,359,360,49.3,49.3,100,100,427,699,9182,0.64,108929.8,-0.22,0.0
112.2,75.9,71.9,0,2999,2999,82,83,1.53,1.53,2,2,1109,1109,358,358,49.3,49.3,100,100,427,699,9190,0.64,109007.4,-0.20,0.0
112.3,75.9,72.3,0,2999,2999,82,83,1.53,1.53,2,2,1107,1107,357,358,49.3,49.3,100,100,427,699,9198,0.64,109085.0,-0.18,0.0
112.4,76.0,72.7,0,2999,2999,82,82,1.53,1.53,2,2,1106,1106,355,356,49.3,49.3,100,100,427,699,9206,0.64,109162.6,-0.16,0.0
112.5,76.0,74.9,0,2999,2999,81,82,1.53,1.53,2,2,1105,1105,352,353,49.3,49.3,100,100,427,700,9214,0.64,109294.1,-0.05,0.0
112.6,75.9,76.8,0,2999,2999,83,83,1.52,1.52,2,2,1103,1103,358,359,49.3,49.3,100,100,427,700,9220,0.64,109356.2,0.04,0.0
112.7,75.9,78.6,0,2999,2999,83,83,1.52,1.52,2,2,1102,1102,359,359,49.3,49.3,100,100,426,700,9228,0.64,109433.9,0.13,0.0
112.8,75.9,78.3,0,2999,2999,83,83,1.52,1.52,2,2,1101,1101,358,359,49.3,49.3,100,100,426,700,9236,0.64,109511.5,0.12,0.0
112.9,75.9,78.0,0,2999,2999,83,83,1.52,1.52,2,2,1099,1099,357,358,49.3,49.3,100,100,426,700,9244,0.64,109589.1,0.11,0.0
113.0,75.9,77.8,0,2999,2999,83,83,1.52,1.52,2,2,1099,1099,356,356,49.3,49.3,100,100,426,700,9250,0.64,109651.2,0.10,0.0
113.1,76.0,77.6,0,2999,2999,82,82,1.52,1.52,2,2,1098,1098,351,352,49.3,49.3,100,100,425,700,9260,0.64,109744.3,0.09,0.0
113.2,76.0,77.5,0,2999,2999,82,82,1.51,1.51,2,2,1096,1096,350,351,49.3,49.3,100,100,425,700,9268,0.64,109822.0,0.08,0.0
113.3,75.8,77.3,0,2999,2999,83,83,1.51,1.51,2,2,1094,1094,356,357,49.3,49.3,100,100,424,698,9276,0.64,109791.7,0.07,0.0
113.4,75.9,75.4,0,2999,2999,82,83,1.51,1.51,2,2,1094,1094,353,354,49.3,49.3,100,100,424,699,9282,0.64,109907.7,-0.03,0.0
113.5,75.9,73.6,0,2999,2999,83,83,1.51,1.51,2,2,1092,1092,353,354,49.3,49.3,100,100,424,699,9290,0.64,109985.3,-0.12,0.0
113.6,75.9,72.0,0,2999,2999,83,83,1.51,1.51,2,2,1091,1091,354,354,49.3,49.3,100,100,424,699,9298,0.64,110062.9,-0.20,0.0
113.7,75.9,72.4,0,2999,2999,83,83,1.51,1.51,2,2,1090,1090,353,354,49.3,49.3,100,100,424,699,9306,0.64,110140.5,-0.18,0.0
113.8,75.9,72.8,0,2999,2999,83,83,1.50,1.50,2,2,1088,1088,352,353,49.3,49.3,100,100,423,699,9314,0.64,110218.2,-0.16,0.0
113.9,75.9,73.1,0,2999,2999,83,83,1.50,1.50,2,2,1087,1087,352,353,49.3,49.3,100,100,423,699,9320,0.64,110280.3,-0.14,0.0
114.0,-0.1,65.7,0,2999,2999,82,82,1.50,1.50,2,2,1086,1086,350,350,49.3,49.3,100,100,423,699,9328,0.64,110357.9,-0.13,0.0
114.1,-0.6,59.2,0,2999,2999,83,83,1.50,1.50,2,2,1086,1086,352,354,49.3,49.3,100,100,423,699,9328,0.64,110357.6,-0.12,0.0
114.2,-0.9,53.2,0,2999,2999,83,84,1.50,1.50,2,2,1086,1086,352,356,49.3,49.3,100,100,423,699,9328,0.64,110356.9,-0.11,0.0
114.3,-1.1,47.8,0,2999,2998,83,83,1.50,1.50,2,2,1086,1086,352,352,49.3,49.3,100,100,423,699,9328,0.64,110355.9,-0.09,0.0
114.4,-1.3,42.9,0,2998,2998,83,81,1.50,1.50,2,2,1086,1086,351,346,49.3,49.3,100,100,423,699,9328,0.64,110354.8,-0.09,0.0
114.5,-1.6,38.5,0,2998,2999,82,81,1.50,1.50,2,2,1086,1086,350,346,49.3,49.3,100,100,423,699,9328,0.64,110353.6,-0.08,0.0
114.6,-1.8,34.5,0,2998,2999,82,82,1.50,1.50,2,2,1086,1086,349,347,49.2,49.2,100,100,423,699,9327,0.64,110353.0,-0.07,0.0
114.7,-2.2,30.9,0,2999,3000,82,83,1.50,1.50,2,2,1086,1087,349,353,49.3,49.3,100,100,423,699,9327,0.64,110350.6,-0.06,0.0
114.8,-2.5,27.6,0,2999,2999,83,83,1.50,1.50,2,2,1086,1086,352,354,49.3,49.3,100,100,423,699,9327,0.64,110347.7,-0.06,0.0
114.9,-2.7,24.6,0,2999,2999,83,83,1.50,1.50,2,2,1086,1086,353,353,49.3,49.3,100,100,423,699,9327,0.64,110345.6,-0.05,0.0
115.0,-3.0,21.8,0,2999,2999,83,82,1.50,1.50,2,2,1086,1086,351,350,49.3,49.3,100,100,423,699,9326,0.64,110342.7,-0.05,0.0
115.1,-3.2,19.4,0,2999,2999,82,82,1.50,1.50,2,2,1086,1086,350,350,49.3,49.3,100,100,423,699,9326,0.64,110339.7,-0.04,0.0
115.2,-3.4,17.1,0,2999,2999,82,83,1.50,1.50,2,2,1086,1086,351,352,49.3,49.3,100,100,423,699,9326,0.64,110336.4,-0.04,0.0
