"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller efficiency, %[3]","Propeller efficiency, %[4]","Propeller efficiency, %[5]","Propeller efficiency, %[6]","Manifold pressure, atm[1]","Manifold pressure, atm[2]","Manifold pressure, atm[3]","Manifold pressure, atm[4]","Manifold pressure, atm[5]","Manifold pressure, atm[6]",RPM[1],RPM[2],RPM[3],RPM[4],RPM[5],RPM[6],"Power, hp[1]","Power, hp[2]","Power, hp[3]","Power, hp[4]","Power, hp[5]","Power, hp[6]","Thrust, kgf[1]","Thrust, kgf[2]","Thrust, kgf[3]","Thrust, kgf[4]","Thrust, kgf[5]","Thrust, kgf[6]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, deg[3]","Propeller pitch, deg[4]","Propeller pitch, deg[5]","Propeller pitch, deg[6]","Propeller pitch, %[1]","Propeller pitch, %[2]","Propeller pitch, %[3]","Propeller pitch, %[4]","Propeller pitch, %[5]","Propeller pitch, %[6]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
80.9,20.7,21.1,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1424,1424,1424,1424,1424,1424,1105,1104,1104,1104,1104,1104,40.9,40.9,40.9,40.9,40.9,40.9,100,100,100,100,100,100,212,300,6673,0.27,68934.4,0.07
81.0,20.7,21.1,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1424,1424,1424,1424,1424,1424,1104,1104,1104,1104,1103,1103,40.9,40.9,40.9,40.9,40.9,40.9,100,100,100,100,100,100,212,300,6675,0.27,68954.0,0.07
81.1,20.7,21.1,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1424,1424,1424,1424,1424,1424,1104,1104,1104,1103,1103,1103,40.9,40.9,40.9,40.9,40.9,40.9,100,100,100,100,100,100,212,300,6677,0.27,68973.6,0.06
81.2,20.7,21.0,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1423,1423,1423,1423,1423,1423,1105,1105,1105,1105,1105,1105,40.9,40.9,40.9,40.9,40.9,40.9,100,100,100,100,100,100,212,300,6679,0.27,68993.2,0.05
81.3,20.7,21.0,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1423,1423,1423,1423,1423,1423,1104,1103,1103,1103,1103,1103,40.9,40.9,40.9,40.9,40.9,40.9,100,100,100,100,100,100,212,300,6681,0.27,69012.8,0.05
81.4,20.7,21.0,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1423,1423,1423,1423,1423,1423,1103,1103,1103,1103,1103,1103,40.9,40.9,40.9,40.9,40.9,40.9,100,100,100,100,100,100,212,300,6684,0.27,69042.3,0.04
81.5,20.7,20.9,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1423,1423,1423,1423,1423,1423,1104,1103,1103,1103,1103,1103,40.9,40.9,40.9,40.9,40.9,40.9,100,100,100,100,100,100,212,300,6686,0.26,69061.9,0.04
81.6,20.8,20.9,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1422,1423,1423,1423,1423,1423,1103,1103,1103,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6688,0.27,69081.5,0.03
81.7,20.8,20.9,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1422,1422,1422,1422,1422,1422,1103,1103,1103,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6690,0.26,69101.1,0.03
81.8,20.8,20.9,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1422,1422,1422,1422,1422,1422,1103,1103,1103,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6692,0.26,69120.7,0.03
81.9,20.8,20.9,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1422,1422,1422,1422,1422,1422,1103,1103,1103,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6694,0.26,69140.4,0.03
82.0,20.8,20.1,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1421,1421,1421,1421,1421,1421,1103,1103,1103,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,299,6696,0.26,69136.9,-0.07
82.1,20.8,19.4,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1421,1421,1421,1421,1421,1421,1103,1103,1103,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6698,0.26,69179.6,-0.15
82.2,20.8,18.7,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1421,1421,1421,1421,1421,1421,1102,1103,1103,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6700,0.26,69199.2,-0.23
82.3,20.8,19.7,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1421,1421,1421,1421,1421,1421,1102,1102,1102,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6702,0.26,69218.8,-0.12
82.4,20.8,20.6,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1420,1420,1420,1420,1420,1420,1102,1103,1103,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6705,0.26,69225.2,-0.01
82.5,20.8,21.4,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1420,1420,1420,1420,1420,1420,1102,1102,1102,1102,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6706,0.26,69258.1,0.08
82.6,20.7,20.6,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1420,1420,1420,1420,1420,1420,1102,1102,1102,1103,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6708,0.26,69254.6,-0.02
82.7,20.7,19.8,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1420,1420,1420,1420,1420,1420,1101,1102,1102,1102,1102,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6711,0.26,69284.0,-0.11
82.8,20.7,19.1,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1419,1419,1419,1419,1419,1419,1102,1102,1102,1102,1103,1103,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6713,0.27,69326.8,-0.19
82.9,20.8,20.1,0,85,85,85,85,85,85,1.27,1.27,1.27,1.27,1.27,1.27,2500,2500,2500,2500,2500,2500,1419,1419,1419,1419,1419,1419,1100,1100,1101,1101,1101,1101,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6715,0.27,69346.4,-0.08
83.0,20.7,20.9,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1419,1419,1419,1419,1419,1419,1099,1100,1100,1101,1101,1101,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6717,0.27,69366.0,0.02
83.1,20.7,21.7,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1419,1419,1419,1419,1419,1419,1100,1100,1101,1101,1101,1102,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6719,0.27,69385.6,0.11
83.2,20.7,21.6,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1419,1419,1419,1419,1419,1419,1099,1100,1100,1100,1101,1101,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,212,300,6721,0.27,69405.2,0.10
83.3,20.7,21.5,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1418,1418,1418,1418,1418,1418,1100,1101,1101,1102,1102,1102,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6723,0.26,69401.7,0.09
83.4,20.7,21.4,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1418,1418,1418,1418,1418,1418,1100,1100,1101,1101,1101,1101,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6725,0.26,69421.4,0.08
83.5,20.7,21.3,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1418,1418,1418,1418,1418,1418,1099,1100,1100,1101,1101,1101,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6727,0.26,69464.1,0.07
83.6,20.7,21.3,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1417,1417,1417,1417,1417,1417,1100,1100,1100,1101,1101,1101,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6729,0.26,69460.6,0.07
83.7,20.7,21.2,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1417,1417,1417,1417,1417,1417,1099,1100,1100,1100,1100,1101,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6731,0.26,69480.2,0.06
83.8,20.7,21.2,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1417,1417,1417,1417,1417,1417,1099,1099,1099,1100,1100,1100,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6733,0.26,69523.0,0.05
83.9,20.7,21.1,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1417,1417,1417,1417,1417,1417,1099,1099,1099,1099,1099,1100,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6736,0.27,69552.4,0.05
84.0,20.6,21.1,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1417,1416,1416,1416,1416,1416,1098,1098,1099,1099,1099,1099,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6738,0.27,69572.0,0.04
84.1,20.6,21.0,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1416,1416,1416,1416,1416,1416,1098,1098,1098,1098,1098,1098,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6739,0.27,69581.8,0.04
84.2,20.6,21.0,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1416,1416,1416,1416,1416,1416,1098,1098,1098,1098,1099,1099,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6742,0.27,69611.2,0.03
84.3,20.6,21.0,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1416,1416,1416,1416,1416,1416,1098,1098,1098,1098,1098,1099,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6744,0.27,69630.9,0.03
84.4,20.6,20.9,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1416,1416,1416,1416,1416,1415,1098,1098,1098,1098,1098,1098,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6746,0.27,69650.5,0.03
84.5,20.6,20.9,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1415,1415,1415,1415,1415,1415,1098,1098,1098,1098,1098,1098,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6748,0.27,69670.1,0.03
84.6,20.6,20.9,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1415,1415,1415,1415,1415,1415,1098,1098,1098,1098,1097,1097,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6750,0.27,69689.7,0.02
84.7,20.6,20.8,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1415,1415,1415,1415,1415,1415,1098,1097,1097,1097,1097,1097,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6752,0.27,69709.3,0.02
84.8,20.6,20.8,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1415,1415,1415,1415,1415,1415,1097,1096,1096,1096,1096,1096,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6754,0.27,69729.0,0.02
84.9,20.6,20.8,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1414,1414,1414,1414,1414,1414,1097,1096,1096,1096,1096,1096,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6756,0.27,69748.6,0.02
85.0,20.5,20.8,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1414,1414,1414,1414,1414,1414,1098,1098,1098,1097,1097,1097,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6758,0.27,69768.2,0.01
85.1,20.6,20.7,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1414,1414,1414,1414,1414,1414,1096,1096,1096,1096,1095,1095,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6760,0.27,69787.8,0.01
85.2,20.5,20.7,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1413,1413,1413,1413,1413,1413,1098,1098,1097,1097,1097,1097,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,210,299,6763,0.26,69794.1,0.01
85.3,20.5,19.9,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1413,1413,1413,1413,1413,1413,1098,1097,1097,1097,1096,1096,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6765,0.26,69813.8,-0.08
85.4,20.6,19.2,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1413,1413,1413,1413,1413,1413,1097,1097,1097,1096,1096,1096,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,299,6766,0.26,69823.6,-0.17
85.5,20.6,18.6,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1413,1413,1413,1413,1413,1413,1096,1096,1096,1095,1095,1095,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6769,0.27,69876.1,-0.24
85.6,20.6,19.5,0,85,85,85,85,85,85,1.26,1.26,1.26,1.26,1.26,1.26,2500,2500,2500,2500,2500,2500,1413,1413,1413,1413,1413,1413,1096,1096,1096,1095,1095,1095,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6771,0.27,69895.7,-0.13
85.7,20.6,20.4,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1412,1412,1412,1412,1412,1412,1096,1096,1096,1095,1095,1095,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6773,0.27,69915.4,-0.02
85.8,20.6,21.2,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1412,1412,1412,1412,1412,1412,1096,1096,1095,1095,1095,1094,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6775,0.27,69935.0,0.07
85.9,20.6,21.2,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1412,1412,1412,1412,1412,1412,1095,1095,1095,1094,1094,1094,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6777,0.27,69954.6,0.07
86.0,20.6,21.1,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1412,1412,1412,1412,1412,1412,1095,1094,1094,1094,1094,1094,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6779,0.27,69974.2,0.06
86.1,20.6,21.0,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1411,1411,1411,1411,1411,1411,1095,1095,1095,1094,1094,1094,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6781,0.27,69993.8,0.05
86.2,20.6,21.0,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1411,1411,1411,1411,1411,1411,1094,1094,1094,1093,1093,1093,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6783,0.27,70013.5,0.05
86.3,20.6,21.0,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1411,1411,1411,1411,1411,1411,1094,1094,1094,1093,1093,1093,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6785,0.27,70033.1,0.04
86.4,20.5,20.9,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1411,1411,1411,1411,1411,1411,1095,1095,1095,1095,1095,1094,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6787,0.27,70052.7,0.04
86.5,20.5,20.9,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1410,1411,1411,1411,1411,1411,1093,1093,1093,1093,1093,1093,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6790,0.27,70082.1,0.04
86.6,20.5,20.8,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1410,1410,1410,1410,1410,1410,1093,1093,1093,1093,1093,1093,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6792,0.27,70101.7,0.03
86.7,20.5,20.8,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1410,1410,1410,1410,1410,1410,1093,1093,1093,1093,1093,1093,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,211,300,6794,0.27,70121.4,0.03
86.8,20.5,20.0,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1410,1410,1410,1410,1410,1410,1094,1094,1094,1094,1094,1094,41.0,41.0,41.0,41.0,41.0,41.0,100,100,100,100,100,100,210,299,6796,0.26,70117.9,-0.07
86.9,20.5,19.3,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1409,1409,1409,1409,1409,1409,1094,1094,1094,1094,1094,1094,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6798,0.26,70137.5,-0.15
87.0,20.5,18.6,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1409,1409,1409,1409,1409,1409,1093,1093,1093,1093,1094,1094,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6800,0.27,70157.1,-0.23
87.1,20.4,18.8,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1409,1409,1409,1409,1409,1409,1093,1093,1093,1093,1093,1093,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6802,0.27,70176.7,-0.21
87.2,20.4,18.9,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1409,1409,1409,1409,1409,1409,1093,1093,1093,1093,1093,1093,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6804,0.27,70196.4,-0.19
87.3,20.4,19.1,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1408,1408,1408,1408,1409,1409,1092,1092,1093,1093,1093,1093,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6806,0.27,70239.1,-0.17
87.4,20.4,20.0,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1408,1408,1408,1408,1408,1408,1091,1091,1091,1092,1092,1092,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6808,0.27,70258.7,-0.06
87.5,20.4,20.8,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1408,1408,1408,1408,1408,1408,1092,1092,1092,1092,1092,1092,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6810,0.27,70278.3,0.04
87.6,20.4,21.6,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1408,1408,1408,1408,1408,1408,1092,1092,1092,1092,1092,1092,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6812,0.27,70297.9,0.13
87.7,20.4,21.4,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1408,1408,1408,1408,1408,1408,1092,1092,1092,1092,1092,1092,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6814,0.27,70317.6,0.11
87.8,20.3,21.3,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1407,1407,1407,1407,1407,1407,1092,1092,1093,1093,1093,1093,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,211,300,6816,0.27,70337.2,0.10
87.9,20.3,21.2,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1407,1407,1407,1407,1407,1407,1091,1091,1091,1091,1091,1091,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6818,0.27,70356.8,0.09
88.0,20.3,20.4,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1407,1407,1407,1407,1407,1407,1092,1092,1092,1092,1092,1092,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6820,0.26,70353.3,-0.01
88.1,20.3,19.6,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1407,1407,1407,1407,1407,1407,1091,1091,1091,1092,1092,1092,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6822,0.27,70372.9,-0.10
88.2,20.2,18.9,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1406,1406,1406,1406,1406,1406,1091,1091,1092,1092,1092,1092,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6824,0.27,70392.6,-0.18
88.3,20.2,19.0,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1406,1406,1406,1406,1406,1406,1091,1091,1091,1091,1091,1091,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6826,0.27,70412.2,-0.16
88.4,20.2,19.1,0,85,85,85,85,85,85,1.25,1.25,1.25,1.25,1.25,1.25,2500,2500,2500,2500,2500,2500,1406,1406,1406,1406,1406,1406,1091,1091,1091,1091,1091,1091,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6828,0.27,70454.9,-0.15
88.5,20.2,19.2,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1406,1406,1406,1406,1406,1406,1090,1091,1091,1091,1091,1091,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6830,0.27,70474.5,-0.13
88.6,20.2,20.1,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1405,1405,1405,1405,1405,1405,1090,1090,1090,1090,1090,1090,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6832,0.27,70494.1,-0.03
88.7,20.2,20.9,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1405,1405,1405,1405,1405,1405,1090,1090,1090,1090,1090,1090,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6835,0.27,70500.5,0.07
88.8,20.2,21.6,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1405,1405,1405,1405,1405,1405,1090,1090,1090,1090,1090,1090,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6836,0.27,70533.4,0.15
88.9,20.1,21.5,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1405,1405,1405,1405,1405,1405,1090,1090,1090,1089,1089,1089,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6839,0.27,70562.8,0.14
89.0,20.1,21.3,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1404,1404,1404,1404,1404,1404,1090,1090,1090,1089,1089,1089,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,300,6841,0.27,70582.4,0.12
89.1,20.1,21.2,0,85,85,85,85,85,85,1.24,1.24,1.24,1.24,1.24,1.24,2500,2500,2500,2500,2500,2500,1404,1404,1404,1404,1404,1404,1090,1090,1090,1089,1089,1089,41.1,41.1,41.1,41.1,41.1,41.1,100,100,100,100,100,100,210,299,6843,0.27,70578.9,0.11
