"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %",RPM[1],RPM[2],"Propeller efficiency, %[1]","Propeller efficiency, %[2]","Manifold pressure, atm[1]","Manifold pressure, atm[2]",Supercharger gear[1],Supercharger gear[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²","Turn rate, deg/s"
43.1,34.5,34.7,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.2,26.2,100,100,278,299,1470,0.25,17868.1,0.05,0.0
43.2,34.5,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1097,26.2,26.2,100,100,278,299,1473,0.25,17903.4,-0.05,0.0
43.3,34.5,33.2,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1096,1097,26.2,26.2,100,100,278,299,1477,0.25,17938.7,-0.14,0.0
43.4,34.5,33.3,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1098,1098,26.2,26.2,100,100,278,299,1481,0.25,17974.0,-0.12,0.0
43.5,34.5,33.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.2,26.2,100,100,278,299,1484,0.25,18009.3,-0.11,0.0
43.6,34.5,33.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1098,1098,26.2,26.2,100,100,278,299,1487,0.25,18037.6,-0.10,0.0
43.7,34.6,34.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.2,26.2,100,100,279,300,1491,0.25,18096.0,0.00,0.0
43.8,34.5,35.2,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1097,1097,26.2,26.2,100,100,279,300,1494,0.25,18131.4,0.09,0.0
43.9,34.6,35.9,0,2400,2400,81,81,1.36,1.36,2,2,1447,1447,1076,1076,26.2,26.2,100,100,278,300,1498,0.25,18166.8,0.18,0.0
44.0,34.7,35.8,0,2400,2400,81,81,1.36,1.36,2,2,1446,1446,1076,1076,26.2,26.2,100,100,278,300,1501,0.25,18195.1,0.16,0.0
44.1,34.7,35.7,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1070,1070,26.2,26.2,100,100,278,300,1504,0.25,18230.4,0.14,0.0
44.2,34.6,35.6,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1089,1089,26.2,26.2,100,100,278,299,1508,0.25,18242.7,0.13,0.0
44.3,34.6,34.7,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1086,1086,26.2,26.2,100,100,278,299,1512,0.25,18278.1,0.02,0.0
44.4,34.6,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.2,26.2,100,100,278,299,1515,0.25,18313.5,-0.07,0.0
44.5,34.6,33.2,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1097,1097,26.2,26.2,100,100,278,299,1519,0.25,18348.8,-0.16,0.0
44.6,34.6,33.3,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1097,1097,26.2,26.2,100,100,278,299,1522,0.25,18384.2,-0.14,0.0
44.7,34.6,33.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1098,26.2,26.2,100,100,277,299,1526,0.25,18419.6,-0.13,0.0
44.8,34.5,33.6,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1098,26.2,26.2,100,100,277,299,1529,0.25,18447.9,-0.12,0.0
44.9,34.5,33.7,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.2,26.2,100,100,277,299,1533,0.25,18483.2,-0.10,0.0
45.0,34.5,33.7,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1098,1097,26.2,26.2,100,100,278,300,1536,0.25,18541.6,-0.09,0.0
45.1,34.5,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.2,26.2,100,100,278,300,1539,0.25,18569.9,-0.08,0.0
45.2,34.5,34.7,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1098,1097,26.2,26.2,100,100,278,300,1543,0.25,18605.2,0.02,0.0
45.3,34.5,35.4,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1077,1077,26.2,26.2,100,100,278,300,1546,0.25,18640.5,0.11,0.0
45.4,34.5,36.1,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1070,1070,26.2,26.2,100,100,278,300,1550,0.25,18675.7,0.19,0.0
45.5,34.5,35.2,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1089,1089,26.2,26.2,100,100,277,299,1553,0.25,18687.9,0.08,0.0
45.6,34.5,34.3,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1087,1086,26.2,26.2,100,100,277,299,1557,0.25,18723.1,-0.02,0.0
45.7,34.4,33.6,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1097,1096,26.2,26.2,100,100,277,299,1561,0.25,18758.3,-0.11,0.0
45.8,34.4,33.7,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1087,1086,26.2,26.2,100,100,277,299,1563,0.25,18786.5,-0.10,0.0
45.9,34.4,33.7,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1098,1098,26.2,26.2,100,100,277,299,1568,0.25,18828.7,-0.09,0.0
46.0,34.4,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1097,1096,26.2,26.2,100,100,277,299,1571,0.25,18856.8,-0.08,0.0
46.1,34.3,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1098,1098,26.2,26.2,100,100,277,299,1574,0.25,18892.0,-0.07,0.0
46.2,34.3,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1097,1096,26.2,26.2,100,100,277,299,1577,0.25,18920.1,-0.07,0.0
46.3,34.3,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1097,1097,26.2,26.2,100,100,276,299,1581,0.25,18962.2,-0.06,0.0
46.4,34.4,34.0,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1077,1077,26.2,26.2,100,100,277,299,1585,0.25,18997.3,-0.05,0.0
46.5,34.3,34.0,0,2400,2400,81,81,1.36,1.36,2,2,1446,1446,1076,1076,26.2,26.2,100,100,277,299,1588,0.25,19025.3,-0.05,0.0
46.6,34.3,34.1,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1070,1070,26.2,26.2,100,100,277,299,1591,0.25,19060.4,-0.04,0.0
46.7,34.3,34.1,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1089,1088,26.2,26.2,100,100,277,299,1595,0.25,19095.5,-0.04,0.0
46.8,34.3,34.1,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1070,1070,26.2,26.2,100,100,277,299,1598,0.25,19123.5,-0.04,0.0
46.9,34.3,34.1,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1089,1089,26.2,26.2,100,100,277,299,1601,0.25,19158.5,-0.03,0.0
47.0,34.3,34.1,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1086,1086,26.2,26.2,100,100,277,299,1605,0.25,19193.5,-0.03,0.0
47.1,34.2,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.2,26.2,100,100,276,299,1609,0.25,19228.6,-0.03,0.0
47.2,34.2,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.2,26.2,100,100,276,299,1612,0.25,19263.5,-0.02,0.0
47.3,34.2,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1098,1098,26.2,26.2,100,100,276,299,1616,0.25,19298.5,-0.02,0.0
47.4,34.2,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1097,1097,26.2,26.2,100,100,276,299,1619,0.25,19333.5,-0.02,0.0
47.5,34.2,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1098,1098,26.2,26.2,100,100,276,299,1622,0.25,19361.5,-0.02,0.0
47.6,34.1,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1097,1097,26.2,26.2,100,100,276,299,1626,0.25,19396.4,-0.02,0.0
47.7,34.1,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1097,1097,26.2,26.2,100,100,277,300,1629,0.25,19454.5,-0.01,0.0
47.8,34.1,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1098,1098,26.2,26.2,100,100,277,300,1632,0.25,19482.4,-0.01,0.0
47.9,34.1,34.9,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1097,1097,26.2,26.2,100,100,277,300,1636,0.25,19517.4,0.08,0.0
48.0,34.2,35.6,0,2400,2400,81,81,1.36,1.36,2,2,1447,1447,1076,1076,26.2,26.2,100,100,276,300,1639,0.25,19552.3,0.17,0.0
48.1,34.2,36.3,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1088,1088,26.2,26.2,100,100,276,299,1643,0.25,19564.1,0.24,0.0
48.2,34.2,35.3,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1086,1086,26.2,26.2,100,100,276,299,1646,0.25,19599.0,0.13,0.0
48.3,34.2,34.4,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1086,1086,26.2,26.2,100,100,276,299,1650,0.25,19633.9,0.02,0.0
48.4,34.2,33.6,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1086,1086,26.2,26.2,100,100,276,299,1653,0.25,19668.8,-0.07,0.0
48.5,34.2,33.7,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1088,1088,26.2,26.2,100,100,276,299,1656,0.25,19696.7,-0.06,0.0
48.6,34.2,33.7,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1086,1086,26.2,26.2,100,100,276,299,1660,0.25,19731.6,-0.06,0.0
48.7,34.1,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1095,1095,26.2,26.2,100,100,276,299,1663,0.25,19766.5,-0.05,0.0
48.8,34.1,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1095,1096,26.2,26.2,100,100,276,299,1667,0.25,19801.4,-0.05,0.0
48.9,34.1,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1097,1097,26.2,26.2,100,100,275,299,1670,0.25,19836.4,-0.04,0.0
49.0,34.0,33.9,0,2399,2399,83,83,1.36,1.36,2,2,1445,1445,1095,1096,26.2,26.2,100,100,274,298,1674,0.25,19848.2,-0.04,0.0
49.1,33.9,32.3,0,2398,2398,82,82,1.36,1.36,2,2,1444,1444,1097,1097,26.1,26.1,100,100,274,297,1677,0.25,19853.0,-0.22,0.0
49.2,33.8,30.9,0,2398,2398,82,82,1.36,1.36,2,2,1444,1444,1099,1099,26.1,26.1,100,100,273,296,1680,0.25,19864.7,-0.38,0.0
49.3,33.7,29.7,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1102,1102,26.0,26.0,100,100,272,295,1684,0.24,19876.4,-0.53,0.0
49.4,33.6,27.8,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1104,1104,26.0,26.0,100,100,271,294,1687,0.24,19881.2,-0.75,0.0
49.5,33.4,26.1,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1108,1108,25.9,25.9,100,100,270,293,1691,0.24,19899.6,-0.95,0.0
49.6,33.3,24.5,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1111,1111,25.9,25.9,100,100,269,292,1694,0.24,19904.4,-1.13,0.0
49.7,33.2,23.1,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1114,1114,25.8,25.8,100,100,268,291,1697,0.24,19915.9,-1.29,0.0
49.8,33.0,21.9,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1117,1118,25.8,25.8,100,100,267,290,1701,0.24,19927.3,-1.44,0.0
49.9,32.9,20.7,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1121,1121,25.7,25.7,100,100,266,289,1704,0.24,19938.7,-1.57,0.0
50.0,32.8,19.7,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1124,1124,25.7,25.7,100,100,265,288,1707,0.24,19950.0,-1.69,0.0
50.1,32.6,18.7,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1127,1127,25.7,25.7,100,100,264,287,1710,0.24,19954.6,-1.80,0.0
50.2,32.5,17.8,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1130,1130,25.6,25.6,100,100,263,286,1714,0.24,19965.8,-1.90,0.0
50.3,32.4,17.1,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1133,1133,25.6,25.6,100,100,262,285,1716,0.24,19970.3,-1.98,0.0
50.4,32.2,16.4,0,2397,2397,82,82,1.36,1.36,2,2,1444,1444,1136,1136,25.5,25.5,100,100,261,284,1720,0.24,19981.4,-2.06,0.0
50.5,32.1,15.8,0,2397,2397,82,82,1.36,1.36,2,2,1445,1445,1140,1140,25.5,25.5,100,100,260,283,1723,0.24,19992.4,-2.13,0.0
50.6,32.0,15.2,0,2397,2397,82,82,1.36,1.36,2,2,1445,1445,1143,1143,25.4,25.4,100,100,259,282,1726,0.23,20003.4,-2.19,0.0
50.7,31.8,14.7,0,2397,2397,82,82,1.36,1.36,2,2,1445,1445,1145,1146,25.4,25.4,100,100,259,282,1729,0.23,20029.5,-2.25,0.0
50.8,31.7,14.2,0,2397,2397,82,82,1.36,1.36,2,2,1445,1445,1149,1150,25.3,25.3,100,100,258,280,1733,0.23,20025.1,-2.30,0.0
50.9,31.5,13.7,0,2397,2397,82,82,1.36,1.36,2,2,1445,1445,1153,1153,25.3,25.3,100,100,257,279,1736,0.23,20035.9,-2.35,0.0
51.0,31.4,13.3,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1155,1156,25.2,25.2,100,100,256,279,1739,0.23,20061.6,-2.39,0.0
51.1,31.3,13.0,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1158,1158,25.2,25.2,100,100,255,278,1742,0.23,20065.8,-2.43,0.0
51.2,31.1,13.3,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1162,1162,25.1,25.1,100,100,254,277,1745,0.23,20082.7,-2.37,0.0
51.3,31.0,13.7,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1165,1166,25.1,25.1,100,100,253,276,1749,0.23,20093.1,-2.31,0.0
51.4,30.9,14.0,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1168,1168,25.0,25.0,100,100,252,275,1751,0.23,20097.2,-2.27,0.0
51.5,30.7,13.5,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1171,1172,25.0,25.0,100,100,251,274,1754,0.23,20107.5,-2.31,0.0
51.6,30.6,13.1,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1174,1174,24.9,24.9,100,100,251,273,1757,0.23,20111.5,-2.36,0.0
51.7,30.4,12.7,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1177,1177,24.9,24.9,100,100,250,272,1760,0.23,20121.7,-2.40,0.0
51.8,30.3,12.3,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1181,1181,24.9,24.9,100,100,249,271,1763,0.23,20131.8,-2.44,0.0
51.9,30.1,12.0,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1185,1185,24.8,24.8,100,100,248,270,1767,0.22,20148.0,-2.47,0.0
52.0,30.0,11.7,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1188,1188,24.7,24.7,100,100,247,269,1770,0.22,20157.9,-2.50,0.0
52.1,29.8,12.1,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1190,1191,24.7,24.7,100,100,246,269,1773,0.22,20182.4,-2.44,0.0
52.2,29.7,12.5,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1194,1194,24.7,24.7,100,100,245,268,1776,0.22,20192.1,-2.38,0.0
52.3,29.5,12.8,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1197,1197,24.6,24.6,100,100,244,267,1779,0.22,20201.8,-2.32,0.0
52.4,29.4,12.4,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1201,1201,24.6,24.6,100,100,243,266,1783,0.22,20217.4,-2.37,0.0
52.5,29.2,12.0,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1204,1204,24.5,24.5,100,100,243,265,1785,0.22,20220.9,-2.41,0.0
52.6,29.1,11.7,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1207,1207,24.5,24.5,100,100,242,264,1788,0.22,20230.3,-2.44,0.0
52.7,28.9,11.3,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1210,1210,24.4,24.4,100,100,241,263,1791,0.22,20239.6,-2.47,0.0
52.8,28.8,11.0,0,2397,2397,81,81,1.36,1.36,2,2,1445,1445,1213,1213,24.4,24.4,100,100,240,262,1794,0.22,20248.9,-2.50,0.0
52.9,28.7,10.8,0,2397,2397,80,80,1.36,1.36,2,2,1445,1445,1216,1216,24.4,24.4,100,100,239,262,1797,0.22,20272.4,-2.53,0.0
53.0,28.5,11.2,0,2397,2397,80,80,1.36,1.36,2,2,1445,1445,1219,1219,24.3,24.3,100,100,239,261,1800,0.22,20281.4,-2.46,0.0
53.1,28.3,11.5,0,2397,2397,80,80,1.36,1.36,2,2,1445,1445,1222,1222,24.3,24.3,100,100,238,260,1802,0.22,20290.4,-2.40,0.0
53.2,28.2,11.9,0,2397,2397,80,80,1.36,1.36,2,2,1445,1445,1225,1226,24.2,24.2,100,100,237,259,1805,0.22,20299.3,-2.35,0.0
53.3,28.0,11.4,0,2397,2397,80,80,1.36,1.36,2,2,1445,1445,1229,1229,24.2,24.2,100,100,236,258,1808,0.21,20308.1,-2.39,0.0
53.4,27.9,11.1,0,2397,2397,80,80,1.36,1.36,2,2,1445,1445,1232,1232,24.1,24.1,100,100,235,257,1811,0.21,20316.9,-2.43,0.0
53.5,32.5,10.7,0,2453,2453,87,87,1.42,1.42,2,2,1530,1530,1212,1212,26.3,26.3,100,100,274,299,1814,0.25,21242.5,-2.46,3.7
53.6,32.7,44.9,0,2430,2430,85,85,1.39,1.39,2,2,1485,1485,1153,1153,26.1,26.1,100,100,274,299,1817,0.25,21275.8,1.55,3.6
53.7,32.9,75.6,0,2420,2420,85,85,1.37,1.37,2,2,1465,1465,1133,1133,26.1,26.1,100,100,273,299,1821,0.25,21309.3,5.17,3.1
53.8,33.1,103.2,0,2413,2413,84,84,1.36,1.36,2,2,1454,1454,1117,1117,26.2,26.2,100,100,273,299,1824,0.25,21343.0,8.42,2.6
53.9,33.2,97.0,0,2410,2410,84,84,1.36,1.36,2,2,1449,1449,1107,1107,26.2,26.2,100,100,274,300,1827,0.25,21393.2,7.67,0.0
54.0,33.3,91.4,0,2406,2406,83,83,1.36,1.36,2,2,1445,1445,1100,1100,26.2,26.2,100,100,274,300,1830,0.25,21427.2,7.00,0.0
54.1,33.4,86.4,0,2404,2404,83,83,1.36,1.36,2,2,1443,1443,1097,1097,26.2,26.2,100,100,274,300,1834,0.25,21461.3,6.39,0.0
54.2,33.6,81.1,0,2403,2403,82,82,1.36,1.36,2,2,1443,1443,1074,1075,26.2,26.2,100,100,274,300,1837,0.25,21495.5,5.75,1.4
54.3,33.7,76.3,0,2402,2402,81,81,1.36,1.36,2,2,1443,1443,1067,1067,26.2,26.2,100,100,274,300,1841,0.25,21529.8,5.18,1.0
54.4,33.7,72.1,0,2402,2402,82,82,1.36,1.36,2,2,1444,1444,1086,1085,26.3,26.3,100,100,273,299,1844,0.25,21541.1,4.66,0.0
54.5,33.8,67.4,0,2402,2402,83,83,1.36,1.36,2,2,1445,1445,1092,1092,26.3,26.3,100,100,273,299,1848,0.25,21575.6,4.10,0.0
54.6,33.8,63.3,0,2401,2401,82,82,1.36,1.36,2,2,1445,1445,1083,1083,26.3,26.3,100,100,273,299,1851,0.25,21603.2,3.60,0.0
54.7,33.9,59.6,0,2401,2401,83,83,1.36,1.36,2,2,1446,1446,1093,1093,26.3,26.3,100,100,273,299,1855,0.25,21644.7,3.15,0.0
54.8,33.9,57.0,0,2401,2401,83,83,1.36,1.36,2,2,1446,1446,1093,1093,26.3,26.3,100,100,273,299,1858,0.25,21672.4,2.83,0.0
54.9,34.0,54.7,0,2401,2401,83,83,1.36,1.36,2,2,1446,1446,1093,1093,26.3,26.3,100,100,273,299,1861,0.25,21707.1,2.55,0.0
55.0,34.0,52.6,0,2401,2401,83,83,1.36,1.36,2,2,1446,1446,1093,1093,26.3,26.3,100,100,273,299,1864,0.25,21734.9,2.29,0.0
55.1,34.0,50.7,0,2400,2400,83,83,1.36,1.36,2,2,1445,1445,1094,1094,26.3,26.3,100,100,273,299,1868,0.25,21776.6,2.06,0.0
55.2,34.0,49.1,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1096,1096,26.3,26.3,100,100,273,300,1871,0.25,21827.5,1.86,0.0
55.3,34.0,47.6,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1095,1095,26.3,26.3,100,100,273,300,1875,0.25,21862.3,1.67,0.0
55.4,34.1,47.0,0,2400,2400,81,81,1.36,1.36,2,2,1446,1446,1075,1075,26.3,26.3,100,100,273,300,1878,0.25,21897.2,1.60,0.0
55.5,34.1,46.5,0,2400,2400,81,81,1.36,1.36,2,2,1446,1446,1068,1068,26.3,26.3,100,100,273,300,1882,0.25,21932.0,1.53,0.0
55.6,34.1,46.0,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1087,1087,26.3,26.3,100,100,273,299,1885,0.25,21943.8,1.47,0.0
55.7,34.1,44.1,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1085,1085,26.3,26.3,100,100,273,299,1889,0.25,21978.7,1.23,0.0
55.8,34.1,42.3,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1094,1094,26.3,26.3,100,100,273,299,1892,0.25,22013.6,1.01,0.0
55.9,34.2,40.7,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1085,1085,26.3,26.3,100,100,273,299,1895,0.25,22041.5,0.82,0.0
56.0,34.2,40.0,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1094,1094,26.3,26.3,100,100,273,299,1899,0.25,22076.4,0.74,0.0
56.1,34.2,39.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1094,1094,26.3,26.3,100,100,272,299,1902,0.25,22111.3,0.66,0.0
56.2,34.1,38.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.3,26.3,100,100,272,299,1906,0.25,22146.2,0.60,0.0
56.3,34.1,38.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.3,26.3,100,100,272,299,1909,0.25,22181.2,0.54,0.0
56.4,34.2,38.0,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.3,26.3,100,100,272,299,1913,0.25,22216.1,0.48,0.0
56.5,34.2,37.6,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.3,26.3,100,100,273,300,1916,0.25,22267.2,0.44,0.0
56.6,34.1,38.1,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1095,1095,26.3,26.3,100,100,273,300,1919,0.25,22302.1,0.48,0.0
56.7,34.2,38.5,0,2400,2400,81,81,1.36,1.36,2,2,1446,1446,1075,1075,26.3,26.3,100,100,273,300,1923,0.25,22337.1,0.53,0.0
56.8,34.2,38.8,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1069,1068,26.3,26.3,100,100,273,300,1927,0.25,22372.0,0.57,0.0
56.9,34.3,38.3,0,2400,2400,81,81,1.36,1.36,2,2,1447,1447,1075,1075,26.3,26.3,100,100,273,300,1929,0.25,22400.0,0.51,0.0
57.0,34.3,37.9,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1068,1068,26.3,26.3,100,100,272,300,1933,0.25,22435.0,0.46,0.0
57.2,34.2,37.6,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1087,1087,26.3,26.3,100,100,272,299,1937,0.25,22446.8,0.41,0.0
57.3,34.2,36.5,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1085,1084,26.3,26.3,100,100,272,299,1940,0.25,22481.8,0.28,0.0
57.4,34.2,35.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1094,1094,26.3,26.3,100,100,272,299,1944,0.25,22516.8,0.16,0.0
57.5,34.2,34.6,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1095,1096,26.3,26.3,100,100,272,299,1947,0.25,22551.8,0.05,0.0
57.6,34.2,34.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.3,26.3,100,100,272,299,1951,0.25,22586.8,0.05,0.0
57.7,34.2,34.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1095,26.3,26.3,100,100,272,299,1954,0.25,22614.8,0.04,0.0
57.8,34.2,34.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.3,26.3,100,100,272,299,1957,0.25,22649.8,0.04,0.0
57.9,34.2,35.2,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1095,1095,26.3,26.3,100,100,272,300,1961,0.25,22707.9,0.13,0.0
58.0,34.3,35.9,0,2400,2400,81,81,1.36,1.36,2,2,1447,1447,1075,1075,26.3,26.3,100,100,272,300,1964,0.25,22742.9,0.21,0.0
58.1,34.3,36.5,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1069,1069,26.3,26.3,100,100,272,300,1968,0.25,22777.8,0.28,0.0
58.2,34.3,36.3,0,2400,2400,81,81,1.36,1.36,2,2,1447,1447,1075,1075,26.3,26.3,100,100,272,300,1971,0.25,22805.8,0.25,0.0
58.3,34.2,36.1,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1086,1087,26.3,26.3,100,100,272,299,1974,0.25,22817.7,0.23,0.0
58.4,34.2,35.9,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1085,1085,26.3,26.3,100,100,272,299,1978,0.25,22852.7,0.20,0.0
58.5,34.2,34.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1094,1093,26.4,26.4,100,100,271,299,1981,0.25,22887.6,0.09,0.0
58.6,34.2,34.1,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1094,1094,26.4,26.4,100,100,271,299,1985,0.25,22922.6,-0.01,0.0
58.7,34.2,33.3,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1093,1094,26.4,26.4,100,100,271,299,1988,0.25,22950.5,-0.10,0.0
58.8,34.2,33.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1094,1094,26.4,26.4,100,100,271,299,1991,0.25,22985.4,-0.09,0.0
58.9,34.1,33.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1095,1095,26.4,26.4,100,100,271,299,1995,0.25,23020.4,-0.08,0.0
59.0,34.1,33.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1096,1096,26.4,26.4,100,100,271,299,1999,0.25,23055.3,-0.07,0.0
59.1,34.2,34.4,0,2400,2400,81,81,1.36,1.36,2,2,1446,1446,1075,1075,26.3,26.3,100,100,271,300,2002,0.25,23113.3,0.02,0.0
59.2,34.1,35.1,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1095,1095,26.3,26.3,100,100,272,300,2005,0.25,23141.2,0.11,0.0
59.3,34.0,35.8,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1095,1095,26.3,26.3,100,100,272,300,2009,0.25,23176.0,0.20,0.0
