"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear[1],Supercharger gear[2],"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %[1]","Mixture, %[2]","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
415.6,1786,1830,849,857,2900,2900,1.51,1.55,18.3,0.22,15.4,87,86,2,2,110,110,08:09,9663,17,36,36,100,100,0,0.0,0,297,501,104488.3,811.0
416.1,1784,1828,848,855,2900,2900,1.51,1.54,17.7,0.19,15.6,87,86,2,2,110,110,08:08,9670,19,36,36,100,100,0,1.9,0,297,501,104550.8,836.1
416.6,1781,1826,846,854,2900,2900,1.51,1.54,17.7,0.14,16.0,87,86,2,2,110,110,08:07,9679,19,36,36,100,100,0,1.4,0,297,501,104636.2,836.1
417.1,1779,1823,845,853,2900,2900,1.50,1.54,16.9,0.10,16.3,87,86,2,2,110,110,08:07,9686,18,36,36,100,100,0,1.2,0,297,501,104709.1,868.8
417.6,1777,1821,845,853,2900,2900,1.50,1.54,16.9,0.11,16.4,87,86,2,2,110,110,08:06,9695,16,36,36,100,100,0,0.0,0,297,502,104817.6,868.8
418.1,1774,1818,843,852,2900,2900,1.50,1.54,18.1,0.11,16.4,87,86,2,2,110,110,08:06,9703,16,36,36,100,100,0,0.0,0,297,502,104898.4,806.2
418.6,1772,1816,842,851,2900,2900,1.50,1.54,18.1,0.10,16.3,87,86,2,2,110,110,08:05,9711,16,36,36,100,100,0,0.0,0,297,502,104974.7,806.2
419.1,1769,1813,841,849,2900,2900,1.50,1.53,17.0,0.07,16.3,87,86,2,2,110,110,08:05,9719,16,36,36,100,100,0,0.0,0,297,502,105049.3,856.8
419.6,1767,1811,840,848,2900,2900,1.49,1.53,17.0,0.04,16.2,87,86,2,2,110,110,08:04,9728,16,36,36,100,100,0,0.0,0,297,501,105132.7,856.8
420.1,1765,1808,839,847,2900,2900,1.49,1.53,16.1,0.02,16.2,87,86,2,2,110,110,08:04,9736,16,36,36,100,100,0,0.0,0,297,501,105206.2,894.9
420.7,1762,1806,837,846,2900,2900,1.49,1.53,16.1,-0.01,16.2,87,86,2,2,110,110,08:03,9744,16,36,36,100,100,0,0.0,0,297,501,105279.4,894.9
421.2,1760,1803,836,845,2900,2900,1.49,1.53,15.6,-0.02,16.2,87,86,2,2,110,110,08:03,9752,16,36,36,100,100,0,0.0,0,296,501,105352.8,913.9
421.7,1758,1801,835,844,2900,2900,1.49,1.52,15.6,0.06,16.1,87,86,2,2,110,110,08:02,9760,16,36,36,100,100,0,0.0,0,296,503,105497.1,913.9
422.2,1755,1799,834,843,2900,2900,1.49,1.52,19.5,0.15,16.1,87,86,2,2,110,110,08:02,9768,16,36,36,100,100,0,0.0,0,296,503,105593.3,724.6
422.7,1753,1796,833,842,2900,2900,1.48,1.52,19.5,0.17,16.1,87,86,2,2,110,110,08:01,9776,16,36,36,100,100,0,0.0,0,296,503,105675.4,724.6
423.2,1750,1794,832,841,2900,2900,1.48,1.52,18.2,0.16,15.9,87,86,2,2,110,110,08:01,9784,16,36,36,100,100,0,0.0,0,296,503,105752.6,784.8
423.7,1748,1791,831,840,2900,2900,1.48,1.52,18.2,0.13,15.9,87,86,2,2,110,110,08:00,9792,16,36,36,100,100,0,0.0,0,296,503,105827.0,784.8
424.2,1746,1789,829,839,2900,2900,1.48,1.52,16.6,0.10,15.8,87,86,2,2,110,110,08:00,9800,16,36,36,100,100,0,0.0,0,296,503,105901.1,855.3
424.7,1744,1787,828,837,2900,2900,1.48,1.51,16.6,0.06,15.8,87,86,2,2,110,110,07:59,9808,16,36,36,100,100,0,0.0,0,296,503,105975.3,855.3
425.2,1742,1785,827,836,2900,2900,1.48,1.51,16.2,0.05,15.8,87,86,2,2,110,110,07:59,9816,16,36,36,100,100,0,0.0,0,296,503,106068.7,873.6
425.7,1740,1783,826,835,2900,2900,1.47,1.51,16.2,0.06,15.8,87,86,2,2,110,110,07:58,9824,18,36,36,100,100,0,0.8,0,296,503,106153.0,873.6
426.2,1738,1781,825,834,2900,2900,1.47,1.51,16.7,0.06,15.9,87,86,2,2,110,110,07:58,9832,18,36,36,100,100,0,0.6,0,296,503,106229.6,839.9
426.7,1736,1779,824,833,2900,2900,1.47,1.51,16.7,0.04,16.0,87,86,2,2,110,110,07:57,9840,17,36,36,100,100,0,0.6,0,296,503,106304.0,839.9
427.2,1734,1776,823,832,2900,2900,1.47,1.50,16.1,0.02,16.1,87,86,2,2,110,110,07:57,9848,17,36,36,100,100,0,0.0,0,296,503,106376.2,869.2
427.7,1732,1774,822,831,2900,2900,1.47,1.50,16.1,0.01,16.1,87,86,2,2,110,110,07:56,9856,17,36,36,100,100,0,0.0,0,295,503,106460.9,869.2
428.2,1729,1772,821,830,2900,2900,1.47,1.50,17.4,0.05,16.1,87,86,2,2,110,110,07:56,9864,17,36,36,100,100,0,0.0,0,295,504,106567.9,803.7
428.7,1727,1770,820,829,2900,2900,1.46,1.50,17.4,0.08,16.2,87,86,2,2,110,110,07:55,9872,17,36,36,100,100,0,0.0,0,295,504,106650.8,803.7
429.2,1725,1768,819,828,2900,2900,1.46,1.50,17.3,0.08,16.1,87,86,2,2,110,110,07:55,9880,16,36,36,100,100,0,0.0,0,295,504,106726.3,805.3
429.7,1723,1766,818,827,2900,2900,1.46,1.50,17.3,0.06,16.1,87,86,2,2,110,110,07:54,9889,16,36,36,100,100,0,0.0,0,295,504,106808.9,805.3
430.2,1721,1764,817,826,2900,2900,1.46,1.49,16.1,0.04,16.0,87,86,2,2,110,110,07:54,9897,16,36,36,100,100,0,0.0,0,295,504,106881.1,856.4
430.7,1719,1762,816,825,2900,2900,1.46,1.49,16.1,0.01,15.9,87,86,2,2,110,110,07:53,9905,16,36,36,100,100,0,0.0,0,295,504,106952.9,856.4
431.2,1717,1759,815,824,2900,2900,1.45,1.49,15.3,-0.02,15.9,87,86,2,2,110,110,07:53,9913,16,36,36,100,100,0,0.0,0,295,503,107023.9,891.7
431.7,1715,1757,814,823,2900,2900,1.45,1.49,15.3,-0.01,15.8,87,86,2,2,110,110,07:52,9921,18,36,36,100,100,0,0.0,0,295,504,107116.7,891.7
432.2,1713,1755,813,821,2900,2900,1.45,1.49,15.9,-0.01,16.2,87,86,2,2,110,110,07:52,9929,21,36,36,100,100,0,1.9,0,294,504,107196.3,859.8
432.7,1711,1753,811,821,2900,2900,1.45,1.48,15.9,0.01,16.7,87,86,2,2,110,110,07:51,9937,20,36,36,100,100,0,1.5,0,294,504,107277.2,859.8
433.2,1709,1751,811,820,2900,2900,1.45,1.48,17.1,0.01,17.0,87,86,2,2,110,110,07:51,9945,19,36,36,100,100,0,1.3,0,294,504,107347.2,794.8
433.7,1706,1749,810,819,2900,2900,1.45,1.48,17.1,-0.01,17.2,87,86,2,2,110,110,07:50,9954,19,36,36,100,100,0,1.0,0,294,503,107422.2,794.8
434.2,1704,1746,809,818,2900,2900,1.44,1.48,16.2,-0.05,17.3,87,86,2,2,110,110,07:50,9963,18,36,36,100,100,0,0.6,0,293,503,107495.8,837.3
434.7,1702,1744,809,817,2900,2900,1.44,1.48,16.2,-0.03,17.4,87,86,2,2,110,110,07:49,9971,18,36,36,100,100,0,0.0,0,293,504,107603.1,837.3
435.2,1699,1741,808,817,2900,2900,1.44,1.48,17.9,-0.01,17.4,87,86,2,2,110,110,07:49,9980,18,36,36,100,100,0,0.0,0,293,504,107689.3,749.5
435.7,1697,1739,807,816,2900,2900,1.44,1.47,17.9,-0.02,17.4,87,86,2,2,110,110,07:48,9989,18,36,36,100,100,0,0.0,0,293,503,107750.9,749.5
436.2,1695,1737,806,815,2900,2900,1.44,1.47,15.3,-0.09,17.5,87,86,2,2,110,110,07:48,9998,18,36,36,100,100,0,0.6,0,292,502,107818.4,870.7
