"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear,"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %[1]","Mixture, %[2]","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
49.9,1594,1594,540,541,2350,2350,1.61,1.61,89.2,-0.02,89.4,86,86,0,100,100,00:00,4055,-3,100,100,0,0,0,0.0,0,571,698,58594.0,-3766.7
50.0,1594,1594,541,541,2350,2350,1.61,1.61,89.2,-0.03,89.4,87,87,0,100,100,00:00,4063,-3,100,100,0,0,0,0.0,0,570,698,58669.6,-3766.7
50.1,1595,1595,532,533,2350,2350,1.61,1.61,89.2,-0.01,89.5,85,85,0,100,100,00:00,4074,-3,100,100,0,0,0,0.0,0,571,699,58840.8,-3766.7
50.2,1595,1595,534,534,2350,2350,1.61,1.61,89.2,-0.01,89.4,86,86,0,100,100,00:00,4081,-3,100,100,0,0,0,0.0,0,570,699,58889.3,-3766.7
50.3,1595,1595,532,532,2350,2350,1.61,1.61,89.2,0.00,89.4,85,85,0,100,100,00:00,4090,-3,100,100,0,0,0,0.0,0,570,699,58974.3,-3766.7
50.4,1595,1595,532,532,2350,2350,1.61,1.61,89.2,0.01,89.4,85,85,0,100,100,00:00,4100,-3,100,100,0,0,0,0.0,0,570,700,59102.9,-3766.7
50.5,1595,1595,534,534,2350,2350,1.61,1.61,89.2,0.03,89.4,85,86,0,100,100,00:00,4107,-3,100,100,0,0,0,0.0,0,570,699,59150.2,-3766.7
50.6,1595,1595,532,532,2350,2350,1.61,1.61,90.3,0.03,89.3,85,85,0,100,100,00:00,4117,-3,100,100,0,0,0,0.0,0,569,699,59246.4,-3835.5
50.7,1595,1595,538,538,2350,2350,1.61,1.61,90.3,0.03,89.3,86,86,0,100,100,00:00,4128,-3,100,100,0,0,0,0.0,0,569,699,59354.8,-3835.5
50.8,1595,1595,540,540,2350,2350,1.61,1.61,90.3,0.02,89.2,86,86,0,100,100,00:00,4137,-3,100,100,0,0,0,0.0,0,568,698,59406.9,-3835.5
50.9,1595,1595,537,537,2350,2350,1.61,1.61,90.3,0.02,89.2,86,86,0,100,100,00:00,4144,-3,100,100,0,0,0,0.0,0,568,699,59501.6,-3835.5
51.0,1595,1595,538,538,2350,2350,1.61,1.61,90.3,0.02,89.2,86,86,0,100,100,00:00,4152,-3,100,100,0,0,0,0.0,0,568,699,59578.7,-3835.5
51.1,1595,1595,540,540,2350,2350,1.61,1.61,90.3,0.02,89.1,86,86,0,100,100,00:00,4163,-3,100,100,1,1,0,0.0,0,568,699,59681.9,-3835.5
51.2,1595,1595,540,540,2350,2350,1.61,1.61,90.3,0.02,89.1,86,86,0,100,100,00:00,4172,-3,100,100,1,1,0,0.0,0,567,699,59753.0,-3835.5
51.3,1595,1595,540,540,2350,2350,1.61,1.61,90.3,0.00,89.0,86,86,0,100,100,00:00,4180,-2,100,100,1,1,0,0.0,0,566,698,59812.4,-3835.5
51.5,1595,1595,540,540,2350,2350,1.61,1.61,90.3,-0.01,89.0,87,87,0,100,100,00:00,4189,-2,100,100,2,2,0,0.0,0,567,698,59916.0,-3835.5
51.6,1595,1595,540,540,2350,2350,1.61,1.61,90.3,-0.01,89.0,87,87,0,100,100,00:00,4196,-2,100,100,2,2,0,0.0,0,566,698,59980.1,-3835.5
51.7,1596,1596,532,532,2350,2350,1.61,1.61,90.6,-0.02,89.1,85,85,0,100,100,00:00,4208,-2,100,100,2,2,0,0.0,0,567,700,60159.7,-3848.9
51.8,1596,1596,535,535,2350,2350,1.61,1.61,90.6,-0.02,89.1,86,86,0,100,100,00:00,4217,-2,100,100,2,2,0,0.0,0,566,699,60216.3,-3848.9
51.9,1596,1596,534,534,2350,2350,1.61,1.61,90.6,-0.01,89.1,85,85,0,100,100,00:00,4226,-2,100,100,3,3,0,0.0,0,566,699,60305.3,-3848.9
52.0,1596,1596,535,536,2350,2350,1.61,1.61,90.6,-0.01,89.0,86,86,0,100,100,00:00,4234,-2,100,100,3,3,0,0.0,0,566,699,60380.8,-3848.9
52.1,1596,1596,534,534,2350,2350,1.61,1.61,90.6,-0.01,89.0,85,85,0,100,100,00:00,4243,-2,100,100,3,3,0,0.0,0,566,699,60463.2,-3848.9
52.2,1596,1596,534,534,2350,2350,1.61,1.61,90.6,0.00,89.0,85,85,0,100,100,00:00,4252,-2,100,100,4,4,0,0.0,0,565,699,60556.6,-3848.9
52.3,1596,1596,538,538,2350,2350,1.61,1.61,90.6,-0.01,89.0,86,86,0,100,100,00:00,4261,-2,100,100,4,4,0,0.0,0,565,699,60625.1,-3848.9
52.4,1596,1596,540,540,2350,2350,1.61,1.61,90.6,-0.02,88.9,86,86,0,100,100,00:00,4271,-2,100,100,4,4,0,0.0,0,564,698,60713.2,-3848.9
52.5,1596,1596,540,540,2350,2350,1.61,1.61,90.6,-0.02,88.9,86,86,0,100,100,00:00,4278,-2,100,100,4,4,0,0.0,0,564,698,60786.6,-3848.9
52.6,1596,1596,540,540,2350,2350,1.61,1.61,90.6,-0.03,88.9,86,86,0,100,100,00:00,4287,-2,100,100,4,4,0,0.0,0,564,698,60875.0,-3848.9
52.7,1596,1596,542,542,2350,2350,1.61,1.61,85.9,-0.04,88.9,87,87,0,100,100,00:00,4297,-2,100,100,4,4,0,0.0,0,563,698,60952.0,-3583.1
52.8,1596,1596,542,542,2350,2350,1.61,1.61,85.9,-0.05,88.9,87,87,0,100,100,00:00,4306,-1,100,100,5,5,0,0.0,0,563,698,61036.1,-3583.1
52.9,1597,1597,534,534,2350,2350,1.61,1.61,85.9,-0.02,89.1,85,85,0,100,100,00:00,4315,-1,100,100,5,5,0,0.0,0,564,699,61203.9,-3583.1
53.0,1597,1597,533,533,2350,2350,1.61,1.61,85.9,-0.03,88.9,85,85,0,100,100,00:00,4324,-1,100,100,5,5,0,0.0,0,562,698,61211.2,-3583.1
53.1,1597,1597,534,534,2350,2350,1.61,1.61,85.9,-0.01,89.1,85,85,0,100,100,00:00,4332,-1,100,100,5,5,0,0.0,0,563,700,61378.6,-3583.1
53.2,1597,1597,538,538,2350,2350,1.61,1.61,85.9,0.01,89.0,86,86,0,100,100,00:00,4343,-1,100,100,6,6,0,0.0,0,562,699,61448.0,-3583.1
53.3,1597,1597,538,537,2350,2350,1.61,1.61,85.9,0.02,89.1,86,86,0,100,100,00:00,4352,-1,100,100,6,6,0,0.0,0,562,699,61560.2,-3583.1
53.4,1597,1597,538,538,2350,2350,1.61,1.61,85.9,0.02,89.1,86,86,0,100,100,00:00,4360,-1,100,100,6,6,0,0.0,0,562,699,61612.2,-3583.1
53.5,1597,1597,538,537,2350,2350,1.61,1.61,85.9,0.02,89.1,86,86,0,100,100,00:00,4369,-1,100,100,7,7,0,0.0,0,561,699,61694.3,-3583.1
53.6,1597,1597,534,534,2350,2350,1.61,1.61,85.9,0.01,89.1,85,85,0,100,100,00:00,4376,-1,100,100,7,7,0,0.0,0,561,699,61754.4,-3583.1
53.7,1597,1597,538,538,2350,2350,1.61,1.61,87.9,0.00,89.0,86,86,0,100,100,00:00,4386,-1,100,100,7,7,0,0.0,0,561,698,61835.2,-3697.9
53.8,1597,1597,537,537,2350,2350,1.61,1.61,87.9,0.00,89.1,86,86,0,100,100,00:00,4395,-1,100,100,7,7,0,0.0,0,561,699,61945.7,-3697.9
53.9,1597,1597,540,540,2350,2350,1.61,1.61,87.9,0.00,89.1,86,86,0,100,100,00:00,4404,-1,100,100,7,7,0,0.0,0,560,698,62022.7,-3697.9
54.0,1597,1597,541,541,2350,2350,1.61,1.61,87.9,-0.01,89.0,86,86,0,100,100,00:00,4414,-1,100,100,8,8,0,0.0,0,560,698,62090.4,-3697.9
54.1,1597,1597,541,541,2350,2350,1.61,1.61,87.9,-0.01,89.1,86,86,0,100,100,00:00,4423,-1,100,100,8,8,0,0.0,0,560,698,62206.1,-3697.9
54.2,1598,1598,534,534,2350,2350,1.61,1.61,87.9,0.01,89.2,85,85,0,100,100,00:00,4432,-1,100,100,8,8,0,0.0,0,560,700,62360.3,-3697.9
54.3,1598,1598,532,532,2350,2350,1.61,1.61,87.9,0.03,89.2,85,85,0,100,100,00:00,4441,-1,100,100,8,8,0,0.0,0,560,700,62451.4,-3697.9
54.4,1598,1598,534,534,2350,2350,1.61,1.61,87.9,0.04,89.2,85,85,0,100,100,00:00,4449,-1,100,100,9,9,0,0.0,0,560,700,62528.5,-3697.9
54.5,1598,1598,532,532,2350,2350,1.61,1.61,87.9,0.06,89.2,85,85,0,100,100,00:00,4458,-1,100,100,9,9,0,0.0,0,559,700,62612.1,-3697.9
54.6,1598,1598,535,535,2350,2350,1.61,1.61,87.9,0.05,89.2,86,86,0,100,100,00:00,4467,-1,100,100,9,9,0,0.0,0,559,699,62675.5,-3697.9
54.7,1598,1598,538,538,2350,2350,1.61,1.61,90.0,0.05,89.1,86,86,0,100,100,00:00,4477,-1,100,100,9,9,0,0.0,0,558,699,62759.7,-3807.8
54.8,1598,1598,537,537,2350,2350,1.61,1.61,90.0,0.04,89.1,86,86,0,100,100,00:00,4486,-1,100,100,10,10,0,0.0,0,558,699,62849.4,-3807.8
54.9,1598,1598,538,538,2350,2350,1.61,1.61,90.0,0.04,89.1,86,86,0,100,100,00:00,4493,-1,100,100,10,10,0,0.0,0,558,699,62915.7,-3807.8
55.0,1598,1598,537,537,2350,2350,1.61,1.61,90.0,0.03,89.1,86,86,0,100,100,00:00,4503,-2,100,100,10,10,0,0.0,0,557,699,63008.3,-3807.8
55.1,1598,1598,539,539,2350,2350,1.61,1.61,90.0,0.02,89.0,86,86,0,100,100,00:00,4512,-2,100,100,11,11,0,0.0,0,557,698,63082.0,-3807.8
55.2,1598,1598,539,539,2350,2350,1.61,1.61,90.0,0.01,89.0,86,86,0,100,100,00:00,4521,-2,100,100,11,11,0,0.0,0,557,698,63171.1,-3807.8
55.3,1599,1599,539,539,2350,2350,1.61,1.61,90.0,0.00,89.0,86,86,0,100,100,00:00,4531,-2,100,100,11,11,0,0.0,0,556,698,63266.3,-3807.8
55.4,1599,1599,539,539,2350,2350,1.61,1.61,90.0,-0.01,89.0,86,86,0,100,100,00:00,4538,-2,100,100,11,11,0,0.0,0,556,699,63342.7,-3807.8
55.5,1599,1599,533,533,2350,2350,1.61,1.61,90.0,0.01,89.0,85,85,0,100,100,00:00,4547,-2,100,100,11,11,0,0.0,0,556,699,63468.2,-3807.8
55.6,1599,1599,532,532,2350,2350,1.61,1.61,90.0,0.02,89.0,85,85,0,100,100,00:00,4556,-2,100,100,11,11,0,0.0,0,556,700,63575.9,-3807.8
55.7,1599,1599,533,533,2350,2350,1.61,1.61,90.1,0.03,89.0,85,85,0,100,100,00:00,4568,-2,100,100,12,12,0,0.0,0,556,699,63666.6,-3820.4
55.8,1600,1600,535,535,2350,2350,1.61,1.61,90.1,0.03,88.9,85,85,0,100,100,00:00,4575,-2,100,100,12,12,0,0.0,0,556,699,63728.6,-3820.4
55.9,1600,1600,533,533,2350,2350,1.61,1.61,90.1,0.04,88.9,85,85,0,100,100,00:00,4584,-2,100,100,13,13,0,0.0,0,556,699,63831.2,-3820.4
56.0,1600,1600,535,535,2350,2350,1.61,1.61,90.1,0.03,88.8,85,85,0,100,100,00:00,4592,-2,100,100,13,13,0,0.0,0,555,699,63892.4,-3820.4
56.1,1600,1600,536,536,2350,2350,1.61,1.61,90.1,0.03,88.8,86,86,0,100,100,00:00,4603,-2,100,100,13,13,0,0.0,0,555,699,63999.1,-3820.4
56.2,1600,1600,537,537,2350,2350,1.61,1.61,90.1,0.02,88.7,86,86,0,100,100,00:00,4610,-2,100,100,13,13,0,0.0,0,554,698,64043.0,-3820.4
56.3,1600,1600,539,539,2350,2350,1.61,1.61,90.1,0.02,88.6,86,86,0,100,100,00:00,4619,-2,100,100,13,13,0,0.0,0,554,698,64114.8,-3820.4
56.4,1600,1600,536,536,2350,2350,1.61,1.61,90.1,0.01,88.6,86,86,0,100,100,00:00,4627,-2,100,100,14,14,0,0.0,0,554,699,64217.9,-3820.4
56.5,1600,1600,539,539,2350,2350,1.61,1.61,90.1,0.01,88.6,86,86,0,100,100,00:00,4638,-2,100,100,14,14,0,0.0,0,554,699,64337.1,-3820.4
56.6,1600,1600,539,539,2350,2350,1.61,1.61,90.1,0.00,88.5,86,86,0,100,100,00:00,4645,-2,100,100,14,14,0,0.0,0,553,698,64368.2,-3820.4
56.7,1600,1600,539,539,2350,2350,1.61,1.61,86.6,-0.01,88.4,86,86,0,100,100,00:00,4655,-2,100,100,15,15,0,0.0,0,552,698,64467.1,-3622.4
56.8,1601,1601,539,539,2350,2350,1.61,1.61,86.6,-0.02,88.4,86,86,0,100,100,00:00,4664,-2,100,100,15,15,0,0.0,0,552,698,64569.6,-3622.4
56.9,1601,1601,533,533,2350,2350,1.61,1.61,86.6,0.00,88.6,85,85,0,100,100,00:00,4673,-2,100,100,15,15,0,0.0,0,553,700,64723.7,-3622.4
57.0,1601,1601,535,535,2350,2350,1.61,1.61,86.6,0.01,88.5,85,85,0,100,100,00:00,4682,-1,100,100,15,15,0,0.0,0,552,699,64781.8,-3622.4
57.1,1602,1602,532,532,2350,2350,1.61,1.61,86.6,0.02,88.5,85,85,0,100,100,00:00,4690,-1,100,100,15,15,0,0.0,0,553,699,64882.5,-3622.4
57.2,1602,1602,535,535,2350,2350,1.61,1.61,86.6,0.03,88.4,85,85,0,100,100,00:00,4699,-1,100,100,16,16,0,0.0,0,552,699,64949.3,-3622.4
57.3,1602,1602,533,533,2350,2350,1.61,1.61,86.6,0.03,88.4,85,85,0,100,100,00:00,4708,-1,100,100,16,16,0,0.0,0,552,699,65032.9,-3622.4
57.4,1602,1602,533,533,2350,2350,1.61,1.61,86.6,0.02,88.4,85,85,0,100,100,00:00,4717,-1,100,100,16,16,0,0.0,0,551,699,65111.0,-3622.4
57.5,1602,1602,537,537,2350,2350,1.61,1.61,86.6,0.02,88.3,86,86,0,100,100,00:00,4726,-1,100,100,16,16,0,0.0,0,551,698,65183.5,-3622.4
57.6,1602,1602,536,536,2350,2350,1.61,1.61,86.6,0.01,88.3,85,85,0,100,100,00:00,4736,-1,100,100,16,16,0,0.0,0,551,698,65281.5,-3622.4
57.7,1602,1602,539,539,2350,2350,1.61,1.61,87.7,0.00,88.2,86,86,0,100,100,00:00,4745,-1,100,100,17,17,0,0.0,0,550,698,65359.9,-3683.3
57.8,1602,1602,539,539,2350,2350,1.61,1.61,87.7,-0.01,88.2,86,86,0,100,100,00:00,4752,-1,100,100,17,17,0,0.0,0,550,698,65433.0,-3683.3
57.9,1602,1602,539,539,2350,2350,1.61,1.61,87.7,-0.02,88.2,86,86,0,100,100,00:00,4761,-1,100,100,17,17,0,0.0,0,550,698,65521.4,-3683.3
58.0,1602,1602,540,540,2350,2350,1.61,1.61,87.7,-0.03,88.2,86,86,0,100,100,00:00,4771,-1,100,100,17,17,0,0.0,0,549,698,65599.0,-3683.3
58.1,1603,1603,533,533,2350,2350,1.61,1.61,87.7,-0.01,88.3,85,85,0,100,100,00:00,4780,-1,100,100,18,18,0,0.0,0,550,700,65771.2,-3683.3
58.2,1602,1602,540,540,2350,2350,1.61,1.61,87.7,-0.02,88.2,86,86,0,100,100,00:00,4787,0,100,100,18,18,0,0.0,0,548,698,65759.3,-3683.3
58.3,1604,1604,533,533,2350,2350,1.61,1.61,87.7,0.00,88.3,85,85,0,100,100,00:00,4796,0,100,100,18,18,0,0.0,0,549,699,65923.7,-3683.3
58.4,1603,1603,537,537,2350,2350,1.61,1.61,87.7,0.00,88.2,85,85,0,100,100,00:00,4807,0,100,100,18,18,0,0.0,0,548,699,65984.7,-3683.3
58.5,1604,1604,533,533,2350,2350,1.61,1.61,87.7,0.00,88.3,85,85,0,100,100,00:00,4815,0,100,100,18,18,0,0.0,0,549,699,66079.6,-3683.3
58.6,1604,1604,533,533,2350,2350,1.61,1.61,87.7,0.00,88.3,85,85,0,100,100,00:00,4824,0,100,100,19,19,0,0.0,0,548,699,66158.9,-3683.3
58.7,1604,1604,536,536,2350,2350,1.61,1.61,88.2,0.00,88.3,85,85,0,100,100,00:00,4833,0,100,100,19,19,0,0.0,0,548,698,66227.3,-3715.0
58.8,1604,1604,536,536,2350,2350,1.61,1.61,88.2,-0.01,88.3,85,85,0,100,100,00:00,4842,0,100,100,19,19,0,0.0,0,547,698,66314.4,-3715.0
58.9,1605,1605,533,533,2350,2350,1.61,1.61,88.2,-0.02,88.3,85,85,0,100,100,00:00,4850,0,100,100,20,20,0,0.0,0,547,698,66388.3,-3715.0
59.0,1604,1604,538,538,2350,2350,1.61,1.61,88.2,-0.02,88.3,86,86,0,100,100,00:00,4861,0,100,100,20,20,0,0.0,0,547,698,66505.8,-3715.0
59.1,1604,1604,538,538,2350,2350,1.61,1.61,88.2,-0.03,88.2,86,86,0,100,100,00:00,4868,0,100,100,20,20,0,0.0,0,546,698,66553.2,-3715.0
59.2,1605,1605,535,535,2350,2350,1.61,1.61,88.2,-0.03,88.3,85,85,0,100,100,00:00,4875,0,100,100,20,20,0,0.0,0,546,698,66642.6,-3715.0
59.3,1605,1604,539,539,2350,2350,1.61,1.61,88.2,-0.03,88.2,86,86,0,100,100,00:00,4886,0,100,100,20,20,0,0.0,0,546,698,66705.2,-3715.0
59.4,1605,1605,539,539,2350,2350,1.61,1.61,88.2,-0.04,88.2,86,86,0,100,100,00:00,4896,0,100,100,20,20,0,0.0,0,545,697,66797.8,-3715.0
59.5,1605,1605,538,538,2350,2350,1.61,1.61,88.2,-0.04,88.3,86,86,0,100,100,00:00,4903,0,100,100,21,21,0,0.0,0,545,698,66889.2,-3715.0
59.6,1605,1605,539,539,2350,2350,1.61,1.61,88.2,-0.05,88.2,86,86,0,100,100,00:00,4912,0,100,100,21,21,0,0.0,0,545,697,66950.9,-3715.0
59.7,1606,1606,532,532,2350,2350,1.61,1.61,90.0,-0.04,88.4,85,85,0,100,100,00:00,4921,0,100,100,21,21,0,0.0,0,546,699,67126.4,-3819.6
59.8,1606,1606,534,534,2350,2350,1.61,1.61,90.0,-0.03,88.4,85,85,0,100,100,00:00,4931,0,100,100,22,22,0,0.0,0,545,699,67209.8,-3819.6
59.9,1606,1606,533,533,2350,2350,1.61,1.61,90.0,-0.02,88.4,85,85,0,100,100,00:00,4940,0,100,100,22,22,0,0.0,0,545,699,67298.8,-3819.6
60.0,1606,1606,536,536,2350,2350,1.61,1.61,90.0,-0.02,88.3,85,85,0,100,100,00:00,4949,0,100,100,22,22,0,0.0,0,544,698,67364.0,-3819.6
60.1,1607,1607,533,533,2350,2350,1.61,1.61,90.0,-0.02,88.4,85,85,0,100,100,00:00,4956,0,100,100,22,22,0,0.0,0,544,699,67446.6,-3819.6
60.2,1607,1607,537,537,2350,2350,1.61,1.61,90.0,-0.02,88.3,85,85,0,100,100,00:00,4966,0,100,100,22,22,0,0.0,0,544,698,67530.4,-3819.6
60.3,1607,1607,536,536,2350,2350,1.61,1.61,90.0,-0.02,88.3,85,85,0,100,100,00:00,4975,0,100,100,23,23,0,0.0,0,544,698,67619.5,-3819.6
60.4,1607,1607,539,539,2350,2350,1.61,1.61,90.0,-0.03,88.3,86,86,0,100,100,00:00,4984,0,100,100,23,23,0,0.0,0,543,698,67698.8,-3819.6
60.5,1607,1607,538,538,2350,2350,1.61,1.61,90.0,-0.03,88.3,85,85,0,100,100,00:00,4993,0,100,100,23,23,0,0.0,0,543,698,67792.2,-3819.6
60.6,1607,1607,539,539,2350,2350,1.61,1.61,90.0,-0.03,88.3,86,86,0,100,100,00:00,5001,0,100,100,23,23,0,0.0,0,543,698,67871.2,-3819.6
60.7,1607,1607,540,540,2350,2350,1.61,1.61,86.3,-0.04,88.2,86,86,0,100,100,00:00,5010,0,100,100,24,24,0,0.0,0,542,698,67939.5,-3605.7
60.8,1607,1607,540,540,2350,2350,1.61,1.61,86.3,-0.04,88.2,86,86,0,100,100,00:00,5019,0,100,100,24,24,0,0.0,0,542,698,68031.8,-3605.7
60.9,1609,1609,533,533,2350,2350,1.61,1.61,86.3,-0.01,88.4,85,85,0,100,100,00:00,5028,0,100,100,24,24,0,0.0,0,543,699,68199.6,-3605.7
61.0,1609,1609,532,532,2350,2350,1.61,1.61,86.3,0.01,88.4,85,85,0,100,100,00:00,5037,0,100,100,24,24,0,0.0,0,542,699,68283.9,-3605.7
61.1,1609,1609,532,532,2350,2350,1.61,1.61,86.3,-0.01,88.2,84,84,0,100,100,00:00,5047,0,100,100,24,24,0,0.0,0,541,698,68309.2,-3605.7
61.2,1609,1609,533,533,2350,2350,1.61,1.61,86.3,0.01,88.4,85,85,0,100,100,00:00,5054,0,100,100,25,25,0,0.0,0,542,700,68459.9,-3605.7
61.3,1609,1609,537,537,2350,2350,1.61,1.61,86.3,0.03,88.3,85,85,0,100,100,00:00,5065,0,100,100,25,25,0,0.0,0,541,699,68526.0,-3605.7
61.4,1609,1609,538,538,2350,2350,1.61,1.61,86.3,0.03,88.3,85,85,0,100,100,00:00,5074,0,100,100,25,25,0,0.0,0,541,699,68614.7,-3605.7
61.5,1609,1609,536,536,2350,2350,1.61,1.61,86.3,0.03,88.3,85,85,0,100,100,00:00,5082,0,100,100,25,25,0,0.0,0,540,699,68684.5,-3605.7
61.6,1609,1609,538,538,2350,2350,1.61,1.61,86.3,0.03,88.3,85,85,0,100,100,00:00,5091,0,100,100,25,25,0,0.0,0,540,699,68781.6,-3605.7
61.7,1610,1610,538,538,2350,2350,1.61,1.61,88.4,0.02,88.3,85,85,0,100,100,00:00,5100,0,100,100,26,26,0,0.0,0,540,698,68848.0,-3724.0
61.8,1610,1610,535,535,2350,2350,1.61,1.61,88.4,0.02,88.3,85,85,0,100,100,00:00,5107,0,100,100,26,26,0,0.0,0,539,698,68913.9,-3724.0
61.9,1610,1610,538,538,2350,2350,1.61,1.61,88.4,0.02,88.3,85,85,0,100,100,00:00,5117,0,100,100,26,26,0,0.0,0,539,699,69023.2,-3724.0
62.0,1610,1610,537,537,2350,2350,1.61,1.61,88.4,0.01,88.3,85,85,0,100,100,00:00,5126,0,100,100,26,26,0,0.0,0,539,699,69111.4,-3724.0
62.1,1611,1611,538,538,2350,2350,1.61,1.61,88.4,0.01,88.3,85,85,0,100,100,00:00,5133,0,100,100,27,27,0,0.0,0,539,699,69181.8,-3724.0
62.2,1610,1610,539,539,2350,2350,1.61,1.61,88.4,0.01,88.4,86,86,0,100,100,00:00,5142,0,100,100,27,27,0,0.0,0,539,699,69319.1,-3724.0
62.3,1612,1612,533,533,2350,2350,1.61,1.61,88.4,0.01,88.4,85,85,0,100,100,00:00,5153,0,100,100,27,27,0,0.0,0,539,699,69400.2,-3724.0
62.4,1612,1612,531,531,2350,2350,1.61,1.61,88.4,0.03,88.4,84,84,0,100,100,00:00,5161,0,100,100,27,27,0,0.0,0,539,699,69503.5,-3724.0
62.5,1612,1612,531,531,2350,2350,1.61,1.61,88.4,0.05,88.4,84,84,0,100,100,00:00,5170,0,100,100,27,27,0,0.0,0,538,699,69586.6,-3724.0
62.6,1612,1612,532,532,2350,2350,1.61,1.61,88.4,0.05,88.4,84,84,0,100,100,00:00,5177,0,100,100,27,27,0,0.0,0,538,699,69643.8,-3724.0
62.7,1612,1612,532,532,2350,2350,1.61,1.61,91.1,0.06,88.4,84,84,0,100,100,00:00,5188,0,100,100,28,28,0,0.0,0,538,699,69767.3,-3875.8
62.8,1613,1613,533,533,2350,2350,1.61,1.61,91.1,0.06,88.4,84,84,0,100,100,00:00,5196,0,100,100,28,28,0,0.0,0,537,699,69816.1,-3875.8
62.9,1613,1613,535,535,2350,2350,1.61,1.61,91.1,0.05,88.3,85,85,0,100,100,00:00,5205,0,100,100,28,28,0,0.0,0,537,698,69864.2,-3875.8
63.0,1613,1613,535,535,2350,2350,1.61,1.61,91.1,0.04,88.3,85,85,0,100,100,00:00,5214,0,100,100,29,29,0,0.0,0,537,698,69970.9,-3875.8
63.1,1613,1613,537,537,2350,2350,1.61,1.61,91.1,0.03,88.3,85,85,0,100,100,00:00,5223,0,100,100,29,29,0,0.0,0,536,698,70048.7,-3875.8
63.2,1613,1613,537,537,2350,2350,1.61,1.61,91.1,0.02,88.3,85,85,0,100,100,00:00,5232,0,100,100,29,29,0,0.0,0,536,698,70140.8,-3875.8
63.3,1613,1613,538,538,2350,2350,1.61,1.61,91.1,0.01,88.2,85,85,0,100,100,00:00,5242,0,100,100,29,29,0,0.0,0,535,698,70221.8,-3875.8
63.4,1613,1613,538,538,2350,2350,1.61,1.61,91.1,-0.01,88.2,85,85,0,100,100,00:00,5251,0,100,100,29,29,0,0.0,0,535,698,70302.2,-3875.8
63.5,1614,1614,537,537,2350,2350,1.61,1.61,91.1,-0.01,88.2,85,85,0,100,100,00:00,5258,0,100,100,30,30,0,0.0,0,535,698,70394.9,-3875.8
63.6,1615,1615,532,532,2350,2350,1.61,1.61,91.1,0.01,88.4,84,84,0,100,100,00:00,5267,0,100,100,30,30,0,0.0,0,536,699,70542.7,-3875.8
63.7,1615,1615,534,533,2350,2350,1.61,1.61,88.8,0.01,88.3,84,84,0,100,100,00:00,5277,0,100,100,30,30,0,0.0,0,535,699,70620.4,-3749.5
63.8,1615,1615,533,533,2350,2350,1.61,1.61,88.8,0.02,88.3,84,84,0,100,100,00:00,5286,0,100,100,31,31,0,0.0,0,535,699,70704.7,-3749.5
63.9,1615,1615,533,533,2350,2350,1.61,1.61,88.8,0.02,88.3,84,84,0,100,100,00:00,5295,0,100,100,31,31,0,0.0,0,535,699,70786.3,-3749.5
64.0,1616,1616,534,534,2350,2350,1.61,1.61,88.8,0.02,88.2,84,84,0,100,100,00:00,5302,0,100,100,31,31,0,0.0,0,534,699,70845.9,-3749.5
64.1,1616,1616,533,533,2350,2350,1.61,1.61,88.8,0.02,88.2,84,84,0,100,100,00:00,5312,0,100,100,31,31,0,0.0,0,534,699,70947.3,-3749.5
64.2,1616,1616,536,536,2350,2350,1.61,1.61,88.8,0.01,88.1,85,85,0,100,100,00:00,5321,0,100,100,31,31,0,0.0,0,533,698,71014.7,-3749.5
64.3,1616,1616,536,535,2350,2350,1.61,1.61,88.8,0.01,88.1,85,85,0,100,100,00:00,5330,0,100,100,31,31,0,0.0,0,533,699,71112.8,-3749.5
64.4,1616,1616,538,538,2350,2350,1.61,1.61,88.8,0.00,88.0,85,85,0,100,100,00:00,5339,0,100,100,32,32,0,0.0,0,533,698,71185.5,-3749.5
64.5,1616,1616,538,538,2350,2350,1.61,1.61,88.8,-0.01,88.0,85,85,0,100,100,00:00,5346,0,100,100,32,32,0,0.0,0,532,698,71253.8,-3749.5
64.6,1617,1617,538,538,2350,2350,1.61,1.61,88.8,-0.01,88.0,85,85,0,100,100,00:00,5356,0,100,100,32,32,0,0.0,0,532,698,71362.3,-3749.5
64.7,1616,1616,540,540,2350,2350,1.61,1.61,84.3,-0.04,87.9,85,85,0,100,100,00:00,5367,0,100,100,32,32,0,0.0,0,531,698,71421.5,-3501.0
64.8,1617,1617,537,537,2350,2350,1.61,1.61,84.3,-0.04,87.9,85,85,0,100,100,00:00,5374,0,100,100,33,33,0,0.0,0,532,698,71531.6,-3501.0
64.9,1618,1618,533,533,2350,2350,1.61,1.61,84.3,-0.04,88.1,84,84,0,100,100,00:00,5383,0,100,100,33,33,0,0.0,0,532,700,71686.1,-3501.0
