"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %","Propeller pitch, deg","Propeller pitch, %",RPM,"Power, hp","Thrust, kgf","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm"
85.1,4313,402,499,86,42.9,100,2455,1435,679,22.1,0.2,51.7,-0.01,51.8,0.43,1.33
85.2,4320,402,499,87,42.9,100,2454,1435,688,22.1,0.2,51.7,0.00,51.8,0.43,1.33
85.3,4324,402,499,84,42.8,100,2454,1435,657,22.1,0.2,51.9,0.01,51.8,0.43,1.33
85.4,4329,402,499,82,42.7,100,2452,1434,644,22.1,0.2,51.9,0.02,51.8,0.43,1.33
85.5,4335,402,500,80,42.6,100,2451,1434,628,22.1,0.2,52.3,0.04,51.8,0.43,1.33
85.6,4339,401,499,84,42.4,100,2451,1434,662,22.1,0.2,52.0,0.02,51.7,0.43,1.33
85.7,4345,401,499,85,42.5,100,2452,1434,670,22.1,0.2,51.9,0.02,51.7,0.43,1.33
85.8,4350,401,499,87,42.6,100,2453,1434,681,22.1,0.2,51.8,0.01,51.7,0.43,1.33
85.9,4355,401,499,88,42.8,100,2454,1435,696,22.1,0.2,51.8,0.01,51.7,0.43,1.33
86.0,4361,401,499,87,42.8,100,2455,1435,687,22.1,0.2,51.8,0.01,51.7,0.43,1.33
86.1,4365,401,500,83,42.8,100,2455,1435,654,22.1,0.2,52.2,0.03,51.8,0.43,1.33
86.2,4370,401,500,81,42.7,100,2452,1434,638,22.1,0.2,52.2,0.04,51.8,0.43,1.33
86.3,4376,401,500,81,42.6,100,2452,1434,633,22.1,0.2,52.4,0.05,51.7,0.43,1.33
86.4,4381,401,500,81,42.5,100,2452,1434,633,22.1,0.2,52.4,0.06,51.8,0.43,1.33
86.5,4387,401,500,82,42.4,100,2451,1434,643,22.1,0.2,52.8,0.07,51.8,0.43,1.33
86.6,4391,401,500,86,42.6,100,2453,1434,673,22.1,0.2,52.8,0.08,51.8,0.43,1.33
86.7,4396,400,499,87,42.7,100,2453,1434,683,22.1,0.2,52.6,0.06,51.6,0.43,1.33
86.8,4402,400,499,87,42.7,100,2453,1434,683,22.1,0.2,52.6,0.05,51.7,0.43,1.33
86.9,4408,400,500,84,42.5,100,2452,1434,657,22.1,0.2,52.5,0.06,51.7,0.43,1.33
87.0,4412,399,499,88,42.8,100,2454,1434,693,22.1,0.2,52.5,0.04,51.6,0.43,1.33
87.1,4418,400,500,88,42.8,100,2453,1434,691,22.1,0.2,52.4,0.04,51.8,0.43,1.33
87.2,4423,400,500,88,42.9,100,2453,1434,688,22.1,0.2,52.4,0.05,51.8,0.43,1.33
87.3,4429,400,500,86,43.0,100,2453,1435,676,22.1,0.2,52.6,0.05,51.8,0.43,1.33
87.4,4434,400,500,86,43.0,100,2454,1435,674,22.1,0.2,52.6,0.06,51.8,0.43,1.33
87.5,4438,400,500,82,42.8,100,2453,1435,648,22.1,0.2,52.8,0.07,51.8,0.43,1.33
87.6,4444,400,500,81,42.7,100,2451,1434,635,22.1,0.2,52.9,0.08,51.8,0.43,1.33
87.7,4448,399,499,84,42.5,100,2450,1433,658,22.1,0.2,52.6,0.06,51.7,0.43,1.33
87.8,4454,398,499,82,42.5,100,2450,1433,649,22.1,0.2,52.1,0.04,51.6,0.43,1.33
87.9,4460,398,499,83,42.5,100,2450,1433,656,22.1,0.2,52.1,0.02,51.7,0.43,1.33
88.0,4464,399,499,88,42.8,100,2453,1434,692,22.1,0.2,51.8,0.01,51.7,0.43,1.33
88.1,4470,398,499,88,42.9,100,2453,1434,694,22.1,0.2,51.8,-0.01,51.7,0.43,1.33
88.2,4475,398,499,87,43.0,100,2453,1435,686,22.1,0.2,51.4,-0.02,51.7,0.43,1.33
88.3,4480,398,499,87,43.0,100,2454,1435,683,22.1,0.2,51.2,-0.04,51.7,0.43,1.33
88.4,4486,398,499,86,43.1,100,2454,1435,673,22.1,0.2,51.2,-0.04,51.7,0.43,1.33
88.5,4490,397,498,82,42.7,100,2452,1434,642,22.1,0.2,50.8,-0.05,51.6,0.43,1.33
88.6,4495,398,499,82,42.6,100,2451,1433,643,22.1,0.2,50.9,-0.06,51.7,0.43,1.33
88.7,4501,398,499,83,42.5,100,2450,1433,651,22.1,0.2,50.9,-0.06,51.7,0.43,1.33
88.8,4506,398,499,84,42.5,100,2450,1433,658,22.1,0.2,50.7,-0.07,51.7,0.43,1.33
88.9,4512,398,499,85,42.7,100,2450,1433,667,22.1,0.2,50.8,-0.06,51.7,0.43,1.33
89.0,4516,398,499,87,43.0,100,2453,1435,686,22.1,0.2,51.0,-0.05,51.7,0.43,1.33
89.1,4522,397,498,87,42.8,100,2452,1434,682,22.1,0.2,50.8,-0.06,51.7,0.43,1.33
89.2,4528,397,499,88,43.0,100,2453,1435,692,22.1,0.2,50.8,-0.06,51.7,0.43,1.33
89.3,4533,397,499,87,43.0,100,2454,1435,686,22.1,0.2,50.9,-0.06,51.7,0.43,1.33
89.4,4537,398,500,83,42.9,100,2453,1435,652,22.1,0.2,51.3,-0.04,51.8,0.43,1.33
89.5,4543,398,500,81,42.9,100,2451,1434,639,22.1,0.2,51.3,-0.02,51.8,0.43,1.33
89.6,4548,397,499,81,42.8,100,2451,1434,634,22.1,0.2,51.6,-0.01,51.8,0.43,1.33
89.7,4554,397,500,81,42.7,100,2451,1434,635,22.1,0.2,51.6,0.00,51.8,0.43,1.33
89.8,4559,396,498,83,42.6,100,2450,1433,650,22.1,0.2,51.4,-0.01,51.6,0.43,1.33
89.9,4563,397,499,87,42.8,100,2452,1434,680,22.1,0.2,51.4,-0.02,51.7,0.43,1.33
90.0,4569,397,500,87,42.9,100,2452,1434,680,22.1,0.2,51.4,0.00,51.8,0.43,1.33
90.1,4574,397,500,87,42.9,100,2453,1435,686,22.1,0.2,51.9,0.01,51.8,0.43,1.33
90.2,4580,396,498,88,43.0,100,2453,1434,693,22.1,0.2,51.5,-0.01,51.6,0.43,1.33
90.3,4585,396,499,88,43.0,100,2452,1434,691,22.1,0.2,51.4,-0.02,51.6,0.43,1.33
90.4,4590,396,499,87,43.1,100,2452,1434,689,22.1,0.2,51.3,-0.03,51.6,0.43,1.33
90.5,4595,396,499,85,43.1,100,2453,1435,667,22.1,0.2,51.3,-0.03,51.7,0.43,1.33
90.6,4600,396,499,84,43.1,100,2453,1435,663,22.1,0.2,51.1,-0.03,51.6,0.43,1.33
90.7,4605,396,499,84,43.1,100,2453,1435,661,22.1,0.2,51.3,-0.03,51.7,0.43,1.33
90.8,4611,396,499,82,43.0,100,2452,1435,649,22.1,0.2,51.3,-0.01,51.7,0.43,1.33
90.9,4615,396,500,82,42.6,100,2450,1434,647,22.1,0.2,51.7,0.00,51.7,0.43,1.33
91.0,4620,396,500,83,42.7,100,2451,1434,654,22.1,0.2,51.9,0.02,51.7,0.43,1.33
91.2,4626,395,499,84,42.7,100,2450,1433,663,22.1,0.2,51.6,0.00,51.5,0.43,1.33
91.3,4631,395,499,86,42.8,100,2451,1434,673,22.1,0.2,51.6,0.00,51.6,0.43,1.33
91.4,4635,395,499,87,43.2,100,2454,1435,681,22.1,0.2,51.6,0.00,51.6,0.43,1.33
91.5,4641,395,499,86,43.3,100,2454,1435,673,22.1,0.2,51.6,0.00,51.6,0.43,1.33
91.6,4646,395,499,84,43.1,100,2454,1435,664,22.1,0.2,51.6,0.00,51.6,0.43,1.33
91.7,4653,395,499,86,43.3,100,2455,1435,675,22.1,0.2,51.5,0.00,51.5,0.43,1.33
91.8,4657,395,500,81,42.9,100,2452,1434,638,22.0,0.2,51.7,0.01,51.6,0.43,1.33
91.9,4662,395,500,81,42.8,100,2451,1434,634,22.0,0.2,51.8,0.01,51.6,0.43,1.33
92.0,4668,395,500,82,42.7,100,2451,1434,643,22.0,0.2,51.9,0.03,51.6,0.43,1.33
92.1,4673,395,500,83,42.6,100,2451,1434,650,22.0,0.2,52.1,0.04,51.5,0.43,1.33
92.2,4677,394,499,87,43.0,100,2453,1434,683,22.0,0.2,51.8,0.03,51.4,0.43,1.33
92.3,4684,394,498,84,42.8,100,2451,1433,664,22.0,0.2,51.8,0.01,51.4,0.43,1.33
92.4,4688,395,500,87,43.1,100,2454,1435,686,22.0,0.2,51.7,0.02,51.5,0.43,1.33
92.5,4693,393,498,87,43.2,100,2454,1434,685,22.0,0.2,51.7,0.00,51.3,0.43,1.33
92.6,4699,394,499,86,43.3,100,2455,1435,674,22.0,0.2,51.4,0.00,51.4,0.43,1.33
92.7,4704,394,499,85,43.3,100,2454,1435,671,22.0,0.2,51.3,-0.01,51.4,0.43,1.33
92.8,4708,394,500,81,42.9,100,2452,1434,634,22.0,0.2,51.4,0.00,51.4,0.43,1.33
92.9,4715,394,500,83,43.1,100,2454,1435,650,22.0,0.2,51.5,0.01,51.4,0.43,1.33
93.0,4719,394,500,82,42.7,100,2452,1434,647,22.0,0.3,51.7,0.02,51.4,0.43,1.33
93.1,4724,394,500,83,42.7,100,2452,1434,654,22.0,0.3,51.7,0.03,51.4,0.43,1.33
93.2,4730,393,499,84,42.8,100,2452,1433,663,22.0,0.3,51.5,0.02,51.3,0.43,1.33
93.3,4734,393,499,88,43.2,100,2455,1435,689,22.0,0.3,51.6,0.02,51.3,0.43,1.33
93.4,4739,393,499,87,43.3,100,2455,1435,682,22.0,0.3,51.6,0.02,51.3,0.43,1.33
93.5,4745,393,499,86,43.3,100,2455,1435,679,22.0,0.3,51.6,0.02,51.3,0.43,1.33
93.6,4750,393,500,85,43.3,100,2455,1435,670,22.0,0.3,51.7,0.02,51.3,0.43,1.33
93.7,4756,393,500,84,43.2,100,2455,1435,659,22.0,0.3,51.8,0.03,51.3,0.43,1.33
93.8,4760,392,499,82,42.8,100,2452,1433,646,22.0,0.3,51.8,0.01,51.2,0.43,1.33
93.9,4765,392,499,83,42.7,100,2452,1433,654,22.0,0.3,51.3,0.00,51.3,0.43,1.33
94.0,4770,392,499,84,42.8,100,2452,1433,662,22.0,0.3,51.2,0.00,51.3,0.43,1.33
94.1,4776,392,499,85,42.9,100,2453,1434,672,22.0,0.3,51.2,-0.01,51.3,0.43,1.33
94.2,4781,392,499,87,43.0,100,2454,1434,683,22.0,0.3,51.2,-0.01,51.3,0.43,1.33
94.3,4787,392,499,88,43.2,100,2455,1435,691,22.0,0.3,51.2,0.00,51.3,0.43,1.33
94.4,4792,392,499,87,43.3,100,2455,1435,683,22.0,0.3,51.2,0.00,51.3,0.43,1.33
94.5,4797,392,499,86,43.3,100,2456,1435,680,22.0,0.3,51.3,0.00,51.3,0.43,1.33
94.6,4801,392,500,83,43.2,100,2455,1434,657,22.0,0.3,51.4,0.00,51.3,0.43,1.33
94.7,4807,392,499,83,43.2,100,2454,1434,652,22.0,0.3,51.4,0.01,51.3,0.43,1.33
94.8,4812,392,500,81,43.1,100,2452,1434,639,22.0,0.3,51.5,0.01,51.3,0.43,1.33
94.9,4818,392,500,81,43.0,100,2452,1434,637,22.0,0.3,51.5,0.02,51.4,0.43,1.33
95.0,4823,391,499,81,43.0,100,2452,1434,640,22.0,0.3,51.6,0.02,51.4,0.43,1.33
95.1,4828,390,498,82,42.9,100,2451,1433,648,22.0,0.3,51.1,-0.01,51.2,0.43,1.33
95.2,4833,391,499,86,43.1,100,2452,1434,676,22.1,0.3,51.1,-0.01,51.3,0.43,1.33
95.3,4838,391,499,87,43.1,100,2453,1434,682,22.1,0.3,51.1,-0.02,51.3,0.43,1.33
95.4,4843,391,499,88,43.3,100,2454,1434,690,22.1,0.3,51.0,-0.02,51.3,0.43,1.33
95.5,4849,391,499,87,43.4,100,2454,1435,682,22.1,0.3,51.0,-0.02,51.3,0.43,1.33
95.6,4853,391,499,84,43.3,100,2454,1435,659,22.1,0.3,51.2,-0.01,51.3,0.43,1.33
95.7,4859,391,499,85,43.4,100,2454,1435,670,22.1,0.3,51.2,-0.01,51.3,0.43,1.33
95.8,4864,391,500,80,43.0,100,2452,1434,632,22.1,0.3,51.2,0.01,51.4,0.43,1.33
95.9,4869,391,500,82,43.0,100,2452,1434,643,22.1,0.3,51.6,0.01,51.4,0.43,1.33
96.0,4874,390,499,82,43.0,100,2451,1434,647,22.1,0.3,51.6,0.02,51.4,0.43,1.33
96.1,4880,391,500,82,42.8,100,2450,1433,648,22.1,0.3,51.8,0.03,51.4,0.43,1.33
96.2,4884,390,499,87,43.2,100,2453,1434,683,22.1,0.3,51.8,0.01,51.3,0.43,1.33
96.3,4889,390,500,87,43.2,100,2453,1435,684,22.1,0.3,51.7,0.02,51.4,0.43,1.33
96.4,4895,390,500,87,43.4,100,2453,1435,688,22.1,0.3,51.7,0.02,51.4,0.43,1.33
96.5,4900,390,500,86,43.4,100,2453,1435,676,22.1,0.3,51.9,0.03,51.4,0.43,1.33
96.6,4905,390,500,86,43.5,100,2454,1435,675,22.1,0.3,51.9,0.03,51.4,0.43,1.33
96.7,4910,389,498,82,43.2,100,2451,1434,645,22.1,0.3,51.4,0.01,51.3,0.43,1.33
96.8,4916,390,500,83,43.3,100,2452,1435,651,22.1,0.3,51.7,0.02,51.4,0.43,1.33
96.9,4921,389,499,81,43.2,100,2451,1434,640,22.1,0.3,51.7,0.02,51.4,0.43,1.33
97.0,4927,389,499,81,43.1,100,2451,1434,637,22.1,0.3,51.6,0.01,51.4,0.43,1.33
97.1,4931,388,498,84,43.0,100,2450,1433,662,22.1,0.3,51.2,-0.01,51.3,0.43,1.33
97.2,4936,389,500,85,43.1,100,2451,1434,669,22.1,0.3,51.5,0.00,51.5,0.43,1.33
97.3,4942,389,500,86,43.2,100,2451,1434,672,22.1,0.3,51.5,0.01,51.5,0.43,1.33
97.4,4947,388,498,87,43.2,100,2452,1434,685,22.1,0.3,51.1,-0.02,51.3,0.43,1.33
97.5,4952,389,500,87,43.3,100,2452,1435,685,22.1,0.3,51.4,0.00,51.5,0.43,1.33
97.6,4957,388,499,85,43.6,100,2453,1434,673,22.1,0.3,51.4,-0.02,51.3,0.43,1.33
97.7,4962,388,499,85,43.5,100,2453,1434,669,22.1,0.3,51.0,-0.02,51.4,0.43,1.33
97.8,4967,389,500,83,43.4,100,2452,1435,654,22.1,0.3,51.3,-0.01,51.4,0.43,1.33
97.9,4973,389,500,82,43.3,100,2451,1434,641,22.1,0.3,51.3,0.01,51.4,0.43,1.33
98.0,4978,387,499,82,43.1,100,2450,1433,641,22.1,0.3,51.2,-0.01,51.3,0.43,1.33
98.1,4982,388,499,85,43.2,100,2450,1433,669,22.1,0.3,51.2,-0.01,51.4,0.43,1.33
98.2,4988,387,499,86,43.2,100,2451,1434,678,22.1,0.3,51.1,-0.02,51.3,0.43,1.33
98.3,4993,388,499,88,43.4,100,2452,1435,690,22.1,0.3,51.1,-0.01,51.4,0.43,1.33
98.4,4998,388,499,87,43.5,100,2453,1435,682,22.1,0.4,51.3,-0.01,51.4,0.43,1.33
98.5,5004,388,500,86,43.6,100,2453,1435,673,22.1,0.4,51.4,0.00,51.4,0.43,1.33
98.6,5008,388,500,81,43.3,100,2450,1434,638,22.1,0.4,51.7,0.02,51.4,0.43,1.33
98.7,5013,387,499,82,43.2,100,2450,1433,642,22.1,0.4,51.7,0.00,51.3,0.43,1.33
98.8,5019,387,499,83,43.0,100,2449,1433,652,22.1,0.4,51.3,0.00,51.3,0.43,1.33
98.9,5024,387,499,84,43.1,100,2449,1433,660,22.1,0.4,51.3,0.00,51.4,0.43,1.33
99.0,5029,387,499,85,43.2,100,2450,1434,671,22.1,0.4,51.4,0.00,51.4,0.43,1.33
99.1,5034,387,500,86,43.6,100,2452,1435,680,22.1,0.4,51.4,0.01,51.4,0.43,1.33
99.2,5039,387,500,85,43.7,100,2452,1435,671,22.1,0.4,51.6,0.02,51.4,0.43,1.33
99.3,5044,387,500,84,43.5,100,2452,1435,659,22.1,0.4,51.8,0.02,51.5,0.43,1.33
99.4,5051,387,499,85,43.7,100,2452,1435,671,22.1,0.4,51.7,0.02,51.4,0.43,1.33
99.5,5055,387,499,81,43.3,100,2450,1434,637,22.1,0.4,51.7,0.02,51.4,0.43,1.33
99.6,5059,387,499,84,43.1,100,2450,1434,657,22.1,0.4,51.7,0.02,51.4,0.43,1.33
99.7,5066,386,499,83,43.1,100,2450,1434,650,22.1,0.4,51.6,0.01,51.4,0.43,1.33
99.8,5071,386,499,83,43.1,100,2450,1434,653,22.2,0.4,51.6,0.01,51.4,0.43,1.33
99.9,5077,386,499,84,43.1,100,2450,1434,657,22.1,0.4,51.5,0.01,51.4,0.43,1.33
100.0,5081,386,500,87,43.4,100,2452,1435,683,22.2,0.4,51.7,0.01,51.5,0.43,1.33
100.1,5085,385,499,86,43.7,100,2453,1435,673,22.2,0.4,51.4,0.00,51.4,0.43,1.33
100.2,5091,385,499,85,43.6,100,2453,1435,668,22.2,0.4,51.4,-0.01,51.4,0.43,1.33
100.3,5097,385,499,86,43.6,100,2453,1435,681,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
100.4,5101,385,499,83,43.5,100,2453,1435,657,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
100.5,5107,385,499,83,43.5,100,2452,1434,651,22.2,0.4,51.0,-0.03,51.4,0.43,1.33
100.6,5112,385,499,82,43.4,100,2451,1434,644,22.2,0.4,50.9,-0.04,51.4,0.43,1.33
100.7,5117,385,499,81,43.3,100,2451,1434,639,22.2,0.4,50.9,-0.04,51.4,0.43,1.33
100.8,5123,385,499,82,43.3,100,2451,1434,642,22.2,0.4,51.0,-0.03,51.4,0.43,1.33
100.9,5127,385,499,85,43.3,100,2451,1434,669,22.2,0.4,51.0,-0.03,51.4,0.43,1.33
101.0,5132,385,499,86,43.4,100,2451,1434,673,22.2,0.4,51.1,-0.02,51.5,0.43,1.33
101.1,5138,385,499,87,43.4,100,2453,1435,681,22.2,0.4,51.2,-0.02,51.5,0.43,1.33
101.2,5143,385,500,87,43.5,100,2453,1435,685,22.2,0.4,51.2,0.00,51.5,0.43,1.33
101.3,5148,384,498,87,43.6,100,2453,1434,686,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
101.4,5153,384,499,84,43.6,100,2453,1435,665,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
101.5,5158,384,499,84,43.6,100,2453,1435,658,22.2,0.4,51.0,-0.03,51.4,0.43,1.33
101.6,5163,384,499,83,43.5,100,2453,1434,652,22.2,0.4,51.0,-0.03,51.4,0.43,1.33
101.7,5169,384,499,82,43.5,100,2452,1434,644,22.2,0.4,51.0,-0.03,51.4,0.43,1.33
101.8,5174,384,499,81,43.3,100,2451,1434,639,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
101.9,5179,384,499,82,43.3,100,2451,1434,642,22.2,0.4,51.1,-0.01,51.5,0.43,1.33
102.0,5185,384,499,82,43.3,100,2451,1434,646,22.2,0.4,51.4,-0.01,51.5,0.43,1.33
102.1,5190,384,499,83,43.2,100,2450,1433,651,22.2,0.4,51.4,0.00,51.4,0.43,1.33
102.2,5196,384,499,83,43.2,100,2450,1434,654,22.2,0.4,51.4,0.00,51.5,0.43,1.33
102.3,5200,383,498,87,43.5,100,2452,1434,683,22.2,0.4,51.1,-0.02,51.3,0.43,1.33
102.4,5205,383,499,87,43.6,100,2452,1434,688,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
102.5,5211,383,499,87,43.7,100,2453,1434,684,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
102.6,5216,383,499,86,43.8,100,2453,1435,678,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
102.7,5221,383,499,86,43.9,100,2454,1435,674,22.2,0.4,51.1,-0.02,51.4,0.43,1.33
102.8,5226,383,499,82,43.5,100,2451,1434,646,22.2,0.4,51.1,-0.01,51.4,0.43,1.33
102.9,5231,383,500,81,43.4,100,2450,1434,638,22.2,0.4,51.6,0.01,51.5,0.43,1.33
103.0,5236,383,500,83,43.3,100,2450,1434,648,22.2,0.4,51.6,0.02,51.5,0.43,1.33
103.1,5242,382,498,84,43.3,100,2450,1433,659,22.2,0.4,51.4,0.00,51.3,0.43,1.33
103.2,5247,383,500,85,43.4,100,2451,1434,667,22.2,0.4,51.7,0.02,51.5,0.43,1.33
103.3,5251,382,499,87,43.7,100,2453,1434,684,22.2,0.4,51.7,0.01,51.3,0.43,1.33
103.4,5258,382,500,87,43.6,100,2452,1434,681,22.2,0.4,51.7,0.02,51.4,0.43,1.33
103.5,5262,382,499,86,43.9,100,2453,1434,674,22.2,0.4,51.4,0.01,51.3,0.43,1.33
103.6,5267,382,500,85,43.8,100,2453,1435,665,22.2,0.4,51.4,0.00,51.4,0.43,1.33
103.7,5273,382,500,83,43.7,100,2452,1434,652,22.2,0.4,51.5,0.01,51.4,0.43,1.33
103.8,5277,382,500,83,43.3,100,2450,1432,649,22.2,0.4,51.7,0.02,51.4,0.43,1.33
103.9,5282,382,500,83,43.3,100,2450,1431,653,22.2,0.4,51.8,0.03,51.4,0.43,1.32
104.0,5288,382,500,84,43.4,100,2450,1430,659,22.1,0.4,51.8,0.03,51.4,0.43,1.32
104.1,5293,382,500,85,43.5,100,2450,1429,666,22.1,0.4,51.8,0.03,51.4,0.43,1.32
104.2,5298,382,499,86,43.5,100,2451,1428,671,22.1,0.4,51.7,0.03,51.4,0.43,1.32
104.3,5303,382,500,86,43.8,100,2453,1428,670,22.1,0.4,51.8,0.03,51.4,0.43,1.32
104.4,5308,382,500,85,43.9,100,2453,1427,664,22.1,0.4,51.8,0.04,51.4,0.43,1.32
104.5,5313,381,499,83,43.7,100,2452,1426,652,22.1,0.4,51.8,0.04,51.3,0.43,1.32
104.6,5319,381,499,82,43.6,100,2451,1425,640,22.1,0.4,51.7,0.03,51.3,0.43,1.32
104.7,5324,381,499,81,43.5,100,2451,1423,633,22.1,0.4,51.6,0.02,51.3,0.43,1.32
104.8,5329,381,499,82,43.3,100,2450,1422,636,22.1,0.4,51.6,0.02,51.3,0.43,1.32
104.9,5335,381,499,83,43.3,100,2450,1421,647,22.1,0.4,51.5,0.01,51.3,0.43,1.32
105.0,5340,381,499,84,43.3,100,2450,1420,650,22.1,0.4,51.4,0.01,51.3,0.43,1.31
105.1,5345,380,499,85,43.4,100,2451,1419,660,22.1,0.4,51.4,0.00,51.2,0.43,1.31
105.2,5350,380,499,87,43.8,100,2453,1419,675,22.1,0.4,51.2,0.00,51.2,0.43,1.31
105.3,5355,380,499,85,43.9,100,2453,1418,665,22.1,0.4,51.0,-0.01,51.2,0.43,1.31
105.4,5360,380,499,84,43.8,100,2453,1417,656,22.1,0.4,50.9,-0.02,51.2,0.43,1.31
105.5,5366,380,499,84,43.7,100,2452,1416,649,22.1,0.4,50.8,-0.02,51.2,0.43,1.31
105.6,5371,380,499,83,43.6,100,2452,1415,643,22.1,0.4,50.7,-0.03,51.1,0.43,1.31
105.7,5375,380,499,83,43.3,100,2450,1413,641,22.1,0.4,50.9,-0.02,51.2,0.43,1.31
105.8,5381,380,499,83,43.2,100,2449,1412,644,22.1,0.4,50.9,-0.02,51.1,0.43,1.31
105.9,5386,380,499,84,43.3,100,2450,1411,649,22.1,0.4,51.0,-0.01,51.2,0.43,1.31
106.0,5391,379,499,85,43.5,100,2450,1410,660,22.1,0.4,50.9,-0.01,51.1,0.43,1.31
106.1,5397,379,499,87,43.6,100,2451,1410,673,22.1,0.5,50.9,-0.02,51.1,0.43,1.30
106.2,5401,379,499,85,43.8,100,2452,1409,657,22.1,0.5,50.9,-0.02,51.1,0.43,1.30
106.3,5406,379,499,83,43.6,100,2452,1408,643,22.1,0.5,50.9,-0.02,51.1,0.43,1.30
106.4,5413,379,499,85,43.8,100,2452,1407,657,22.1,0.5,50.8,-0.02,51.1,0.43,1.30
106.5,5417,379,499,82,43.5,100,2450,1406,629,22.1,0.5,50.8,-0.02,51.1,0.43,1.30
106.6,5422,379,499,81,43.4,100,2450,1404,627,22.1,0.5,50.9,-0.02,51.1,0.43,1.30
106.7,5426,379,499,85,43.4,100,2450,1404,651,22.1,0.5,50.9,-0.02,51.1,0.43,1.30
106.8,5432,379,499,86,43.5,100,2450,1403,661,22.1,0.5,51.0,-0.01,51.1,0.43,1.30
106.9,5438,378,499,85,43.4,100,2450,1401,654,22.1,0.5,50.9,-0.01,51.1,0.43,1.30
107.0,5442,378,499,86,43.8,100,2452,1402,663,22.2,0.5,51.0,-0.01,51.2,0.43,1.30
107.1,5448,378,499,86,43.8,100,2452,1400,658,22.2,0.5,51.0,-0.01,51.1,0.43,1.30
107.2,5452,378,499,83,43.6,100,2451,1399,634,22.2,0.5,51.0,-0.01,51.2,0.43,1.29
107.3,5457,378,499,82,43.5,100,2449,1398,627,22.2,0.5,51.0,-0.01,51.2,0.43,1.29
107.4,5463,378,499,81,43.4,100,2449,1397,622,22.2,0.5,51.0,-0.01,51.2,0.43,1.29
107.5,5468,378,499,82,43.3,100,2449,1396,625,22.2,0.5,51.0,-0.01,51.2,0.43,1.29
107.6,5473,378,499,83,43.2,100,2448,1394,635,22.2,0.5,51.0,-0.01,51.2,0.43,1.29
107.7,5479,377,499,84,43.3,100,2449,1393,644,22.2,0.5,51.0,-0.02,51.2,0.43,1.29
107.8,5483,378,499,87,43.7,100,2451,1394,664,22.2,0.5,51.1,-0.01,51.2,0.43,1.29
107.9,5489,377,499,87,43.6,100,2451,1392,666,22.2,0.5,51.1,-0.01,51.2,0.43,1.29
108.1,5495,377,499,87,43.7,100,2452,1392,662,22.2,0.5,51.1,-0.01,51.3,0.43,1.29
108.2,5499,377,499,83,43.6,100,2452,1391,637,22.2,0.5,51.1,-0.02,51.3,0.43,1.29
108.3,5504,377,499,83,43.6,100,2451,1390,631,22.2,0.5,51.0,-0.02,51.3,0.43,1.29
108.4,5510,377,499,82,43.5,100,2450,1388,622,22.2,0.5,51.0,-0.02,51.3,0.43,1.28
108.5,5515,377,499,81,43.4,100,2450,1387,617,22.2,0.5,51.1,-0.02,51.3,0.43,1.28
108.6,5519,377,499,84,43.3,100,2450,1386,642,22.2,0.5,51.1,-0.01,51.3,0.43,1.28
108.7,5525,377,499,86,43.5,100,2450,1386,652,22.2,0.5,51.1,0.00,51.3,0.43,1.28
108.8,5530,376,499,87,43.6,100,2452,1385,664,22.2,0.5,51.2,0.00,51.3,0.43,1.28
108.9,5535,376,499,86,43.7,100,2452,1384,655,22.2,0.5,51.3,0.00,51.3,0.43,1.28
109.0,5541,376,499,86,43.8,100,2452,1383,650,22.2,0.5,51.2,0.00,51.3,0.43,1.28
109.1,5545,376,499,83,43.5,100,2451,1382,626,22.2,0.5,51.2,-0.01,51.3,0.43,1.28
109.2,5550,376,499,82,43.5,100,2450,1381,618,22.2,0.5,51.2,-0.01,51.3,0.43,1.28
109.3,5556,376,499,81,43.4,100,2450,1380,614,22.2,0.5,51.2,-0.01,51.3,0.43,1.28
109.4,5562,376,499,82,43.5,100,2451,1379,622,22.2,0.5,51.1,-0.01,51.3,0.43,1.28
109.5,5566,376,499,83,43.2,100,2449,1377,630,22.2,0.5,51.1,-0.01,51.3,0.43,1.27
109.6,5571,376,499,87,43.6,100,2452,1378,660,22.2,0.5,51.2,0.00,51.3,0.43,1.27
109.7,5576,376,499,86,43.7,100,2452,1377,653,22.2,0.5,51.3,0.00,51.3,0.43,1.27
109.8,5581,375,499,86,43.8,100,2452,1376,647,22.2,0.5,51.3,0.00,51.3,0.43,1.27
109.9,5587,375,499,85,43.8,100,2452,1375,639,22.2,0.5,51.3,0.00,51.3,0.43,1.27
110.0,5592,375,499,84,43.6,100,2452,1374,631,22.2,0.5,51.2,0.00,51.2,0.43,1.27
110.1,5597,375,499,83,43.6,100,2452,1373,624,22.1,0.5,51.1,-0.01,51.2,0.43,1.27
