"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]",RPM[1],RPM[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm[1]","Manifold pressure, atm[2]"
46.3,650,677,697,98,98,46.9,46.9,100,100,3137,3138,1532,1532,590,590,26.5,-1.3,528.8,22.20,90.6,0.57,2.17,2.17
46.4,658,677,698,98,98,47.1,47.1,100,100,3121,3121,1536,1536,587,587,26.5,-1.3,507.0,21.08,90.6,0.57,2.17,2.17
46.5,667,678,699,94,94,47.2,47.2,100,100,3101,3101,1541,1541,569,569,26.5,-1.3,507.0,20.01,90.8,0.57,2.17,2.17
46.6,677,677,698,92,92,47.2,47.2,100,100,3084,3084,1545,1545,557,557,26.5,-1.3,465.7,18.96,90.7,0.57,2.17,2.17
46.7,686,677,698,89,89,47.2,47.2,100,100,3070,3070,1550,1550,538,538,26.5,-1.3,444.0,17.87,90.7,0.57,2.18,2.18
46.8,696,676,698,86,86,47.2,47.2,100,100,3061,3061,1556,1556,523,523,26.5,-1.3,444.0,16.91,90.6,0.57,2.18,2.18
46.9,703,676,699,83,83,47.2,47.2,100,100,3056,3056,1560,1560,509,509,26.5,-1.3,407.4,16.02,90.6,0.57,2.19,2.19
47.0,713,676,699,82,82,47.2,47.2,100,100,3052,3052,1565,1565,501,501,26.5,-1.3,388.5,15.06,90.6,0.57,2.19,2.19
47.1,722,675,698,82,82,47.2,47.2,100,100,3050,3050,1570,1570,504,504,26.5,-1.3,388.5,14.23,90.5,0.57,2.20,2.20
47.2,731,675,698,82,82,47.3,47.3,100,100,3047,3047,1573,1573,508,508,26.5,-1.3,355.8,13.42,90.5,0.57,2.20,2.20
47.3,741,674,698,84,84,47.4,47.4,100,100,3044,3044,1575,1575,519,519,26.5,-1.3,339.6,12.61,90.5,0.57,2.20,2.20
47.4,748,674,698,85,85,47.4,47.4,100,100,3040,3040,1576,1576,525,525,26.5,-1.3,339.6,11.86,90.4,0.57,2.20,2.20
47.5,758,673,697,86,86,47.5,47.5,100,100,3035,3035,1577,1577,533,533,26.5,-1.3,310.0,11.12,90.4,0.57,2.20,2.20
47.6,767,673,697,87,87,47.6,47.6,100,100,3029,3029,1577,1577,534,534,26.5,-1.3,296.1,10.42,90.3,0.57,2.20,2.20
47.7,777,674,699,84,84,47.6,47.6,100,100,3023,3023,1579,1579,518,518,26.4,-1.3,284.7,9.81,90.6,0.57,2.21,2.21
47.8,784,674,699,83,83,47.6,47.6,100,100,3019,3019,1580,1580,514,514,26.4,-1.3,272.7,9.20,90.5,0.57,2.21,2.21
47.9,796,673,699,83,83,47.6,47.6,100,100,3015,3015,1581,1581,511,511,26.4,-1.3,259.5,8.54,90.5,0.57,2.21,2.21
48.0,805,672,698,82,82,47.6,47.6,100,100,3013,3013,1583,1583,508,508,26.4,-1.3,248.6,8.00,90.4,0.57,2.21,2.21
48.1,814,672,698,82,82,47.6,47.6,100,100,3012,3012,1584,1584,507,507,26.4,-1.3,237.9,7.47,90.3,0.57,2.21,2.21
48.2,822,672,698,81,81,47.6,47.6,100,100,3012,3012,1586,1586,503,503,26.5,-1.3,237.9,6.99,90.4,0.57,2.21,2.21
48.3,829,672,699,80,80,47.6,47.6,100,100,3011,3011,1588,1588,500,499,26.5,-1.3,220.8,6.59,90.4,0.57,2.21,2.21
48.4,841,671,698,82,82,47.6,47.6,100,100,3011,3011,1589,1589,508,508,26.5,-1.3,211.2,6.12,90.3,0.57,2.21,2.21
48.5,848,671,698,82,82,47.6,47.6,100,100,3011,3011,1590,1590,511,511,26.5,-1.3,203.4,5.72,90.3,0.57,2.21,2.21
48.6,860,670,697,83,83,47.7,47.7,100,100,3010,3010,1590,1590,517,517,26.5,-1.3,194.8,5.29,90.3,0.57,2.21,2.21
48.7,869,671,699,81,81,47.7,47.7,100,100,3008,3008,1591,1591,506,506,26.5,-1.3,194.8,4.98,90.5,0.58,2.22,2.22
48.8,877,669,697,83,84,47.7,47.7,100,100,3007,3007,1591,1591,519,519,26.5,-1.3,181.7,4.63,90.3,0.58,2.21,2.21
48.9,886,671,699,81,81,47.7,47.7,100,100,3005,3005,1592,1592,506,506,26.5,-1.3,176.4,4.34,90.5,0.58,2.22,2.22
49.0,895,670,698,82,82,47.7,47.7,100,100,3004,3004,1592,1592,512,512,26.5,-1.3,176.4,4.04,90.4,0.57,2.21,2.21
49.1,905,670,698,81,81,47.7,47.7,100,100,3003,3003,1593,1593,507,507,26.5,-1.3,165.2,3.78,90.5,0.57,2.22,2.22
49.2,914,669,698,81,81,47.7,47.7,100,100,3003,3003,1593,1593,507,508,26.5,-1.3,159.1,3.47,90.4,0.57,2.22,2.22
49.3,922,669,698,81,81,47.7,47.7,100,100,3002,3002,1594,1594,503,503,26.5,-1.3,159.1,3.28,90.5,0.58,2.22,2.22
49.4,931,668,698,81,81,47.7,47.7,100,100,3003,3003,1595,1595,506,506,26.5,-1.3,151.0,3.07,90.4,0.57,2.22,2.22
49.5,941,668,697,81,81,47.7,47.7,100,100,3003,3003,1596,1596,509,509,26.5,-1.3,146.4,2.84,90.4,0.57,2.22,2.22
49.6,950,667,697,81,81,47.7,47.7,100,100,3003,3003,1596,1596,510,510,26.5,-1.3,146.4,2.63,90.4,0.57,2.22,2.22
49.7,958,667,697,82,82,47.7,47.7,100,100,3003,3003,1597,1597,511,511,26.5,-1.3,138.6,2.44,90.4,0.58,2.22,2.22
49.8,967,668,699,80,80,47.7,47.7,100,100,3003,3003,1598,1598,503,503,26.5,-1.3,135.9,2.29,90.5,0.58,2.22,2.22
49.9,976,668,699,80,81,47.8,47.8,100,100,3002,3002,1598,1598,503,503,26.5,-1.3,132.9,2.14,90.5,0.58,2.22,2.22
50.0,986,667,699,81,81,47.8,47.8,100,100,3002,3002,1598,1598,504,504,26.5,-1.3,132.9,2.01,90.5,0.58,2.22,2.22
50.1,995,667,698,81,81,47.8,47.8,100,100,3001,3001,1599,1599,508,508,26.5,-1.3,127.6,1.88,90.5,0.58,2.22,2.22
50.2,1005,666,698,81,81,47.8,47.8,100,100,3001,3001,1599,1599,507,507,26.5,-1.3,124.6,1.73,90.5,0.58,2.22,2.22
50.3,1014,666,698,81,81,47.8,47.8,100,100,3001,3001,1599,1599,510,510,26.5,-1.3,124.6,1.60,90.4,0.58,2.22,2.22
50.4,1024,665,698,81,81,47.8,47.8,100,100,3001,3001,1600,1600,509,509,26.5,-1.3,119.8,1.49,90.4,0.58,2.22,2.22
50.5,1033,665,698,82,82,47.8,47.8,100,100,3001,3001,1601,1600,512,512,26.5,-1.3,117.4,1.37,90.3,0.58,2.22,2.22
50.6,1041,664,697,82,82,47.8,47.8,100,100,3001,3001,1601,1601,512,512,26.4,-1.3,115.3,1.26,90.3,0.58,2.22,2.22
50.7,1050,664,697,82,82,47.8,47.8,100,100,3001,3001,1601,1601,515,515,26.4,-1.3,113.1,1.16,90.2,0.57,2.22,2.22
50.8,1059,665,699,80,80,47.8,47.8,100,100,3001,3001,1603,1603,503,503,26.4,-1.3,112.1,1.10,90.4,0.58,2.22,2.22
50.9,1069,665,699,80,80,47.8,47.8,100,100,3001,3001,1603,1603,503,503,26.4,-1.3,110.9,1.04,90.4,0.58,2.22,2.22
51.0,1078,664,699,80,80,47.8,47.8,100,100,3001,3001,1603,1603,503,503,26.4,-1.3,109.6,0.97,90.4,0.58,2.22,2.22
51.1,1086,664,699,80,80,47.8,47.8,100,100,3001,3001,1604,1604,504,504,26.4,-1.3,108.5,0.92,90.3,0.58,2.22,2.22
51.2,1095,664,699,80,80,47.8,47.8,100,100,3000,3000,1604,1604,504,504,26.4,-1.3,107.4,0.86,90.3,0.58,2.22,2.22
51.3,1104,663,698,81,81,47.8,47.8,100,100,3001,3001,1605,1605,509,509,26.4,-1.3,106.2,0.81,90.2,0.58,2.22,2.22
51.4,1114,662,698,81,81,47.8,47.8,100,100,3001,3001,1605,1605,512,512,26.4,-1.3,104.8,0.74,90.2,0.58,2.22,2.22
51.5,1123,662,698,81,81,47.8,47.8,100,100,3000,3000,1605,1605,512,512,26.4,-1.3,103.8,0.69,90.1,0.58,2.22,2.22
51.6,1131,662,698,81,81,47.8,47.8,100,100,3001,3001,1606,1606,512,512,26.4,-1.3,102.8,0.64,90.1,0.58,2.22,2.22
51.7,1140,662,698,81,81,47.8,47.8,100,100,3000,3000,1606,1606,512,512,26.4,-1.3,102.8,0.59,90.1,0.58,2.22,2.22
51.8,1150,661,698,82,82,47.9,47.9,100,100,3000,3000,1606,1606,515,515,26.4,-1.3,100.7,0.54,90.0,0.58,2.22,2.22
51.9,1159,661,698,82,82,47.9,47.9,100,100,3000,3000,1607,1607,515,515,26.4,-1.3,99.7,0.49,90.0,0.58,2.22,2.22
52.0,1168,660,697,82,82,47.9,47.9,100,100,3000,3000,1607,1607,518,518,26.4,-1.3,98.6,0.44,90.0,0.58,2.22,2.22
52.1,1176,660,698,82,82,47.9,47.9,100,100,3000,3000,1608,1608,515,515,26.4,-1.3,97.9,0.40,90.0,0.58,2.22,2.22
52.2,1185,661,699,80,80,47.9,47.9,100,100,3000,3000,1609,1609,506,506,26.4,-1.3,97.9,0.39,90.2,0.58,2.22,2.22
52.3,1195,661,699,80,80,47.9,47.9,100,100,3000,3000,1609,1609,506,506,26.4,-1.3,97.9,0.37,90.2,0.58,2.22,2.22
52.4,1204,660,698,81,81,47.9,47.9,100,100,3000,3000,1610,1610,511,511,26.4,-1.3,97.2,0.35,90.2,0.58,2.22,2.22
52.5,1213,660,698,81,81,47.9,47.9,100,100,3000,3000,1610,1610,511,511,26.4,-1.3,97.2,0.34,90.2,0.58,2.22,2.22
52.6,1221,659,698,81,81,47.9,47.9,100,100,3000,3000,1610,1610,511,511,26.4,-1.2,96.4,0.31,90.2,0.58,2.22,2.22
52.7,1232,659,698,81,81,47.9,47.9,100,100,3000,3000,1611,1611,514,514,26.4,-1.2,96.4,0.28,90.1,0.58,2.22,2.22
52.8,1242,658,698,82,82,47.9,47.9,100,100,3000,3000,1611,1611,517,517,26.4,-1.2,95.1,0.25,90.1,0.58,2.22,2.22
52.9,1249,658,698,81,81,47.9,47.9,100,100,3000,3000,1611,1611,514,514,26.5,-1.2,94.9,0.24,90.2,0.58,2.22,2.22
53.0,1258,657,698,82,82,47.9,47.9,100,100,3000,3000,1612,1612,517,517,26.5,-1.2,94.2,0.21,90.1,0.58,2.22,2.22
53.1,1268,657,697,82,82,47.9,47.9,100,100,3000,3000,1612,1612,520,520,26.5,-1.2,94.2,0.17,90.1,0.58,2.22,2.22
53.2,1275,657,698,82,82,47.9,47.9,100,100,3000,3000,1613,1613,518,518,26.5,-1.2,93.3,0.16,90.2,0.58,2.22,2.22
53.3,1287,658,699,80,80,47.9,47.9,100,100,3000,3000,1614,1614,508,508,26.5,-1.2,93.1,0.14,90.4,0.58,2.22,2.22
53.4,1296,657,698,81,81,47.9,47.9,100,100,3000,3000,1614,1614,513,513,26.5,-1.2,93.1,0.13,90.3,0.58,2.22,2.22
53.5,1304,657,699,80,80,47.9,47.9,100,100,3000,3000,1614,1614,508,508,26.5,-1.2,93.1,0.14,90.4,0.58,2.22,2.22
53.6,1311,657,699,81,81,47.9,47.9,100,100,3000,3000,1615,1615,509,509,26.5,-1.2,93.1,0.14,90.4,0.58,2.22,2.22
53.7,1322,656,698,81,81,47.9,47.9,100,100,3000,3000,1615,1615,513,513,26.5,-1.2,93.4,0.15,90.4,0.58,2.22,2.22
53.8,1332,655,698,82,82,47.9,47.9,100,100,3000,3000,1615,1615,516,516,26.5,-1.2,93.1,0.14,90.3,0.58,2.22,2.22
53.9,1341,655,698,82,82,48.0,48.0,100,100,3000,3000,1616,1616,519,519,26.5,-1.2,93.1,0.12,90.3,0.58,2.22,2.22
54.0,1349,654,698,82,82,48.0,48.0,100,100,3001,3001,1616,1616,519,519,26.5,-1.2,92.3,0.10,90.3,0.58,2.22,2.22
54.1,1358,654,698,82,82,48.0,48.0,100,100,3000,3000,1616,1616,519,519,26.5,-1.2,92.3,0.08,90.3,0.58,2.22,2.22
54.2,1368,653,697,82,82,48.0,48.0,100,100,3000,3000,1617,1617,522,522,26.5,-1.2,91.5,0.06,90.3,0.58,2.22,2.22
54.3,1377,653,697,83,83,48.0,48.0,100,100,3000,3000,1617,1617,522,522,26.5,-1.2,91.5,0.04,90.3,0.58,2.22,2.22
54.4,1387,654,699,81,81,48.0,48.0,100,100,3000,3000,1618,1618,510,510,26.5,-1.2,91.7,0.06,90.5,0.58,2.22,2.22
54.5,1394,653,697,83,83,48.0,48.0,100,100,3000,3000,1618,1618,522,522,26.5,-1.2,91.7,0.04,90.3,0.58,2.22,2.22
54.6,1403,654,699,81,81,48.0,48.0,100,100,3000,3000,1619,1619,510,510,26.5,-1.2,91.7,0.06,90.5,0.58,2.22,2.22
54.7,1413,653,698,81,81,48.0,48.0,100,100,3000,3000,1620,1620,515,515,26.5,-1.3,91.7,0.06,90.5,0.58,2.22,2.22
54.8,1422,652,698,82,82,48.0,48.0,100,100,3001,3001,1620,1620,518,518,26.5,-1.3,91.6,0.06,90.4,0.58,2.22,2.22
54.9,1432,652,698,82,82,48.0,48.0,100,100,3000,3000,1620,1620,518,518,26.5,-1.3,91.6,0.06,90.4,0.58,2.22,2.22
55.0,1439,652,699,81,81,48.0,48.0,100,100,3000,3000,1621,1621,516,515,26.5,-1.3,91.9,0.07,90.5,0.58,2.22,2.22
55.1,1449,652,698,82,82,48.0,48.0,100,100,3000,3000,1621,1621,518,518,26.5,-1.3,91.8,0.07,90.4,0.58,2.22,2.22
55.2,1458,651,698,82,82,48.0,48.0,100,100,3000,3000,1621,1621,518,518,26.5,-1.3,91.8,0.07,90.4,0.58,2.22,2.22
55.3,1468,651,698,82,82,48.0,48.0,100,100,3000,3000,1622,1622,521,521,26.5,-1.3,91.5,0.06,90.3,0.58,2.22,2.22
55.4,1477,650,698,82,82,48.0,48.0,100,100,3000,3000,1622,1622,524,524,26.5,-1.3,91.5,0.04,90.2,0.58,2.22,2.22
55.5,1484,650,698,82,82,48.0,48.0,100,100,3000,3000,1622,1622,521,521,26.5,-1.3,91.0,0.04,90.3,0.58,2.22,2.22
55.6,1494,651,699,81,81,48.0,48.0,100,100,3000,3000,1623,1623,513,512,26.5,-1.3,91.0,0.05,90.4,0.58,2.22,2.22
55.7,1503,651,699,81,81,48.0,48.0,100,100,3000,3000,1624,1624,512,512,26.5,-1.3,91.7,0.07,90.4,0.58,2.22,2.22
55.8,1513,650,699,81,81,48.0,48.0,100,100,3000,3000,1624,1624,512,512,26.5,-1.3,91.8,0.07,90.4,0.58,2.22,2.22
55.9,1522,650,698,81,81,48.1,48.1,100,100,3000,3000,1625,1625,517,517,26.4,-1.3,91.7,0.07,90.3,0.58,2.22,2.22
56.0,1530,650,699,81,81,48.1,48.1,100,100,3000,3000,1625,1625,513,512,26.4,-1.3,91.7,0.08,90.3,0.58,2.22,2.22
56.1,1539,649,699,81,81,48.1,48.1,100,100,3000,3000,1625,1625,517,517,26.4,-1.3,91.7,0.07,90.2,0.58,2.22,2.22
56.2,1550,648,698,82,82,48.1,48.1,100,100,3000,3000,1626,1626,520,520,26.4,-1.3,91.3,0.06,90.2,0.58,2.22,2.22
56.3,1558,648,698,82,82,48.1,48.1,100,100,3001,3000,1626,1626,520,520,26.4,-1.3,91.3,0.05,90.1,0.58,2.22,2.22
56.4,1567,647,698,82,82,48.1,48.1,100,100,3001,3001,1626,1626,523,523,26.4,-1.2,90.7,0.03,90.1,0.58,2.22,2.22
56.5,1577,647,697,82,82,48.1,48.1,100,100,3000,3000,1627,1627,526,526,26.4,-1.2,90.3,0.01,90.0,0.58,2.22,2.22
56.6,1586,648,699,81,81,48.1,48.1,100,100,3000,3000,1628,1628,515,515,26.4,-1.2,90.7,0.03,90.2,0.58,2.22,2.22
56.7,1595,648,699,81,81,48.1,48.1,100,100,3000,3000,1628,1628,514,514,26.4,-1.2,90.9,0.04,90.2,0.58,2.22,2.22
56.8,1603,646,697,83,83,48.1,48.1,100,100,3000,3000,1628,1628,526,526,26.4,-1.2,90.2,0.01,90.0,0.58,2.22,2.22
56.9,1614,647,698,81,81,48.1,48.1,100,100,3000,3000,1629,1629,519,519,26.4,-1.2,90.2,0.01,90.2,0.58,2.22,2.22
57.0,1622,646,698,81,81,48.1,48.1,100,100,3000,3000,1629,1629,519,519,26.4,-1.2,90.5,0.02,90.2,0.58,2.22,2.22
57.1,1631,646,698,82,82,48.1,48.1,100,100,3000,3000,1630,1630,522,522,26.5,-1.2,90.5,0.02,90.1,0.58,2.22,2.22
57.2,1640,645,698,82,82,48.1,48.1,100,100,3000,3000,1630,1630,522,522,26.5,-1.2,90.4,0.02,90.1,0.58,2.22,2.22
57.3,1648,645,698,82,82,48.1,48.1,100,100,3000,3000,1630,1630,522,522,26.5,-1.2,90.5,0.02,90.1,0.58,2.22,2.22
57.4,1657,645,698,82,82,48.1,48.1,100,100,3000,3000,1631,1631,522,522,26.5,-1.2,90.5,0.02,90.1,0.58,2.22,2.22
57.5,1667,644,698,82,82,48.1,48.1,100,100,3000,3000,1631,1631,525,525,26.5,-1.2,90.3,0.01,90.1,0.58,2.22,2.22
57.6,1678,643,697,82,82,48.1,48.1,100,100,3000,3000,1631,1631,528,527,26.5,-1.2,89.9,-0.01,90.1,0.58,2.22,2.22
57.7,1686,644,698,82,82,48.1,48.1,100,100,3000,3000,1632,1632,525,525,26.5,-1.2,90.0,-0.01,90.2,0.58,2.22,2.22
57.8,1693,643,698,82,82,48.1,48.1,100,100,3000,3000,1632,1632,525,525,26.5,-1.2,89.9,-0.01,90.2,0.58,2.22,2.22
57.9,1704,644,699,81,81,48.2,48.2,100,100,3001,3001,1633,1633,521,521,26.5,-1.2,90.3,0.00,90.3,0.58,2.22,2.22
58.0,1714,643,699,81,81,48.2,48.2,100,100,3000,3000,1634,1634,521,521,26.5,-1.2,90.4,0.00,90.3,0.58,2.22,2.22
58.1,1723,643,698,82,82,48.2,48.2,100,100,3000,3000,1634,1634,524,524,26.5,-1.2,90.4,0.01,90.3,0.58,2.22,2.22
58.2,1731,643,699,81,81,48.2,48.2,100,100,3000,3000,1634,1634,521,521,26.6,-1.2,90.7,0.01,90.4,0.58,2.22,2.22
58.3,1740,643,699,81,81,48.2,48.2,100,100,3000,3000,1635,1635,521,521,26.6,-1.2,90.8,0.02,90.4,0.58,2.22,2.22
58.4,1750,642,698,82,82,48.2,48.2,100,100,3000,3000,1635,1635,524,524,26.6,-1.2,90.7,0.02,90.4,0.58,2.22,2.22
58.5,1759,642,698,82,82,48.2,48.2,100,100,3000,3000,1635,1635,524,524,26.6,-1.2,90.7,0.02,90.4,0.58,2.22,2.22
58.6,1768,641,698,82,82,48.2,48.2,100,100,3000,3000,1636,1636,526,526,26.6,-1.2,90.7,0.01,90.3,0.58,2.22,2.22
58.7,1776,641,698,82,82,48.2,48.2,100,100,3001,3001,1636,1636,527,527,26.6,-1.2,90.3,0.00,90.4,0.58,2.22,2.22
58.8,1785,640,697,83,83,48.2,48.2,100,100,3000,3000,1636,1636,531,531,26.6,-1.2,89.9,-0.02,90.3,0.58,2.22,2.22
58.9,1795,640,697,83,83,48.2,48.2,100,100,3000,3000,1637,1637,531,531,26.6,-1.2,89.9,-0.03,90.3,0.58,2.22,2.22
59.0,1804,641,699,81,81,48.2,48.2,100,100,3000,3000,1638,1638,518,519,26.6,-1.2,90.3,-0.01,90.5,0.58,2.22,2.22
59.1,1814,641,699,81,81,48.2,48.2,100,100,3000,3000,1638,1638,518,518,26.6,-1.2,90.6,0.00,90.5,0.58,2.22,2.22
59.2,1821,640,699,81,81,48.2,48.2,100,100,3000,3000,1639,1639,518,518,26.6,-1.2,90.8,0.01,90.5,0.58,2.22,2.22
59.3,1831,640,699,81,81,48.2,48.2,100,100,3000,3000,1639,1639,518,518,26.6,-1.2,90.9,0.02,90.5,0.58,2.22,2.22
59.4,1840,639,698,81,81,48.2,48.2,100,100,3000,3000,1639,1639,522,522,26.6,-1.2,90.8,0.02,90.5,0.58,2.22,2.22
59.5,1851,638,698,82,82,48.2,48.2,100,100,3000,3001,1639,1639,530,529,26.6,-1.2,90.3,0.00,90.3,0.58,2.22,2.22
59.6,1859,638,698,82,82,48.2,48.2,100,100,3000,3000,1640,1640,526,526,26.5,-1.2,90.3,0.00,90.4,0.58,2.22,2.22
59.7,1866,638,698,82,82,48.2,48.2,100,100,3000,3000,1640,1640,526,527,26.5,-1.2,90.2,-0.01,90.4,0.58,2.22,2.22
59.8,1876,638,698,82,82,48.2,48.2,100,100,3000,3000,1641,1641,526,526,26.5,-1.2,90.3,0.00,90.3,0.58,2.22,2.22
59.9,1885,638,698,82,82,48.2,48.2,100,100,3000,3000,1641,1641,526,526,26.5,-1.2,90.3,0.00,90.3,0.58,2.22,2.22
60.0,1895,637,698,82,82,48.3,48.3,100,100,3000,3000,1641,1641,530,530,26.5,-1.2,90.1,-0.01,90.2,0.58,2.22,2.22
60.1,1904,637,698,83,83,48.3,48.3,100,100,3000,3000,1642,1642,530,530,26.5,-1.2,89.9,-0.01,90.2,0.58,2.22,2.22
60.2,1912,636,698,83,83,48.3,48.3,100,100,3000,3000,1642,1642,530,530,26.5,-1.2,89.9,-0.02,90.2,0.58,2.22,2.22
60.3,1921,636,698,83,83,48.3,48.3,100,100,3000,3000,1642,1642,534,534,26.5,-1.2,89.5,-0.03,90.1,0.58,2.22,2.22
60.4,1932,637,699,81,81,48.3,48.3,100,100,3000,3000,1644,1644,518,518,26.5,-1.2,90.2,-0.01,90.3,0.58,2.22,2.22
60.5,1942,636,699,82,82,48.3,48.3,100,100,3000,3000,1644,1644,525,525,26.4,-1.2,90.2,0.00,90.2,0.58,2.22,2.22
60.7,1949,634,697,84,84,48.3,48.3,100,100,3000,3000,1643,1643,537,537,26.4,-1.2,89.5,-0.02,89.9,0.58,2.22,2.22
60.7,1957,635,698,82,82,48.3,48.3,100,100,3000,3000,1644,1644,530,530,26.4,-1.2,89.5,-0.03,90.0,0.58,2.22,2.22
60.9,1966,636,699,81,81,48.3,48.3,100,100,3000,3000,1645,1645,519,519,26.4,-1.2,90.0,-0.01,90.1,0.58,2.22,2.22
61.0,1977,635,699,82,82,48.3,48.3,100,100,3000,3000,1644,1644,525,525,26.4,-1.2,90.1,0.00,90.0,0.58,2.22,2.22
61.1,1985,635,699,82,82,48.3,48.3,100,100,3000,3000,1643,1643,525,525,26.4,-1.2,90.2,0.01,90.0,0.58,2.21,2.21
61.2,1994,634,698,82,82,48.3,48.3,100,100,3000,3000,1641,1641,529,529,26.4,-1.2,90.2,0.01,89.9,0.58,2.21,2.21
61.3,2004,634,698,82,82,48.3,48.3,100,100,3000,3000,1640,1640,528,528,26.4,-1.2,90.1,0.01,89.9,0.58,2.21,2.21
61.4,2013,633,698,83,83,48.3,48.3,100,100,3000,3000,1638,1638,530,530,26.4,-1.2,89.9,0.00,89.8,0.58,2.21,2.21
61.5,2022,633,698,82,82,48.3,48.3,100,100,3000,3000,1636,1636,529,529,26.4,-1.2,89.7,0.00,89.8,0.58,2.20,2.20
61.6,2032,632,698,83,83,48.3,48.3,100,100,3000,3000,1634,1634,531,531,26.4,-1.2,89.7,-0.02,89.7,0.58,2.20,2.20
61.7,2039,632,698,82,82,48.3,48.3,100,100,3000,3000,1633,1633,527,527,26.4,-1.2,89.4,-0.02,89.8,0.58,2.20,2.20
61.8,2048,632,697,83,83,48.3,48.3,100,100,3000,3000,1632,1632,529,529,26.4,-1.2,89.4,-0.03,89.7,0.58,2.20,2.20
61.9,2058,631,698,83,83,48.3,48.3,100,100,3000,3000,1630,1630,529,529,26.4,-1.2,88.9,-0.04,89.7,0.58,2.19,2.19
62.0,2067,633,699,81,81,48.3,48.3,100,100,3000,3000,1629,1629,513,513,26.4,-1.2,89.5,-0.02,89.9,0.58,2.19,2.19
62.1,2077,632,699,80,80,48.3,48.3,100,100,3000,3000,1628,1628,513,513,26.4,-1.2,89.5,0.00,89.9,0.58,2.19,2.19
62.2,2084,632,699,81,81,48.3,48.3,100,100,3000,3000,1627,1627,513,513,26.4,-1.2,90.2,0.02,89.9,0.58,2.19,2.19
62.3,2093,632,699,81,81,48.3,48.3,100,100,3000,3000,1625,1625,512,513,26.4,-1.2,90.5,0.03,89.9,0.58,2.19,2.19
62.4,2103,631,699,82,82,48.3,48.3,100,100,3000,3000,1623,1623,518,519,26.4,-1.2,90.5,0.03,89.8,0.58,2.18,2.18
62.5,2112,630,698,82,82,48.3,48.3,100,100,3000,3000,1622,1622,521,521,26.4,-1.2,90.3,0.03,89.8,0.58,2.18,2.18
62.6,2121,630,698,82,82,48.3,48.3,100,100,3000,3000,1620,1620,520,520,26.4,-1.2,90.2,0.02,89.8,0.58,2.18,2.18
62.7,2129,630,698,82,82,48.3,48.3,100,100,3000,3000,1619,1619,520,520,26.4,-1.2,90.2,0.02,89.8,0.58,2.18,2.18
62.8,2138,630,698,82,82,48.3,48.3,100,100,3000,3000,1617,1617,519,519,26.4,-1.2,90.2,0.02,89.8,0.58,2.17,2.17
62.9,2148,629,698,82,82,48.3,48.3,100,100,3000,3000,1615,1615,521,521,26.4,-1.1,90.0,0.01,89.8,0.58,2.17,2.17
63.0,2157,629,698,82,82,48.3,48.3,100,100,3000,3000,1614,1614,520,520,26.4,-1.1,89.8,0.00,89.8,0.58,2.17,2.17
63.1,2166,629,699,81,81,48.3,48.3,100,100,3000,3000,1613,1613,508,508,26.4,-1.1,89.8,0.02,90.0,0.58,2.17,2.17
63.2,2176,629,699,80,80,48.3,48.3,100,100,3000,3000,1611,1611,507,507,26.4,-1.1,90.4,0.02,90.0,0.58,2.16,2.16
63.3,2185,628,698,81,81,48.3,48.3,100,100,3000,3000,1610,1610,513,513,26.5,-1.1,90.3,0.02,89.9,0.58,2.16,2.16
63.4,2194,628,699,81,81,48.3,48.3,100,100,3000,3000,1608,1608,513,513,26.5,-1.1,90.3,0.02,90.0,0.58,2.16,2.16
63.5,2204,628,699,81,81,48.3,48.3,100,100,3000,3000,1607,1607,512,512,26.5,-1.1,90.5,0.02,90.0,0.58,2.16,2.16
63.6,2211,628,699,81,81,48.3,48.3,100,100,3000,3000,1605,1605,512,512,26.5,-1.1,90.5,0.03,90.0,0.58,2.15,2.15
63.7,2221,627,698,81,81,48.3,48.3,100,100,3000,3000,1604,1604,511,511,26.5,-1.1,90.5,0.02,90.0,0.58,2.15,2.15
63.8,2230,627,698,82,82,48.3,48.3,100,100,3000,3000,1602,1602,514,514,26.5,-1.1,90.3,0.02,90.0,0.58,2.15,2.15
63.9,2239,626,698,82,82,48.3,48.3,100,100,3000,3000,1600,1600,513,513,26.5,-1.1,90.3,0.01,90.0,0.58,2.15,2.15
64.0,2249,626,698,82,82,48.3,48.3,100,100,3000,3000,1599,1599,516,516,26.5,-1.1,89.8,-0.01,90.0,0.58,2.14,2.14
64.1,2256,625,698,82,82,48.3,48.3,100,100,3000,3000,1598,1598,516,516,26.5,-1.1,89.6,-0.02,90.0,0.58,2.14,2.14
64.2,2266,625,697,83,83,48.3,48.3,100,100,3000,3000,1596,1596,518,518,26.5,-1.1,89.2,-0.04,89.9,0.58,2.14,2.14
64.3,2275,624,697,83,83,48.3,48.3,100,100,3000,3000,1594,1594,517,517,26.5,-1.1,89.2,-0.05,90.0,0.58,2.14,2.14
64.4,2285,624,697,83,83,48.3,48.3,100,100,3000,3000,1592,1592,516,516,26.5,-1.1,88.7,-0.06,90.0,0.58,2.13,2.13
