"Time, s","Climb, m/s","Specific excess power, m/s","Propeller efficiency, %","Manifold pressure, atm",Supercharger gear,RPM,"Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
149.0,23.7,25.3,82,2.05,2,2801,2160,1312,33.3,100,300,369,4091,0.32,45385.8,0.17
149.1,23.8,25.2,82,2.05,2,2801,2159,1311,33.3,100,300,369,4094,0.32,45415.3,0.15
149.2,23.8,25.0,82,2.05,2,2801,2159,1311,33.3,100,300,369,4096,0.32,45434.9,0.13
149.3,23.8,24.9,82,2.05,2,2801,2158,1310,33.3,100,300,369,4099,0.32,45464.3,0.12
149.4,23.8,24.8,82,2.05,2,2801,2157,1309,33.3,100,300,369,4101,0.32,45483.9,0.11
149.5,23.8,24.7,82,2.05,2,2801,2157,1309,33.3,100,300,369,4103,0.32,45503.6,0.10
149.6,23.8,24.6,82,2.05,2,2801,2157,1308,33.3,100,300,369,4106,0.32,45533.0,0.09
149.7,23.8,24.5,82,2.05,2,2801,2156,1307,33.3,100,300,369,4108,0.32,45552.6,0.08
149.8,23.8,24.4,82,2.05,2,2801,2155,1307,33.3,100,300,369,4111,0.32,45582.0,0.07
149.9,23.8,25.3,82,2.05,2,2801,2155,1306,33.3,100,300,370,4113,0.32,45630.2,0.16
150.0,23.8,26.2,82,2.05,2,2801,2155,1306,33.3,100,300,370,4116,0.32,45659.6,0.23
150.1,23.8,26.9,82,2.04,2,2801,2154,1305,33.3,100,300,370,4118,0.32,45679.2,0.30
150.2,23.8,26.6,82,2.04,2,2801,2154,1305,33.4,100,300,370,4121,0.32,45708.6,0.27
150.3,23.8,26.3,82,2.04,2,2801,2153,1305,33.4,100,300,370,4123,0.32,45728.3,0.24
150.4,23.8,26.0,82,2.04,2,2801,2153,1305,33.4,100,301,370,4125,0.32,45747.9,0.22
150.5,23.7,25.8,82,2.04,2,2801,2152,1304,33.4,100,301,370,4127,0.32,45767.5,0.20
150.6,23.7,25.6,82,2.04,2,2801,2152,1304,33.4,100,301,370,4130,0.32,45796.9,0.18
150.7,23.7,25.4,82,2.04,2,2801,2151,1303,33.4,100,301,370,4132,0.32,45816.6,0.16
150.8,23.7,25.2,82,2.04,2,2801,2151,1303,33.4,100,301,370,4135,0.32,45846.0,0.14
150.9,23.7,25.1,82,2.04,2,2801,2150,1302,33.4,100,301,370,4137,0.32,45865.6,0.13
151.0,23.7,24.9,82,2.04,2,2801,2150,1302,33.4,100,301,370,4139,0.32,45885.2,0.12
151.1,23.7,24.8,82,2.04,2,2801,2149,1301,33.4,100,301,370,4142,0.32,45914.7,0.11
151.2,23.7,24.7,82,2.04,2,2801,2149,1301,33.4,100,301,370,4144,0.32,45934.3,0.09
151.3,23.7,24.6,82,2.04,2,2801,2148,1300,33.4,100,301,370,4147,0.32,45963.7,0.09
151.4,23.7,24.5,82,2.04,2,2801,2148,1300,33.4,100,301,370,4149,0.32,45983.3,0.08
151.5,23.7,24.4,82,2.04,2,2801,2147,1299,33.4,100,301,370,4151,0.32,46002.9,0.07
151.6,23.7,24.4,82,2.04,2,2801,2147,1299,33.4,100,301,370,4154,0.32,46032.4,0.06
151.7,23.6,25.3,82,2.03,2,2801,2146,1298,33.4,100,301,371,4156,0.32,46080.6,0.15
151.8,23.6,26.1,82,2.03,2,2801,2146,1298,33.4,100,301,371,4159,0.32,46110.0,0.23
151.9,23.7,26.8,82,2.03,2,2801,2145,1298,33.4,100,301,371,4160,0.32,46119.8,0.29
152.0,23.7,26.5,82,2.03,2,2801,2145,1297,33.4,100,301,371,4163,0.32,46149.3,0.27
152.1,23.7,26.2,82,2.03,2,2801,2144,1297,33.4,100,301,371,4165,0.32,46168.9,0.24
152.2,23.7,25.9,82,2.03,2,2801,2144,1296,33.4,100,301,371,4168,0.32,46198.3,0.22
152.3,23.7,25.7,82,2.03,2,2801,2143,1296,33.4,100,301,371,4170,0.32,46217.9,0.19
152.4,23.7,25.5,82,2.03,2,2801,2143,1296,33.4,100,301,371,4172,0.32,46237.5,0.17
152.5,23.7,25.3,82,2.03,2,2801,2142,1295,33.4,100,301,371,4175,0.32,46267.0,0.16
152.6,23.7,25.2,82,2.03,2,2801,2142,1295,33.4,100,301,371,4177,0.32,46286.6,0.14
152.7,23.7,25.0,82,2.03,2,2801,2141,1294,33.4,100,301,371,4180,0.32,46316.0,0.13
152.8,23.7,24.9,82,2.03,2,2801,2141,1294,33.4,100,301,371,4182,0.32,46335.6,0.11
152.9,23.7,24.8,82,2.03,2,2801,2140,1293,33.4,100,301,371,4185,0.32,46365.1,0.10
153.0,23.7,24.7,82,2.03,2,2801,2140,1293,33.4,100,301,371,4187,0.32,46384.7,0.09
153.1,23.7,24.6,82,2.03,2,2801,2139,1292,33.4,100,301,371,4190,0.32,46414.1,0.08
153.2,23.7,24.5,82,2.03,2,2801,2139,1292,33.4,100,301,371,4192,0.32,46433.7,0.07
153.3,23.7,24.4,82,2.03,2,2801,2138,1291,33.4,100,301,371,4194,0.32,46453.4,0.07
153.4,23.8,24.3,82,2.02,2,2801,2138,1291,33.4,100,301,371,4197,0.32,46482.8,0.06
153.5,23.8,24.3,82,2.02,2,2801,2137,1290,33.4,100,301,371,4199,0.32,46502.4,0.05
153.6,23.8,24.2,82,2.02,2,2801,2137,1290,33.4,100,301,371,4201,0.32,46522.0,0.05
153.7,23.8,24.2,82,2.02,2,2801,2136,1290,33.4,100,301,372,4204,0.32,46580.1,0.04
153.8,23.8,25.1,82,2.02,2,2801,2136,1289,33.4,100,301,372,4206,0.32,46599.8,0.13
153.9,23.8,26.0,82,2.02,2,2801,2135,1289,33.4,100,301,372,4208,0.32,46619.4,0.21
154.0,23.8,26.7,82,2.02,2,2801,2135,1288,33.4,100,301,372,4211,0.32,46648.8,0.28
154.1,23.8,26.4,82,2.02,2,2801,2134,1288,33.4,100,301,372,4213,0.32,46668.4,0.25
154.2,23.8,26.2,82,2.02,2,2801,2134,1287,33.4,100,301,372,4216,0.32,46697.9,0.23
154.3,23.8,25.9,82,2.02,2,2801,2133,1287,33.4,100,301,372,4218,0.32,46717.5,0.21
154.4,23.8,25.7,82,2.02,2,2801,2133,1287,33.4,100,301,372,4220,0.32,46737.1,0.18
154.5,23.8,25.5,82,2.02,2,2801,2132,1286,33.4,100,301,372,4223,0.32,46766.5,0.17
154.6,23.8,25.3,82,2.02,2,2801,2132,1286,33.4,100,301,372,4225,0.32,46786.1,0.15
154.7,23.8,25.2,82,2.02,2,2801,2131,1285,33.4,100,301,372,4228,0.32,46815.6,0.13
154.8,23.8,25.1,82,2.02,2,2801,2131,1285,33.4,100,301,372,4230,0.32,46835.2,0.12
154.9,23.8,24.9,82,2.02,2,2801,2130,1284,33.4,100,301,372,4232,0.32,46854.8,0.11
155.0,23.8,24.8,82,2.01,2,2801,2130,1284,33.4,100,301,372,4235,0.32,46884.2,0.10
155.1,23.7,24.7,82,2.01,2,2801,2129,1284,33.4,100,301,372,4237,0.32,46903.9,0.09
155.2,23.7,24.6,82,2.01,2,2801,2129,1283,33.4,100,301,372,4239,0.32,46923.5,0.08
155.3,23.7,24.5,82,2.01,2,2801,2128,1283,33.4,100,301,372,4242,0.32,46952.9,0.07
155.4,23.7,24.4,82,2.01,2,2801,2128,1282,33.4,100,301,372,4244,0.32,46972.5,0.06
155.5,23.7,24.4,82,2.01,2,2801,2127,1282,33.4,100,301,372,4247,0.32,47002.0,0.06
155.6,23.7,24.3,82,2.01,2,2801,2127,1282,33.4,100,301,372,4249,0.32,47021.6,0.05
155.7,23.7,24.2,82,2.01,2,2801,2126,1281,33.5,100,301,372,4251,0.32,47041.2,0.05
155.8,23.7,24.2,82,2.01,2,2801,2126,1281,33.5,100,301,372,4254,0.32,47070.6,0.04
155.9,23.7,24.1,82,2.01,2,2801,2125,1280,33.5,100,301,372,4256,0.32,47090.3,0.04
156.0,23.7,24.1,82,2.01,2,2801,2125,1280,33.5,100,301,372,4259,0.32,47119.7,0.03
156.1,23.7,24.1,82,2.01,2,2801,2124,1279,33.5,100,301,373,4261,0.32,47168.0,0.03
156.2,23.7,25.0,82,2.01,2,2801,2124,1279,33.5,100,301,373,4263,0.32,47187.7,0.12
156.3,23.7,25.8,82,2.01,2,2801,2123,1279,33.5,100,301,373,4266,0.32,47217.1,0.20
156.4,23.7,26.6,82,2.01,2,2801,2123,1278,33.5,100,301,373,4268,0.32,47236.7,0.27
156.5,23.7,26.3,82,2.01,2,2801,2122,1278,33.5,100,301,373,4271,0.32,47266.1,0.24
156.6,23.7,26.0,82,2.01,2,2801,2122,1277,33.5,100,301,373,4273,0.32,47285.8,0.22
156.7,23.7,25.8,82,2.00,2,2801,2121,1277,33.5,100,301,373,4275,0.32,47305.4,0.20
156.8,23.7,25.6,82,2.00,2,2801,2121,1277,33.5,100,300,373,4277,0.32,47325.0,0.18
156.9,23.7,25.4,82,2.00,2,2801,2120,1276,33.5,100,300,373,4280,0.32,47354.4,0.16
157.0,23.7,25.2,82,2.00,2,2801,2120,1276,33.5,100,300,373,4283,0.32,47383.9,0.14
157.1,23.7,25.1,82,2.00,2,2801,2119,1275,33.5,100,300,373,4285,0.32,47403.5,0.13
157.2,23.7,24.9,82,2.00,2,2801,2118,1275,33.5,100,300,373,4289,0.32,47442.7,0.12
157.3,23.7,24.8,82,2.00,2,2801,2118,1274,33.5,100,300,373,4291,0.32,47462.3,0.11
157.4,23.7,24.7,82,2.00,2,2801,2117,1274,33.5,100,300,373,4294,0.32,47491.8,0.09
157.5,23.7,24.6,82,2.00,2,2801,2117,1273,33.5,100,300,373,4296,0.32,47511.4,0.09
157.6,23.7,24.5,82,2.00,2,2801,2116,1273,33.5,100,300,373,4299,0.32,47540.8,0.08
157.7,23.7,24.4,82,2.00,2,2801,2116,1272,33.5,100,300,373,4301,0.32,47560.4,0.07
157.8,23.7,24.4,82,2.00,2,2801,2115,1272,33.5,100,300,373,4303,0.32,47580.1,0.06
157.9,23.7,24.3,82,2.00,2,2801,2115,1272,33.5,100,300,373,4306,0.32,47609.5,0.06
158.0,23.7,24.2,82,2.00,2,2801,2114,1271,33.5,100,300,373,4308,0.32,47629.1,0.05
158.1,23.7,24.2,82,2.00,2,2801,2114,1271,33.5,100,300,373,4311,0.32,47658.5,0.05
158.2,23.7,24.1,82,1.99,2,2801,2113,1270,33.5,100,300,373,4313,0.32,47678.2,0.04
158.3,23.7,24.1,82,1.99,2,2801,2113,1270,33.5,100,300,373,4315,0.32,47697.8,0.04
158.4,23.7,24.1,82,1.99,2,2801,2112,1270,33.5,100,300,373,4318,0.32,47727.2,0.03
158.5,23.7,24.0,82,1.99,2,2801,2112,1269,33.5,100,300,373,4320,0.32,47746.8,0.03
158.6,23.7,24.0,82,1.99,2,2801,2111,1269,33.5,100,300,373,4323,0.32,47776.3,0.03
158.7,23.7,24.0,82,1.99,2,2801,2111,1268,33.5,100,300,373,4325,0.32,47795.9,0.02
158.8,23.7,23.9,82,1.99,2,2801,2110,1268,33.5,100,300,373,4328,0.32,47825.3,0.02
158.9,23.7,24.9,82,1.99,2,2801,2110,1268,33.5,100,300,374,4330,0.32,47873.8,0.11
159.0,23.7,25.7,82,1.99,2,2801,2109,1267,33.5,100,300,374,4332,0.32,47893.4,0.19
159.1,23.7,26.5,82,1.99,2,2801,2109,1267,33.5,100,300,374,4334,0.32,47913.0,0.26
159.2,23.7,26.2,82,1.99,2,2801,2108,1266,33.5,100,300,374,4337,0.32,47942.4,0.24
159.3,23.7,26.0,82,1.99,2,2801,2108,1266,33.5,100,300,374,4339,0.32,47962.0,0.21
159.4,23.7,25.7,82,1.99,2,2801,2107,1266,33.5,100,300,374,4342,0.32,47991.5,0.19
159.5,23.7,25.5,82,1.99,2,2801,2107,1265,33.5,100,300,374,4344,0.32,48011.1,0.17
159.6,23.6,25.4,82,1.99,2,2801,2107,1265,33.5,100,300,374,4346,0.32,48030.7,0.16
159.7,23.6,25.2,82,1.99,2,2801,2106,1265,33.5,100,300,374,4349,0.32,48060.1,0.14
159.8,23.6,25.0,82,1.99,2,2801,2106,1264,33.5,100,300,374,4351,0.32,48079.8,0.13
159.9,23.6,24.9,82,1.98,2,2801,2105,1264,33.5,100,300,374,4354,0.32,48109.2,0.11
160.0,23.6,24.8,82,1.98,2,2801,2104,1263,33.5,100,300,374,4356,0.32,48128.8,0.10
160.1,23.6,24.6,82,1.98,2,2801,2104,1263,33.5,100,300,374,4358,0.32,48148.4,0.09
160.2,23.6,24.5,82,1.98,2,2801,2104,1263,33.5,100,300,374,4360,0.32,48168.1,0.08
160.3,23.6,24.4,82,1.98,2,2801,2103,1263,33.5,100,300,374,4361,0.32,48177.9,0.07
160.4,23.6,24.4,82,1.98,2,2801,2103,1262,33.5,100,300,374,4363,0.32,48197.5,0.07
160.5,23.6,24.3,82,1.98,2,2801,2103,1262,33.5,100,300,374,4365,0.32,48217.1,0.06
160.6,23.6,24.2,82,1.98,2,2801,2102,1262,33.5,100,300,374,4367,0.32,48236.7,0.05
160.7,23.6,24.2,82,1.98,2,2801,2102,1261,33.5,100,300,374,4369,0.32,48256.3,0.05
160.8,23.6,24.1,82,1.98,2,2801,2101,1261,33.5,100,300,374,4372,0.32,48285.8,0.04
160.9,23.6,24.0,82,1.98,2,2801,2101,1260,33.5,100,300,374,4375,0.32,48315.2,0.04
161.0,23.6,24.0,82,1.98,2,2801,2100,1260,33.5,100,300,374,4377,0.32,48334.8,0.04
161.1,23.6,24.0,82,1.98,2,2801,2100,1260,33.5,100,300,374,4379,0.32,48354.4,0.03
161.2,23.6,23.9,82,1.98,2,2801,2099,1259,33.5,100,300,374,4382,0.32,48383.9,0.03
161.3,23.7,23.9,82,1.98,2,2801,2099,1259,33.5,100,300,374,4384,0.32,48403.5,0.03
161.4,23.7,23.9,82,1.98,2,2801,2098,1258,33.5,100,300,374,4387,0.32,48432.9,0.02
161.5,23.7,23.9,82,1.98,2,2801,2098,1258,33.5,100,300,374,4389,0.32,48452.5,0.02
161.6,23.7,23.8,82,1.98,2,2801,2097,1258,33.5,100,300,374,4392,0.32,48482.0,0.02
161.7,23.7,23.8,82,1.97,2,2801,2097,1257,33.5,100,300,374,4394,0.32,48501.6,0.02
161.8,23.7,23.8,82,1.97,2,2801,2096,1257,33.5,100,300,374,4396,0.32,48521.2,0.02
161.9,23.7,23.8,82,1.97,2,2801,2096,1257,33.5,100,300,374,4399,0.32,48550.6,0.01
162.0,23.7,23.8,82,1.97,2,2801,2095,1256,33.5,100,300,374,4401,0.32,48570.3,0.01
162.1,23.7,23.8,82,1.97,2,2801,2095,1256,33.5,100,300,374,4403,0.32,48589.9,0.01
162.2,23.7,23.8,82,1.97,2,2801,2094,1255,33.5,100,300,374,4405,0.32,48609.5,0.01
162.3,23.7,23.8,82,1.97,2,2801,2094,1255,33.5,100,300,374,4408,0.32,48638.9,0.01
162.4,23.7,23.8,82,1.97,2,2801,2093,1255,33.5,100,300,374,4410,0.32,48658.6,0.01
162.5,23.7,23.8,82,1.97,2,2801,2093,1254,33.5,100,300,374,4413,0.32,48688.0,0.01
162.6,23.7,23.8,82,1.97,2,2801,2092,1254,33.5,100,300,375,4415,0.32,48736.5,0.01
162.7,23.8,23.7,82,1.97,2,2801,2092,1254,33.5,100,300,375,4417,0.32,48756.1,0.01
162.8,23.8,24.7,82,1.97,2,2801,2091,1253,33.5,100,300,375,4420,0.32,48785.6,0.10
162.9,23.8,25.6,82,1.97,2,2801,2091,1253,33.5,100,300,375,4422,0.32,48805.2,0.18
163.0,23.8,26.4,82,1.97,2,2801,2090,1253,33.5,100,300,375,4425,0.32,48834.6,0.25
163.1,23.8,26.2,82,1.97,2,2801,2090,1252,33.5,100,300,375,4427,0.32,48854.2,0.23
163.2,23.8,25.9,82,1.97,2,2801,2089,1252,33.5,100,300,375,4430,0.32,48883.6,0.21
163.3,23.8,25.7,82,1.96,2,2801,2089,1251,33.5,100,300,375,4432,0.32,48903.3,0.19
163.4,23.8,25.5,82,1.96,2,2801,2088,1251,33.5,100,300,375,4434,0.32,48922.9,0.17
163.5,23.8,25.3,82,1.96,2,2801,2088,1251,33.5,100,299,375,4437,0.32,48952.3,0.15
163.6,23.8,25.2,82,1.96,2,2801,2087,1250,33.5,100,299,375,4439,0.32,48971.9,0.14
163.7,23.8,25.1,82,1.96,2,2801,2087,1250,33.5,100,299,375,4442,0.32,49001.4,0.12
163.8,23.8,24.9,82,1.96,2,2801,2086,1250,33.5,100,299,375,4444,0.32,49021.0,0.11
163.9,23.8,24.8,82,1.96,2,2801,2086,1249,33.5,100,299,375,4446,0.32,49040.6,0.10
164.0,23.8,24.7,82,1.96,2,2801,2085,1249,33.5,100,299,375,4448,0.32,49060.2,0.09
164.1,23.8,24.6,82,1.96,2,2801,2085,1249,33.5,100,299,375,4451,0.32,49089.7,0.08
164.2,23.8,24.5,82,1.96,2,2801,2084,1248,33.5,100,299,375,4453,0.32,49109.3,0.07
164.3,23.8,24.5,82,1.96,2,2801,2084,1248,33.6,100,299,375,4455,0.32,49128.9,0.06
164.4,23.8,24.4,82,1.96,2,2801,2083,1248,33.6,100,299,375,4458,0.32,49158.3,0.06
164.5,23.8,24.3,82,1.96,2,2801,2083,1247,33.6,100,299,375,4460,0.32,49177.9,0.05
164.6,23.8,24.3,82,1.96,2,2801,2082,1247,33.6,100,299,375,4463,0.32,49207.4,0.05
164.7,23.8,24.2,82,1.96,2,2801,2082,1247,33.6,100,299,375,4465,0.32,49227.0,0.04
164.8,23.8,24.2,82,1.96,2,2801,2081,1246,33.6,100,299,375,4468,0.32,49256.4,0.04
164.9,23.8,24.2,82,1.96,2,2801,2081,1246,33.6,100,299,375,4470,0.32,49276.1,0.03
165.0,23.8,24.1,82,1.95,2,2801,2080,1245,33.6,100,299,375,4473,0.32,49305.5,0.03
165.1,23.8,24.1,82,1.95,2,2801,2080,1245,33.6,100,299,375,4475,0.32,49325.1,0.03
165.2,23.8,24.1,82,1.95,2,2801,2079,1245,33.6,100,299,375,4477,0.32,49344.7,0.03
165.3,23.8,24.0,82,1.95,2,2801,2079,1244,33.6,100,299,375,4480,0.32,49374.1,0.02
165.4,23.8,24.0,82,1.95,2,2801,2078,1244,33.6,100,299,375,4482,0.32,49393.8,0.02
165.5,23.8,24.0,82,1.95,2,2801,2078,1244,33.6,100,299,375,4485,0.32,49423.2,0.02
165.6,23.8,24.0,82,1.95,2,2801,2077,1243,33.6,100,299,375,4487,0.32,49442.8,0.02
165.7,23.8,24.0,82,1.95,2,2801,2077,1243,33.6,100,299,375,4489,0.32,49462.4,0.01
165.8,23.8,23.9,82,1.95,2,2801,2076,1243,33.6,100,299,375,4492,0.32,49491.9,0.01
165.9,23.8,23.9,82,1.95,2,2801,2076,1242,33.6,100,299,375,4494,0.32,49511.5,0.01
166.0,23.8,23.9,82,1.95,2,2801,2075,1242,33.6,100,299,375,4496,0.32,49531.1,0.01
166.1,23.8,23.9,82,1.95,2,2801,2075,1242,33.6,100,299,375,4498,0.32,49550.7,0.01
166.2,23.8,23.9,82,1.95,2,2801,2074,1241,33.6,100,299,375,4501,0.32,49580.2,0.01
166.3,23.8,23.9,82,1.95,2,2801,2074,1241,33.6,100,299,375,4503,0.32,49599.8,0.01
166.4,23.8,23.9,82,1.95,2,2801,2073,1241,33.6,100,299,375,4506,0.32,49629.2,0.01
166.5,23.8,23.9,82,1.95,2,2801,2073,1240,33.6,100,299,375,4508,0.32,49648.8,0.01
166.6,23.8,23.9,82,1.94,2,2801,2072,1240,33.6,100,299,375,4510,0.32,49668.4,0.01
166.8,23.8,23.9,82,1.94,2,2801,2072,1240,33.6,100,299,375,4513,0.32,49697.9,0.01
166.9,23.8,23.8,82,1.94,2,2801,2071,1239,33.6,100,299,375,4515,0.32,49717.5,0.00
167.0,23.8,23.8,82,1.94,2,2801,2070,1239,33.6,100,299,375,4518,0.32,49746.9,0.00
167.1,23.8,23.8,82,1.94,2,2801,2070,1239,33.6,100,298,375,4520,0.32,49766.6,0.00
167.2,23.8,23.8,82,1.94,2,2801,2070,1238,33.6,100,298,375,4523,0.32,49796.0,0.00
167.3,23.9,23.8,82,1.94,2,2801,2069,1238,33.6,100,298,375,4525,0.32,49815.6,0.00
167.4,23.9,23.8,82,1.94,2,2801,2069,1238,33.6,100,298,375,4528,0.32,49845.0,0.00
167.5,23.9,23.8,82,1.94,2,2801,2068,1237,33.6,100,298,375,4530,0.32,49864.6,0.00
167.6,23.9,23.8,82,1.94,2,2801,2068,1237,33.6,100,298,375,4532,0.32,49884.3,0.00
167.7,23.9,23.9,82,1.94,2,2801,2067,1237,33.6,100,298,375,4535,0.32,49913.7,0.00
167.8,23.9,23.9,82,1.94,2,2801,2067,1237,33.6,100,298,375,4537,0.32,49933.3,0.00
167.9,23.9,23.9,82,1.94,2,2801,2066,1236,33.6,100,298,375,4540,0.32,49962.8,0.00
168.0,23.9,23.9,82,1.94,2,2801,2066,1236,33.6,100,298,375,4542,0.32,49982.4,0.00
168.1,23.9,23.9,82,1.94,2,2801,2065,1236,33.6,100,298,375,4544,0.32,50002.0,0.00
168.2,23.9,23.9,82,1.94,2,2801,2064,1235,33.6,100,298,375,4547,0.32,50031.4,0.00
168.3,23.9,23.9,82,1.94,2,2801,2064,1235,33.6,100,298,375,4549,0.32,50051.0,0.00
168.4,23.9,23.9,82,1.93,2,2801,2063,1235,33.6,100,298,375,4552,0.32,50080.5,0.00
168.5,23.9,23.9,82,1.93,2,2801,2063,1234,33.6,100,298,375,4554,0.32,50100.1,0.00
168.6,23.9,23.9,82,1.93,2,2801,2062,1234,33.6,100,298,375,4556,0.32,50119.7,0.00
168.7,23.9,23.9,82,1.93,2,2801,2062,1234,33.6,100,298,375,4559,0.32,50149.1,0.00
168.8,23.9,23.9,82,1.93,2,2801,2061,1233,33.6,100,298,375,4561,0.32,50168.8,0.00
168.9,23.9,23.9,82,1.93,2,2801,2061,1233,33.6,100,298,375,4564,0.32,50198.2,0.00
169.0,23.9,23.9,82,1.93,2,2801,2060,1233,33.6,100,298,375,4566,0.32,50217.8,0.00
169.1,23.9,23.9,82,1.93,2,2801,2060,1232,33.6,100,298,375,4568,0.32,50237.4,0.00
169.2,23.9,23.9,82,1.93,2,2801,2059,1232,33.6,100,298,375,4571,0.32,50266.9,0.00
169.3,23.9,23.9,82,1.93,2,2801,2059,1232,33.6,100,298,375,4574,0.32,50296.3,0.00
169.4,23.9,23.9,82,1.93,2,2801,2058,1231,33.6,100,298,375,4576,0.32,50315.9,0.00
169.5,23.9,23.9,82,1.93,2,2801,2058,1231,33.6,100,298,375,4578,0.32,50335.5,0.00
169.6,23.9,23.9,82,1.93,2,2801,2057,1231,33.6,100,298,375,4581,0.32,50365.0,0.00
169.7,23.9,23.9,82,1.93,2,2801,2057,1231,33.6,100,297,375,4583,0.32,50384.6,0.00
169.8,23.9,23.9,82,1.93,2,2801,2056,1230,33.6,100,297,375,4586,0.32,50414.0,0.00
169.9,23.9,23.9,82,1.93,2,2801,2056,1230,33.6,100,297,375,4588,0.32,50433.6,0.00
170.0,23.9,23.9,82,1.92,2,2801,2055,1230,33.6,100,297,375,4590,0.32,50453.3,0.00
170.1,23.9,23.9,82,1.92,2,2801,2055,1229,33.6,100,297,375,4593,0.32,50482.7,0.00
170.2,23.9,23.9,82,1.92,2,2801,2054,1229,33.6,100,297,375,4595,0.32,50502.3,0.00
170.3,23.9,23.9,82,1.92,2,2801,2054,1228,33.6,100,297,375,4597,0.32,50521.9,0.00
170.4,23.8,23.9,82,1.92,2,2801,2053,1228,33.6,100,297,375,4599,0.32,50541.5,0.00
170.5,23.8,23.9,82,1.92,2,2801,2053,1228,33.6,100,297,375,4602,0.32,50571.0,0.00
170.6,23.8,23.9,82,1.92,2,2801,2052,1228,33.6,100,297,375,4604,0.32,50590.6,0.00
170.7,23.8,23.9,82,1.92,2,2801,2052,1228,33.6,100,297,375,4607,0.32,50620.0,0.00
170.8,23.7,23.9,82,1.92,2,2801,2051,1228,33.6,100,297,375,4609,0.32,50639.6,0.00
170.9,23.7,23.9,82,1.92,2,2801,2051,1227,33.6,100,297,375,4611,0.32,50659.3,0.00
171.0,23.6,23.8,82,1.92,2,2801,2050,1227,33.6,100,297,375,4614,0.32,50688.7,0.00
171.1,23.5,23.8,82,1.92,2,2801,2050,1226,33.6,100,297,375,4616,0.32,50708.3,0.00
171.2,23.4,23.8,82,1.92,2,2801,2049,1224,33.5,100,297,375,4619,0.32,50737.7,0.00
171.3,23.3,23.7,82,1.92,2,2801,2049,1223,33.5,100,297,375,4621,0.32,50757.4,0.00
171.4,23.3,23.7,82,1.92,2,2801,2048,1222,33.5,100,297,375,4623,0.32,50777.0,0.00
171.5,23.2,23.7,82,1.92,2,2801,2048,1222,33.5,100,297,375,4626,0.32,50806.4,0.00
171.6,23.1,23.6,82,1.92,2,2801,2048,1222,33.5,100,297,375,4628,0.32,50826.0,0.00
171.7,23.0,23.5,82,1.92,2,2801,2047,1222,33.5,100,297,375,4631,0.32,50855.5,0.00
171.8,22.9,23.5,82,1.91,2,2802,2047,1222,33.5,100,297,375,4633,0.32,50875.1,0.00
171.9,22.9,23.4,82,1.91,2,2802,2047,1222,33.6,100,297,375,4635,0.32,50894.7,0.00
172.0,22.8,23.4,82,1.91,2,2802,2046,1222,33.6,100,297,375,4638,0.32,50924.1,0.00
172.1,22.8,23.3,82,1.91,2,2802,2046,1223,33.6,100,297,375,4640,0.32,50943.8,0.00
172.2,22.7,24.3,82,1.91,2,2802,2045,1223,33.6,100,297,376,4642,0.32,50992.3,0.09
172.3,22.7,25.1,82,1.91,2,2801,2045,1223,33.6,100,297,376,4644,0.32,51012.0,0.17
172.4,22.7,25.8,82,1.91,2,2801,2044,1222,33.6,100,297,376,4647,0.32,51041.4,0.25
172.5,22.6,25.5,82,1.91,2,2801,2043,1222,33.6,100,297,376,4649,0.32,51061.0,0.22
172.6,22.6,25.2,82,1.91,2,2801,2043,1221,33.6,100,297,376,4651,0.32,51080.6,0.20
172.7,22.6,24.9,82,1.91,2,2801,2042,1220,33.6,100,297,376,4654,0.32,51110.1,0.18
172.8,22.6,24.7,82,1.91,2,2801,2042,1220,33.6,100,297,376,4655,0.32,51119.9,0.16
172.9,22.6,24.5,82,1.91,2,2801,2041,1219,33.6,100,297,376,4658,0.32,51149.3,0.15
173.0,22.5,24.3,82,1.91,2,2801,2041,1218,33.6,100,297,376,4660,0.32,51168.9,0.13
173.1,22.5,24.1,82,1.91,2,2801,2040,1217,33.6,100,297,376,4663,0.32,51198.4,0.12
173.2,22.5,24.0,82,1.91,2,2801,2040,1217,33.6,100,297,376,4665,0.32,51218.0,0.11
173.3,22.5,23.8,82,1.91,2,2801,2040,1217,33.6,100,297,376,4667,0.32,51237.6,0.10
173.4,22.5,23.7,82,1.91,2,2801,2039,1216,33.6,100,297,376,4669,0.32,51257.2,0.09
173.5,22.5,23.6,82,1.90,2,2801,2039,1216,33.6,100,297,376,4671,0.32,51276.8,0.08
173.6,22.5,23.5,82,1.90,2,2801,2039,1216,33.6,100,297,376,4674,0.32,51306.3,0.07
173.7,22.5,23.4,82,1.90,2,2801,2038,1216,33.6,100,297,376,4676,0.32,51325.9,0.06
173.8,22.5,23.3,82,1.90,2,2801,2038,1216,33.6,100,297,376,4678,0.32,51345.5,0.06
173.9,22.5,23.2,82,1.90,2,2801,2037,1216,33.6,100,297,376,4680,0.32,51365.1,0.05
174.0,22.5,23.1,82,1.90,2,2801,2037,1216,33.6,100,297,376,4683,0.32,51394.6,0.05
174.1,22.5,23.1,82,1.90,2,2801,2036,1215,33.6,100,297,376,4685,0.32,51414.2,0.04
