"Time, s","Climb, m/s","Specific excess power, m/s","Propeller efficiency, %","Manifold pressure, atm",Supercharger gear,RPM,"Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
192.7,11.4,11.7,81,1.21,2,2801,1396,675,36.9,100,299,460,8120,0.41,87820.8,0.03
192.8,11.4,11.7,81,1.21,2,2800,1396,673,36.9,100,299,460,8121,0.41,87830.6,0.02
192.9,11.4,11.7,81,1.21,2,2800,1395,672,36.9,100,299,460,8122,0.41,87840.4,0.02
193.0,11.4,11.6,81,1.21,2,2800,1395,670,36.9,100,299,460,8123,0.41,87850.2,0.02
193.1,11.4,11.6,81,1.21,2,2800,1395,668,36.8,100,299,460,8124,0.41,87860.0,0.02
193.2,11.4,11.6,80,1.21,2,2800,1395,667,36.8,100,299,460,8126,0.41,87879.6,0.02
193.3,11.4,11.6,80,1.21,2,2800,1395,666,36.8,100,299,460,8127,0.41,87889.5,0.01
193.4,11.4,11.6,80,1.21,2,2801,1395,665,36.8,100,299,460,8128,0.41,87899.3,0.01
193.5,11.4,11.5,80,1.21,2,2801,1395,666,36.8,100,299,460,8129,0.41,87909.1,0.01
193.6,11.4,11.5,80,1.21,2,2801,1395,666,36.8,100,299,460,8130,0.41,87918.9,0.01
193.7,11.4,11.5,80,1.21,2,2802,1395,667,36.8,100,299,460,8131,0.41,87928.7,0.01
193.8,11.5,11.5,81,1.21,2,2802,1395,668,36.8,100,299,460,8132,0.41,87938.5,0.01
193.9,11.5,11.5,81,1.21,2,2802,1395,670,36.8,100,299,460,8134,0.41,87958.1,0.01
194.0,11.5,11.5,81,1.21,2,2802,1395,671,36.9,100,299,460,8135,0.41,87967.9,0.01
194.1,11.5,11.5,81,1.21,2,2802,1394,672,36.9,100,299,460,8136,0.41,87977.7,0.01
194.2,11.6,11.5,81,1.21,2,2801,1394,672,36.9,100,299,460,8137,0.41,87987.6,0.01
194.3,11.6,11.5,81,1.21,2,2801,1393,672,36.9,100,299,460,8138,0.41,87997.4,0.00
194.4,11.7,11.5,81,1.21,2,2801,1393,672,36.9,100,299,460,8139,0.41,88007.2,0.00
194.5,11.8,11.6,81,1.21,2,2801,1393,672,36.9,100,299,460,8141,0.41,88026.8,0.00
194.6,11.9,11.6,81,1.21,2,2800,1392,671,36.9,100,299,460,8142,0.41,88036.6,0.00
194.7,12.0,11.6,81,1.21,2,2800,1392,671,36.9,100,299,460,8143,0.41,88046.4,0.00
194.8,12.2,11.7,81,1.21,2,2800,1392,671,36.9,100,299,460,8144,0.41,88056.2,0.00
194.9,12.4,11.7,81,1.21,2,2801,1392,670,36.9,100,299,460,8145,0.41,88066.0,0.00
195.0,12.5,11.8,81,1.21,2,2801,1392,670,36.9,100,299,460,8147,0.41,88085.7,0.00
195.1,12.7,11.9,81,1.21,2,2801,1392,670,36.8,100,299,460,8148,0.41,88095.5,0.00
195.2,12.9,11.9,81,1.21,2,2801,1391,671,36.8,100,299,460,8149,0.41,88105.3,0.00
195.3,13.1,12.0,81,1.21,2,2801,1391,671,36.8,100,298,459,8150,0.41,88079.6,0.00
195.4,13.3,11.0,81,1.21,2,2801,1391,672,36.8,100,298,459,8152,0.41,88099.3,-0.09
195.5,13.5,10.0,81,1.21,2,2801,1391,673,36.9,100,298,459,8153,0.41,88109.1,-0.17
195.6,13.8,9.2,81,1.21,2,2801,1390,673,36.9,100,298,459,8155,0.41,88128.7,-0.25
195.7,14.0,9.6,81,1.21,2,2801,1390,673,36.9,100,298,459,8156,0.41,88138.5,-0.22
195.8,14.3,10.1,81,1.21,2,2801,1390,674,36.8,100,298,459,8157,0.41,88148.3,-0.20
195.9,14.6,10.5,81,1.21,2,2800,1389,673,36.8,100,298,459,8159,0.41,88167.9,-0.18
196.0,15.0,10.9,81,1.21,2,2800,1389,673,36.8,100,298,459,8160,0.41,88177.7,-0.16
196.1,15.2,11.3,81,1.21,2,2800,1388,673,36.8,100,298,458,8161,0.41,88152.2,-0.15
196.2,15.6,11.7,81,1.21,2,2800,1388,672,36.8,100,297,458,8163,0.41,88171.8,-0.13
196.3,15.7,10.9,81,1.20,2,2800,1388,672,36.8,100,297,458,8164,0.41,88181.6,-0.21
196.4,16.1,10.2,81,1.20,2,2800,1387,671,36.8,100,297,458,8167,0.41,88211.0,-0.28
196.5,16.3,9.5,81,1.20,2,2800,1387,671,36.8,100,297,458,8168,0.41,88220.8,-0.34
196.6,16.5,9.1,81,1.20,2,2800,1387,671,36.8,100,297,457,8170,0.41,88205.1,-0.40
196.7,16.6,8.6,81,1.20,2,2801,1387,672,36.8,100,297,457,8171,0.41,88215.0,-0.45
196.8,16.8,8.2,81,1.20,2,2801,1387,672,36.7,100,297,457,8173,0.41,88234.6,-0.50
196.9,16.9,9.1,81,1.20,2,2801,1386,672,36.7,100,296,457,8175,0.41,88254.2,-0.45
197.0,17.1,9.9,81,1.20,2,2801,1386,673,36.7,100,296,457,8177,0.41,88273.8,-0.40
197.1,17.1,10.6,81,1.20,2,2801,1386,673,36.7,100,296,456,8178,0.41,88248.4,-0.36
197.2,17.2,10.1,81,1.20,2,2801,1385,673,36.7,100,296,456,8180,0.41,88268.0,-0.42
197.3,17.3,9.6,81,1.20,2,2800,1385,673,36.7,100,296,456,8182,0.41,88287.6,-0.47
197.4,17.4,9.2,81,1.20,2,2800,1384,673,36.7,100,296,456,8184,0.41,88307.3,-0.51
197.5,17.5,10.0,81,1.20,2,2800,1384,673,36.7,100,295,456,8185,0.41,88317.1,-0.46
197.6,17.6,10.7,81,1.20,2,2800,1384,672,36.7,100,295,456,8187,0.41,88336.7,-0.42
197.7,17.6,11.4,81,1.20,2,2800,1383,672,36.7,100,295,455,8189,0.41,88321.2,-0.37
197.8,17.7,10.9,81,1.20,2,2800,1383,672,36.7,100,295,455,8191,0.41,88340.8,-0.43
197.9,17.7,10.4,81,1.20,2,2800,1383,671,36.7,100,295,455,8192,0.41,88350.6,-0.48
198.0,17.8,9.9,81,1.20,2,2800,1382,671,36.6,100,295,455,8194,0.41,88370.2,-0.52
198.1,17.8,10.7,81,1.20,2,2800,1382,671,36.6,100,295,455,8196,0.41,88389.8,-0.47
198.2,18.1,11.4,78,1.20,2,2802,1384,642,36.6,100,298,460,8198,0.41,88586.0,-0.42
198.3,18.1,12.1,79,1.20,2,2804,1385,649,36.7,100,298,460,8199,0.41,88595.8,-0.38
198.4,18.2,18.6,79,1.20,2,2806,1386,654,36.7,100,298,460,8201,0.41,88615.4,0.12
198.5,18.3,24.6,80,1.20,2,2807,1386,661,36.8,100,298,460,8203,0.41,88635.0,0.56
198.6,18.3,29.9,81,1.20,2,2807,1386,668,36.8,100,298,460,8205,0.41,88654.6,0.96
198.7,18.4,28.7,82,1.20,2,2806,1385,675,36.9,100,298,460,8207,0.42,88674.3,0.87
198.8,18.4,27.7,82,1.20,2,2804,1384,679,37.0,100,298,460,8209,0.41,88693.9,0.78
198.9,18.4,26.8,83,1.20,2,2802,1383,680,37.0,100,298,460,8211,0.41,88713.5,0.70
199.0,18.5,26.0,83,1.20,2,2800,1381,680,37.0,100,298,460,8212,0.41,88723.3,0.63
199.1,18.5,25.2,82,1.20,2,2799,1380,675,37.0,100,298,460,8214,0.41,88742.9,0.57
199.2,18.5,24.5,82,1.20,2,2797,1379,671,37.0,100,298,460,8216,0.41,88762.5,0.51
199.3,18.6,23.9,81,1.19,2,2796,1378,664,36.9,100,298,460,8218,0.41,88782.2,0.46
199.4,18.6,23.4,80,1.19,2,2796,1378,659,36.9,100,297,460,8220,0.41,88801.8,0.42
199.5,18.6,22.9,80,1.19,2,2797,1378,654,36.8,100,297,460,8222,0.41,88821.4,0.37
199.6,18.6,22.5,79,1.19,2,2798,1378,649,36.8,100,298,460,8224,0.42,88841.0,0.34
199.7,18.6,22.1,79,1.19,2,2799,1378,648,36.7,100,297,460,8226,0.41,88860.6,0.30
199.8,18.6,21.8,79,1.20,2,2801,1379,650,36.7,100,297,460,8228,0.41,88880.3,0.27
199.9,18.6,20.3,79,1.20,2,2802,1379,652,36.7,100,297,459,8229,0.41,88854.6,0.15
200.0,18.6,18.9,80,1.20,2,2803,1379,656,36.7,100,297,459,8231,0.41,88874.2,0.05
200.1,18.6,17.7,80,1.20,2,2804,1379,660,36.8,100,297,459,8233,0.41,88893.9,-0.05
200.2,18.6,17.8,81,1.20,2,2804,1379,664,36.8,100,297,459,8235,0.41,88913.5,-0.04
200.3,18.6,17.9,81,1.19,2,2803,1378,668,36.8,100,296,458,8237,0.41,88897.7,-0.04
200.4,18.6,17.9,81,1.19,2,2803,1378,670,36.9,100,296,458,8238,0.41,88907.5,-0.04
200.5,18.6,16.8,82,1.19,2,2802,1377,671,36.9,100,296,458,8240,0.41,88927.1,-0.12
200.6,18.5,15.8,82,1.19,2,2800,1376,671,36.9,100,296,458,8242,0.41,88946.8,-0.20
200.7,18.7,14.9,79,1.19,2,2800,1377,643,36.9,100,299,463,8244,0.42,89144.1,-0.27
200.8,18.7,21.4,79,1.19,2,2802,1377,646,36.9,100,299,463,8246,0.42,89163.7,0.22
200.9,18.7,27.2,79,1.19,2,2803,1378,647,36.9,100,299,463,8248,0.42,89183.3,0.66
201.0,18.7,32.4,80,1.19,2,2804,1378,649,36.9,100,299,463,8250,0.42,89202.9,1.06
201.1,18.7,31.0,80,1.19,2,2804,1378,655,36.9,100,299,463,8252,0.42,89222.5,0.95
201.2,18.7,29.8,81,1.19,2,2804,1377,658,37.0,100,299,463,8254,0.42,89242.2,0.86
201.3,18.7,28.7,81,1.19,2,2803,1377,661,37.0,100,299,463,8255,0.42,89252.0,0.77
201.4,18.7,27.7,81,1.19,2,2802,1376,662,37.0,100,299,463,8257,0.42,89271.6,0.69
201.5,18.7,26.8,82,1.19,2,2801,1375,663,37.1,100,299,463,8259,0.42,89291.2,0.62
201.6,18.7,26.0,81,1.19,2,2800,1374,662,37.1,100,299,463,8261,0.42,89310.8,0.56
201.7,18.6,25.3,81,1.19,2,2799,1373,660,37.0,100,299,463,8263,0.42,89330.4,0.51
201.8,18.6,24.6,81,1.19,2,2799,1373,657,37.0,100,299,463,8265,0.42,89350.1,0.46
201.9,18.6,24.0,81,1.19,2,2799,1372,655,37.0,100,299,463,8266,0.42,89359.9,0.41
202.0,18.6,23.4,80,1.19,2,2799,1372,651,37.0,100,299,463,8268,0.42,89379.5,0.37
202.1,18.6,23.0,80,1.19,2,2799,1372,647,36.9,100,299,463,8270,0.42,89399.1,0.33
202.2,18.6,22.5,80,1.19,2,2800,1372,647,36.9,100,298,463,8272,0.42,89418.7,0.30
202.3,18.6,22.1,80,1.19,2,2800,1372,645,36.9,100,299,463,8274,0.42,89438.4,0.27
202.4,18.6,21.8,80,1.19,2,2801,1372,646,36.9,100,298,463,8276,0.42,89458.0,0.24
202.5,18.6,21.5,80,1.19,2,2802,1373,646,36.9,100,298,463,8278,0.42,89477.6,0.22
202.7,18.6,21.2,80,1.19,2,2802,1372,649,36.9,100,298,463,8280,0.42,89497.2,0.20
202.8,18.6,20.9,80,1.19,2,2803,1372,651,36.9,100,298,463,8282,0.42,89516.8,0.18
202.9,18.5,20.7,81,1.19,2,2803,1372,654,37.0,100,298,463,8283,0.42,89526.6,0.16
203.0,18.5,20.5,81,1.19,2,2803,1372,655,37.0,100,298,463,8285,0.42,89546.3,0.14
203.1,18.5,20.3,81,1.19,2,2802,1371,655,37.0,100,298,463,8287,0.42,89565.9,0.13
203.2,18.5,20.1,81,1.19,2,2802,1370,657,37.0,100,298,463,8289,0.42,89585.5,0.12
203.3,18.5,19.9,81,1.19,2,2801,1370,656,37.0,100,298,463,8291,0.42,89605.1,0.10
203.4,18.5,19.8,81,1.19,2,2800,1369,656,37.0,100,298,463,8293,0.42,89624.7,0.09
203.5,18.5,19.7,81,1.18,2,2800,1369,654,37.0,100,298,463,8295,0.42,89644.4,0.08
203.6,18.5,19.5,81,1.18,2,2800,1368,653,37.0,100,298,463,8297,0.42,89664.0,0.08
203.7,18.5,19.4,81,1.18,2,2799,1368,652,37.0,100,298,462,8298,0.42,89638.1,0.07
203.8,18.5,19.3,80,1.18,2,2799,1367,651,37.0,100,298,462,8300,0.42,89657.7,0.06
203.9,18.5,18.0,80,1.18,2,2800,1367,650,36.9,100,298,462,8302,0.42,89677.3,-0.04
204.0,18.5,16.9,80,1.18,2,2800,1367,650,36.9,100,297,462,8304,0.42,89697.0,-0.13
204.1,18.5,15.8,80,1.18,2,2800,1367,649,36.9,100,297,462,8306,0.42,89716.6,-0.21
204.2,18.5,14.9,80,1.18,2,2800,1366,649,36.9,100,297,461,8308,0.42,89700.6,-0.28
204.3,18.5,14.0,80,1.18,2,2801,1366,650,36.9,100,297,461,8310,0.42,89720.2,-0.34
204.4,18.5,13.3,80,1.18,2,2801,1366,651,36.9,100,297,461,8311,0.42,89730.0,-0.40
204.5,18.5,13.8,80,1.18,2,2801,1366,652,36.9,100,297,461,8313,0.42,89749.6,-0.36
204.6,18.5,14.3,80,1.18,2,2801,1365,653,36.9,100,296,461,8315,0.42,89769.3,-0.33
204.7,18.5,14.7,81,1.18,2,2801,1365,654,36.9,100,296,460,8317,0.42,89753.4,-0.29
204.8,18.8,22.4,77,1.18,2,2802,1367,620,36.9,100,300,467,8319,0.42,90023.3,0.29
204.9,18.8,29.3,78,1.18,2,2805,1368,625,36.9,100,300,467,8321,0.42,90042.9,0.81
205.0,18.9,35.5,79,1.19,2,2807,1369,632,37.0,100,300,467,8322,0.42,90052.8,1.28
205.1,18.9,33.9,80,1.19,2,2808,1370,642,37.1,100,300,467,8324,0.42,90072.4,1.15
205.2,18.9,32.4,81,1.19,2,2808,1369,650,37.2,100,300,467,8326,0.42,90092.0,1.04
205.3,19.0,31.0,82,1.18,2,2806,1368,659,37.2,100,300,467,8328,0.42,90111.6,0.93
205.4,19.0,29.8,82,1.18,2,2805,1367,661,37.3,100,300,467,8330,0.42,90131.2,0.84
205.5,19.0,28.7,83,1.18,2,2803,1365,664,37.3,100,300,467,8332,0.42,90150.9,0.76
205.6,19.1,27.8,83,1.18,2,2800,1364,661,37.3,100,300,467,8334,0.42,90170.5,0.68
205.7,19.1,26.9,82,1.18,2,2798,1362,655,37.3,100,300,467,8336,0.42,90190.1,0.61
205.8,19.1,26.1,82,1.18,2,2796,1361,651,37.3,100,300,467,8338,0.42,90209.7,0.55
205.9,19.1,25.4,81,1.18,2,2796,1360,643,37.2,100,300,467,8340,0.42,90229.3,0.50
206.0,19.1,24.8,80,1.18,2,2796,1360,638,37.1,100,300,467,8342,0.42,90249.0,0.45
206.1,19.2,24.2,79,1.18,2,2796,1360,631,37.1,100,300,467,8344,0.42,90268.6,0.40
206.2,19.2,23.7,79,1.18,2,2798,1361,628,37.0,100,300,467,8346,0.42,90288.2,0.36
206.3,19.2,23.3,78,1.18,2,2799,1361,625,37.0,100,300,467,8348,0.42,90307.8,0.33
206.4,19.2,22.9,78,1.18,2,2801,1362,627,37.0,100,300,467,8350,0.42,90327.4,0.29
206.5,19.2,22.5,79,1.18,2,2803,1363,628,37.0,100,300,467,8352,0.42,90347.1,0.26
206.6,19.2,22.2,79,1.18,2,2804,1363,634,37.0,100,300,467,8354,0.42,90366.7,0.24
206.7,19.2,21.9,80,1.18,2,2805,1363,637,37.1,100,300,467,8355,0.42,90376.5,0.21
206.8,19.2,21.6,81,1.18,2,2805,1363,644,37.1,100,300,467,8357,0.42,90396.1,0.19
206.9,19.2,21.4,81,1.18,2,2805,1362,647,37.2,100,300,467,8359,0.42,90415.7,0.17
207.0,19.3,21.1,81,1.18,2,2804,1362,649,37.2,100,300,467,8361,0.42,90435.3,0.16
207.1,19.2,20.9,82,1.18,2,2802,1360,652,37.2,100,299,467,8363,0.42,90455.0,0.14
207.2,19.3,20.8,82,1.17,2,2801,1360,650,37.3,100,300,467,8365,0.42,90474.6,0.13
207.3,19.2,20.6,82,1.17,2,2800,1359,650,37.2,100,299,467,8367,0.42,90494.2,0.11
207.4,19.2,20.5,81,1.17,2,2799,1358,646,37.2,100,299,467,8369,0.42,90513.8,0.10
207.5,19.2,20.4,81,1.17,2,2798,1357,643,37.2,100,299,467,8371,0.42,90533.4,0.09
207.6,19.2,20.3,80,1.17,2,2798,1357,638,37.2,100,299,467,8373,0.42,90553.1,0.08
207.7,19.2,20.1,80,1.17,2,2798,1356,636,37.1,100,299,467,8374,0.42,90562.9,0.07
207.8,19.2,20.1,79,1.17,2,2799,1356,632,37.1,100,299,467,8376,0.42,90582.5,0.07
207.9,19.2,20.0,79,1.17,2,2800,1357,629,37.1,100,299,467,8378,0.42,90602.1,0.06
208.0,19.2,19.9,79,1.17,2,2801,1357,630,37.0,100,299,467,8380,0.42,90621.7,0.05
208.1,19.2,18.6,79,1.17,2,2802,1357,632,37.1,100,299,466,8382,0.42,90605.4,-0.04
208.2,19.1,17.5,80,1.17,2,2802,1357,635,37.1,100,299,466,8384,0.42,90625.0,-0.13
208.3,19.1,16.5,80,1.17,2,2803,1357,638,37.1,100,299,466,8386,0.42,90644.6,-0.21
208.4,19.1,16.7,80,1.17,2,2803,1356,641,37.1,100,298,466,8388,0.42,90664.2,-0.19
208.5,19.1,17.0,81,1.17,2,2802,1356,643,37.1,100,298,466,8390,0.42,90683.8,-0.17
208.6,19.0,17.2,81,1.17,2,2802,1355,645,37.1,100,298,465,8392,0.42,90667.5,-0.15
208.7,19.0,16.1,81,1.17,2,2801,1355,646,37.1,100,298,465,8393,0.42,90677.4,-0.23
208.8,19.0,15.2,81,1.17,2,2800,1354,646,37.1,100,298,465,8395,0.42,90697.0,-0.30
208.9,19.0,14.4,81,1.17,2,2799,1353,645,37.1,100,297,465,8398,0.42,90726.4,-0.36
209.0,18.9,13.6,81,1.17,2,2799,1352,643,37.1,100,297,464,8400,0.42,90710.2,-0.42
209.1,18.9,12.9,80,1.17,2,2799,1352,641,37.1,100,297,464,8401,0.42,90720.0,-0.47
209.2,18.9,12.3,80,1.17,2,2799,1351,639,37.0,100,297,464,8403,0.42,90739.6,-0.51
209.3,18.9,13.0,80,1.17,2,2799,1351,637,37.0,100,297,464,8405,0.42,90759.2,-0.46
209.4,18.9,13.6,80,1.17,2,2799,1351,636,37.0,100,297,464,8407,0.42,90778.9,-0.41
209.5,18.8,14.1,80,1.17,2,2800,1351,636,37.0,100,296,463,8409,0.42,90762.7,-0.37
209.6,18.8,13.4,80,1.17,2,2800,1351,636,36.9,100,296,463,8411,0.42,90782.3,-0.43
209.7,18.8,12.7,80,1.17,2,2801,1351,637,36.9,100,296,463,8413,0.42,90801.9,-0.48
209.8,18.8,12.1,80,1.17,2,2801,1351,638,36.9,100,296,463,8415,0.42,90821.6,-0.52
209.9,19.1,22.6,76,1.17,2,2805,1355,600,37.0,100,301,471,8417,0.43,91129.5,0.27
210.0,19.2,32.1,78,1.17,2,2808,1356,612,37.0,100,301,471,8419,0.43,91149.1,0.97
210.1,19.2,40.6,79,1.17,2,2810,1357,620,37.1,100,301,471,8420,0.43,91158.9,1.61
210.2,19.2,38.4,80,1.17,2,2811,1357,635,37.3,100,301,471,8422,0.43,91178.5,1.45
210.3,19.2,36.5,82,1.17,2,2810,1356,645,37.4,100,301,471,8424,0.43,91198.1,1.31
210.4,19.2,34.8,83,1.17,2,2807,1355,655,37.5,100,301,471,8426,0.43,91217.7,1.18
210.5,19.2,33.2,84,1.17,2,2804,1353,657,37.6,100,301,471,8428,0.43,91237.4,1.06
210.6,19.2,31.8,84,1.17,2,2801,1351,658,37.6,100,301,471,8430,0.43,91257.0,0.95
210.7,19.3,30.6,83,1.16,2,2798,1349,653,37.6,100,301,471,8432,0.43,91276.6,0.86
210.8,19.3,29.4,83,1.16,2,2795,1347,647,37.5,100,301,471,8434,0.43,91296.2,0.77
210.9,19.3,28.4,81,1.16,2,2794,1346,636,37.4,100,301,471,8436,0.43,91315.8,0.69
211.0,19.3,27.5,80,1.16,2,2793,1345,624,37.3,100,301,471,8438,0.43,91335.5,0.62
211.1,19.3,26.7,79,1.16,2,2794,1345,619,37.3,100,301,471,8440,0.43,91355.1,0.56
211.2,19.3,26.0,78,1.16,2,2795,1346,609,37.2,100,301,471,8442,0.43,91374.7,0.51
211.3,19.3,25.3,78,1.16,2,2797,1347,607,37.1,100,301,471,8444,0.43,91394.3,0.46
211.4,19.3,24.7,78,1.16,2,2800,1348,608,37.1,100,301,471,8446,0.43,91413.9,0.41
211.5,19.3,24.1,78,1.16,2,2803,1349,608,37.1,100,301,471,8448,0.43,91433.6,0.37
211.6,19.3,23.7,78,1.16,2,2804,1349,613,37.1,100,301,471,8449,0.43,91443.4,0.33
211.7,19.3,23.2,79,1.16,2,2806,1350,619,37.2,100,300,471,8451,0.43,91463.0,0.30
211.8,19.3,22.8,80,1.16,2,2807,1350,628,37.2,100,301,471,8453,0.43,91482.6,0.27
211.9,19.3,22.5,81,1.16,2,2807,1350,634,37.3,100,300,471,8455,0.43,91502.2,0.24
212.0,19.3,22.2,81,1.16,2,2805,1349,637,37.4,100,300,471,8457,0.43,91521.9,0.22
212.1,19.3,21.9,82,1.16,2,2804,1348,642,37.4,100,300,471,8459,0.43,91541.5,0.20
212.2,19.3,21.6,82,1.16,2,2802,1346,641,37.5,100,300,471,8461,0.43,91561.1,0.18
212.3,19.3,21.4,82,1.16,2,2800,1345,642,37.5,100,300,471,8463,0.43,91580.7,0.16
212.4,19.3,21.2,81,1.16,2,2798,1344,636,37.4,100,300,471,8465,0.43,91600.3,0.14
212.5,19.3,21.0,81,1.16,2,2797,1343,633,37.4,100,300,471,8467,0.43,91620.0,0.13
212.6,19.3,20.8,80,1.16,2,2796,1342,625,37.3,100,300,471,8469,0.43,91639.6,0.12
212.7,19.2,20.7,80,1.16,2,2797,1342,621,37.3,100,300,471,8471,0.43,91659.2,0.10
212.8,19.2,20.5,79,1.16,2,2797,1342,616,37.2,100,300,471,8473,0.43,91678.8,0.09
212.9,19.2,20.4,79,1.16,2,2799,1342,614,37.2,100,300,471,8475,0.43,91698.4,0.08
213.0,19.2,20.3,78,1.16,2,2800,1343,612,37.2,100,300,471,8477,0.43,91718.1,0.08
213.1,19.2,20.2,79,1.16,2,2801,1343,614,37.2,100,300,471,8479,0.43,91737.7,0.07
213.2,19.2,20.1,79,1.16,2,2803,1344,615,37.2,100,300,471,8481,0.43,91757.3,0.06
213.3,19.2,20.0,79,1.16,2,2804,1344,620,37.2,100,300,471,8483,0.43,91776.9,0.06
213.4,19.2,19.9,80,1.16,2,2804,1344,623,37.3,100,300,471,8485,0.43,91796.5,0.05
213.5,19.2,19.8,80,1.16,2,2804,1344,627,37.3,100,300,471,8486,0.43,91806.3,0.04
213.6,19.1,19.8,81,1.16,2,2804,1343,630,37.3,100,300,471,8488,0.43,91826.0,0.04
213.7,19.1,19.7,81,1.16,2,2803,1342,634,37.4,100,300,471,8490,0.43,91845.6,0.04
213.8,19.1,18.4,81,1.16,2,2802,1341,636,37.4,100,299,470,8492,0.43,91828.9,-0.06
213.9,19.1,17.3,81,1.15,2,2800,1340,636,37.4,100,299,470,8494,0.43,91848.5,-0.15
214.0,19.1,16.2,81,1.15,2,2799,1339,635,37.4,100,299,470,8496,0.43,91868.1,-0.22
214.1,19.0,16.5,81,1.15,2,2798,1338,632,37.4,100,299,470,8498,0.43,91887.8,-0.20
214.2,19.0,16.7,81,1.15,2,2797,1337,628,37.3,100,299,469,8500,0.43,91871.2,-0.18
214.3,19.0,17.0,80,1.15,2,2797,1337,624,37.3,100,299,469,8502,0.42,91890.8,-0.16
214.4,19.0,16.0,80,1.15,2,2797,1337,621,37.2,100,298,469,8504,0.42,91910.4,-0.24
214.5,19.0,15.0,79,1.15,2,2798,1337,619,37.2,100,298,469,8505,0.42,91920.2,-0.31
214.6,18.9,14.2,79,1.15,2,2799,1337,617,37.1,100,298,469,8507,0.42,91939.8,-0.37
214.7,18.9,13.5,79,1.15,2,2800,1337,617,37.1,100,298,468,8509,0.42,91923.3,-0.42
214.8,18.9,12.8,79,1.15,2,2801,1337,618,37.1,100,298,468,8511,0.42,91942.9,-0.47
214.9,18.9,12.2,79,1.15,2,2802,1337,620,37.1,100,298,468,8513,0.42,91962.5,-0.52
215.0,18.8,12.8,80,1.15,2,2802,1337,623,37.1,100,297,468,8515,0.42,91982.2,-0.47
215.1,18.8,13.4,80,1.15,2,2803,1337,626,37.1,100,297,467,8517,0.42,91965.7,-0.42
215.2,18.8,14.0,80,1.15,2,2803,1336,629,37.2,100,297,467,8519,0.42,91985.3,-0.38
215.3,18.8,13.3,81,1.15,2,2802,1336,631,37.2,100,297,467,8521,0.42,92004.9,-0.43
215.4,18.7,12.6,81,1.15,2,2802,1335,633,37.2,100,297,467,8522,0.42,92014.8,-0.48
215.5,18.7,12.0,81,1.15,2,2801,1334,634,37.2,100,296,466,8524,0.42,91998.4,-0.52
215.6,18.7,11.5,81,1.15,2,2800,1334,633,37.2,100,296,466,8526,0.42,92018.0,-0.56
215.7,18.7,11.0,81,1.15,2,2799,1333,632,37.2,100,296,466,8528,0.42,92037.6,-0.60
215.8,18.7,10.5,80,1.15,2,2799,1332,630,37.1,100,296,466,8530,0.42,92057.2,-0.63
215.9,19.1,26.4,74,1.15,2,2800,1337,566,37.1,100,304,478,8532,0.43,92513.9,0.54
216.0,19.2,40.7,75,1.15,2,2806,1339,572,37.2,100,303,478,8534,0.43,92533.5,1.60
216.1,19.2,53.6,76,1.16,2,2810,1341,585,37.3,100,303,478,8536,0.43,92553.1,2.55
216.2,19.2,50.1,78,1.16,2,2813,1342,603,37.4,100,303,478,8538,0.43,92572.8,2.29
216.3,19.2,47.0,80,1.16,2,2813,1342,619,37.6,100,303,478,8540,0.43,92592.4,2.07
216.4,19.3,44.3,83,1.16,2,2812,1341,634,37.7,100,303,478,8542,0.43,92612.0,1.86
216.5,19.3,41.8,83,1.15,2,2809,1340,640,37.8,100,303,478,8543,0.43,92621.8,1.67
216.6,19.3,39.5,84,1.15,2,2805,1337,647,37.9,100,303,478,8545,0.43,92641.4,1.51
216.7,19.3,37.5,84,1.15,2,2800,1334,645,37.9,100,303,478,8547,0.43,92661.0,1.35
216.8,19.3,35.7,84,1.15,2,2797,1332,641,37.9,100,303,478,8549,0.43,92680.7,1.22
216.9,19.3,34.0,83,1.14,2,2794,1330,629,37.9,100,303,478,8551,0.43,92700.3,1.10
217.0,19.3,32.6,81,1.14,2,2792,1329,619,37.8,100,303,478,8553,0.43,92719.9,0.99
217.1,19.4,31.2,80,1.14,2,2791,1328,605,37.6,100,303,478,8555,0.43,92739.5,0.89
217.2,19.4,30.1,78,1.14,2,2792,1328,595,37.5,100,303,478,8557,0.43,92759.1,0.80
217.3,19.4,29.0,77,1.14,2,2794,1329,587,37.4,100,303,478,8559,0.43,92778.8,0.72
217.4,19.4,28.0,76,1.14,2,2797,1330,583,37.4,100,303,478,8561,0.43,92798.4,0.65
217.5,19.4,27.2,76,1.15,2,2800,1332,579,37.3,100,303,478,8563,0.43,92818.0,0.58
217.6,19.4,26.4,77,1.15,2,2803,1333,585,37.3,100,303,478,8565,0.43,92837.6,0.52
217.7,19.4,25.7,77,1.15,2,2806,1334,590,37.4,100,303,478,8567,0.43,92857.2,0.47
217.8,19.4,25.1,78,1.15,2,2808,1335,599,37.4,100,303,478,8568,0.43,92867.1,0.43
217.9,19.4,24.5,79,1.15,2,2808,1335,607,37.5,100,303,478,8570,0.43,92886.7,0.38
218.0,19.4,24.0,81,1.15,2,2808,1334,618,37.6,100,303,478,8572,0.43,92906.3,0.34
218.1,19.5,23.5,82,1.15,2,2806,1333,626,37.7,100,303,478,8575,0.43,92935.7,0.31
