"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear,"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %[1]","Mixture, %[2]","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
76.7,2046,2046,616,616,2500,2500,1.90,1.90,79.5,0.05,78.4,77,77,0,110,110,00:00,6066,2,100,100,66,66,0,0.0,0,512,699,78354.5,-3063.1
76.8,2046,2046,618,618,2500,2500,1.90,1.90,79.5,0.05,78.3,77,77,0,110,110,00:00,6074,2,100,100,66,66,0,0.0,0,512,699,78419.7,-3063.1
76.9,2046,2046,618,618,2500,2500,1.90,1.90,79.5,0.04,78.3,77,77,0,110,110,00:00,6082,2,100,100,67,67,0,0.0,0,512,699,78498.5,-3063.1
77.0,2047,2047,615,615,2500,2500,1.90,1.90,79.5,0.04,78.4,77,77,0,110,110,00:00,6089,2,100,100,67,67,0,0.0,0,512,699,78581.7,-3063.1
77.1,2047,2047,618,618,2500,2500,1.90,1.90,77.3,0.03,78.4,77,77,0,110,110,00:00,6097,2,100,100,67,67,0,0.0,0,511,699,78636.8,-2950.6
77.2,2048,2048,617,617,2500,2500,1.90,1.90,77.3,0.03,78.4,77,77,0,110,110,00:00,6105,2,100,100,67,67,0,0.0,0,511,699,78722.1,-2950.6
77.3,2048,2048,617,617,2500,2500,1.90,1.90,77.3,0.02,78.4,77,77,0,110,110,00:00,6113,2,100,100,67,67,0,0.0,0,511,699,78802.7,-2950.6
77.4,2048,2048,619,619,2500,2500,1.90,1.90,77.3,0.01,78.4,77,77,0,110,110,00:00,6121,2,100,100,67,67,0,0.0,0,510,698,78862.1,-2950.6
77.5,2049,2049,614,614,2500,2500,1.90,1.90,77.3,0.02,78.5,77,77,0,110,110,00:00,6128,2,100,100,67,67,0,0.0,0,511,699,78961.4,-2950.6
77.6,2049,2049,619,619,2500,2500,1.90,1.90,77.3,0.01,78.4,77,77,0,110,110,00:00,6138,2,100,100,68,68,0,0.0,0,510,699,79049.8,-2950.6
77.7,2050,2050,618,618,2500,2500,1.90,1.90,77.3,0.01,78.4,77,77,0,110,110,00:00,6146,2,100,100,68,68,0,0.0,0,510,698,79110.8,-2950.6
77.8,2050,2050,616,617,2500,2500,1.90,1.90,77.3,0.00,78.4,77,77,0,110,110,00:00,6152,2,100,100,68,68,0,0.0,0,509,698,79168.8,-2950.6
77.9,2050,2050,618,618,2500,2500,1.90,1.90,77.3,-0.01,78.4,77,77,0,110,110,00:00,6161,2,100,100,68,68,0,0.0,0,509,698,79255.8,-2950.6
78.0,2051,2051,613,613,2500,2500,1.90,1.90,77.3,-0.01,78.5,76,76,0,110,110,00:00,6167,2,100,100,68,68,0,0.0,0,509,699,79343.4,-2950.6
78.1,2051,2051,618,618,2500,2500,1.90,1.90,78.3,-0.01,78.5,77,77,0,110,110,00:00,6177,2,100,100,69,69,0,0.0,0,509,699,79430.2,-3006.4
78.2,2052,2052,616,616,2500,2500,1.90,1.90,78.3,-0.01,78.5,77,77,0,110,110,00:00,6183,2,100,100,69,69,0,0.0,0,509,698,79470.5,-3006.4
78.3,2052,2052,619,619,2500,2500,1.90,1.90,78.3,-0.03,78.5,77,77,0,110,110,00:00,6193,2,100,100,69,69,0,0.0,0,508,698,79553.2,-3006.4
78.4,2053,2053,617,618,2500,2500,1.90,1.90,78.3,-0.02,78.5,77,77,0,110,110,00:00,6200,2,100,100,69,69,0,0.0,0,508,699,79648.7,-3006.4
78.5,2053,2053,618,618,2500,2500,1.90,1.90,78.3,-0.03,78.5,77,77,0,110,110,00:00,6208,2,100,100,69,69,0,0.0,0,508,698,79702.9,-3006.4
78.6,2053,2053,618,618,2500,2500,1.90,1.90,78.3,-0.03,78.5,77,77,0,110,110,00:00,6216,2,100,100,69,69,0,0.0,0,508,698,79793.1,-3006.4
78.7,2054,2054,617,617,2500,2500,1.90,1.90,78.3,-0.03,78.5,77,77,0,110,110,00:00,6223,2,100,100,70,70,0,0.0,0,507,698,79858.3,-3006.4
78.8,2055,2055,612,612,2500,2500,1.90,1.90,78.3,-0.04,78.6,76,76,0,110,110,00:00,6233,2,100,100,70,70,0,0.0,0,508,699,80015.3,-3006.4
78.9,2054,2054,618,618,2500,2500,1.90,1.90,78.3,-0.04,78.5,77,77,0,110,110,00:00,6239,2,100,100,70,70,0,0.0,0,507,698,80007.4,-3006.4
79.0,2056,2056,613,613,2500,2500,1.90,1.90,78.3,-0.01,78.7,76,76,0,110,110,00:00,6247,2,100,100,70,70,0,0.0,0,507,699,80155.9,-3006.4
79.1,2056,2056,614,614,2500,2500,1.90,1.90,79.6,0.00,78.6,76,76,0,110,110,00:00,6255,2,100,100,71,71,0,0.0,0,507,699,80217.2,-3079.5
79.2,2056,2056,613,613,2500,2500,1.90,1.90,79.6,0.01,78.6,76,76,0,110,110,00:00,6264,2,100,100,71,71,0,0.0,0,507,699,80302.5,-3079.5
79.3,2057,2057,613,613,2500,2500,1.90,1.90,79.6,0.01,78.7,76,76,0,110,110,00:00,6272,2,100,100,71,71,0,0.0,0,507,699,80375.3,-3079.5
79.4,2058,2058,612,612,2500,2500,1.90,1.90,79.6,0.03,78.7,76,76,0,110,110,00:00,6278,2,100,100,71,71,0,0.0,0,507,699,80454.8,-3079.5
79.5,2058,2058,614,614,2500,2500,1.90,1.90,79.6,0.03,78.7,76,76,0,110,110,00:00,6287,2,100,100,71,71,0,0.0,0,506,699,80528.7,-3079.5
79.6,2058,2058,615,615,2500,2500,1.90,1.90,79.6,0.03,78.6,76,76,0,110,110,00:00,6295,2,100,100,71,71,0,0.0,0,506,699,80588.8,-3079.5
79.7,2058,2058,615,615,2500,2500,1.90,1.90,79.6,0.02,78.7,76,76,0,110,110,00:00,6303,3,100,100,71,71,0,0.0,0,505,699,80663.4,-3079.5
79.8,2059,2059,615,615,2500,2500,1.90,1.90,79.6,0.02,78.7,76,76,0,110,110,00:00,6310,3,100,100,71,71,0,0.0,0,505,699,80725.6,-3079.5
79.9,2059,2059,615,615,2500,2500,1.90,1.90,79.6,0.01,78.7,76,76,0,110,110,00:00,6318,3,100,100,72,72,0,0.0,0,505,699,80810.6,-3079.5
80.0,2059,2059,617,617,2500,2500,1.90,1.90,79.6,-0.01,78.6,76,76,0,110,110,00:00,6328,3,100,100,72,72,0,0.0,0,504,698,80862.0,-3079.5
80.1,2060,2060,616,616,2500,2500,1.90,1.90,75.8,-0.03,78.6,76,76,0,110,110,00:00,6334,3,100,100,72,72,0,0.0,0,504,698,80921.2,-2879.9
80.2,2060,2060,616,616,2500,2500,1.90,1.90,75.8,-0.03,78.7,76,76,0,110,110,00:00,6342,3,100,100,72,72,0,0.0,0,504,698,81029.2,-2879.9
80.3,2062,2062,612,612,2500,2500,1.90,1.90,75.8,-0.03,78.7,76,76,0,110,110,00:00,6351,3,100,100,73,73,0,0.0,0,504,698,81122.4,-2879.9
80.4,2062,2062,612,612,2500,2500,1.90,1.90,75.8,-0.02,78.8,76,76,0,110,110,00:00,6357,3,100,100,73,73,0,0.0,0,504,699,81212.0,-2879.9
80.5,2062,2062,611,611,2500,2500,1.90,1.90,75.8,0.00,78.8,76,76,0,110,110,00:00,6365,3,100,100,73,73,0,0.0,0,504,700,81321.3,-2879.9
80.6,2062,2062,618,618,2500,2500,1.90,1.90,75.8,0.03,78.8,77,77,0,110,110,00:00,6374,3,100,100,73,73,0,0.0,0,504,700,81411.8,-2879.9
80.7,2063,2063,612,612,2500,2500,1.90,1.90,75.8,0.03,78.9,76,76,0,110,110,00:00,6382,3,100,100,73,73,0,0.0,0,504,700,81493.6,-2879.9
80.8,2063,2063,617,617,2500,2500,1.90,1.90,75.8,0.04,78.9,76,76,0,110,110,00:00,6388,3,100,100,73,73,0,0.0,0,503,700,81546.7,-2879.9
80.9,2064,2064,612,612,2500,2500,1.90,1.90,75.8,0.05,78.9,76,76,0,110,110,00:00,6396,3,100,100,73,73,0,0.0,0,503,700,81622.4,-2879.9
81.0,2063,2063,617,617,2500,2500,1.90,1.90,75.8,0.05,78.7,77,77,0,110,110,00:00,6405,3,100,100,73,73,0,0.0,0,502,698,81615.0,-2879.9
81.1,2065,2065,612,612,2500,2500,1.90,1.90,80.6,0.05,78.9,76,76,0,110,110,00:00,6413,3,100,100,74,74,0,0.0,0,503,699,81766.3,-3141.6
81.2,2066,2066,611,611,2500,2500,1.90,1.90,80.6,0.06,78.9,76,76,0,110,110,00:00,6421,3,100,100,74,74,0,0.0,0,503,699,81863.4,-3141.6
81.3,2066,2066,612,612,2500,2500,1.90,1.90,80.6,0.06,78.9,76,76,0,110,110,00:00,6428,3,100,100,74,74,0,0.0,0,502,699,81932.1,-3141.6
81.4,2066,2066,611,611,2500,2500,1.90,1.90,80.6,0.07,78.9,76,76,0,110,110,00:00,6436,3,100,100,74,74,0,0.0,0,502,700,82020.4,-3141.6
81.5,2067,2067,613,613,2500,2500,1.90,1.90,80.6,0.07,78.9,76,76,0,110,110,00:00,6444,3,100,100,75,75,0,0.0,0,502,699,82074.8,-3141.6
81.6,2067,2067,616,616,2500,2500,1.90,1.90,80.6,0.05,78.8,76,76,0,110,110,00:00,6454,3,100,100,75,75,0,0.0,0,501,699,82141.5,-3141.6
81.7,2067,2067,614,614,2500,2500,1.90,1.90,80.6,0.05,78.9,76,76,0,110,110,00:00,6461,3,100,100,75,75,0,0.0,0,501,699,82229.7,-3141.6
81.8,2068,2068,616,615,2500,2500,1.90,1.90,80.6,0.03,78.8,76,76,0,110,110,00:00,6469,3,100,100,75,75,0,0.0,0,500,699,82288.7,-3141.6
81.9,2068,2068,616,616,2500,2500,1.90,1.90,80.6,0.02,78.8,76,76,0,110,110,00:00,6477,3,100,100,75,75,0,0.0,0,500,698,82349.3,-3141.6
82.0,2069,2069,611,611,2500,2500,1.90,1.90,80.6,0.03,78.9,75,75,0,110,110,00:00,6485,3,100,100,75,75,0,0.0,0,501,700,82500.8,-3141.6
82.1,2070,2070,610,610,2500,2500,1.90,1.90,81.2,0.05,78.9,75,75,0,110,110,00:00,6493,3,100,100,75,75,0,0.0,0,501,700,82578.2,-3171.6
82.2,2069,2069,616,616,2500,2500,1.90,1.90,81.2,0.03,78.8,76,76,0,110,110,00:00,6500,3,100,100,75,75,0,0.0,0,499,698,82572.3,-3171.6
82.3,2071,2071,613,613,2500,2500,1.90,1.90,81.2,0.03,78.9,76,76,0,110,110,00:00,6508,2,100,100,76,76,0,0.0,0,500,699,82701.1,-3171.6
82.4,2071,2071,614,614,2500,2500,1.90,1.90,81.2,0.02,78.9,76,76,0,110,110,00:00,6516,2,100,100,76,76,0,0.0,0,499,699,82756.8,-3171.6
82.5,2072,2072,611,611,2500,2500,1.90,1.90,81.2,0.03,78.9,75,75,0,110,110,00:00,6526,2,100,100,76,76,0,0.0,0,500,699,82890.5,-3171.6
82.7,2072,2072,613,613,2500,2500,1.90,1.90,81.2,0.03,78.9,76,76,0,110,110,00:00,6533,2,100,100,76,76,0,0.0,0,499,699,82930.1,-3171.6
82.8,2072,2072,612,612,2500,2500,1.90,1.90,81.2,0.03,78.8,75,75,0,110,110,00:00,6539,2,100,100,76,76,0,0.0,0,499,699,82994.3,-3171.6
82.9,2073,2073,613,613,2500,2500,1.90,1.90,81.2,0.02,78.8,76,76,0,110,110,00:00,6549,2,100,100,76,76,0,0.0,0,498,699,83070.9,-3171.6
83.0,2073,2073,614,614,2500,2500,1.90,1.90,81.2,0.02,78.8,76,76,0,110,110,00:00,6556,2,100,100,76,76,0,0.0,0,498,699,83138.0,-3171.6
83.1,2074,2074,613,613,2500,2500,1.90,1.90,81.2,0.01,78.7,76,76,0,110,110,00:00,6564,2,100,100,77,77,0,0.0,0,498,698,83204.6,-3171.6
83.2,2074,2074,615,615,2500,2500,1.90,1.90,76.7,0.00,78.7,76,76,0,110,110,00:00,6572,2,100,100,77,77,0,0.0,0,498,698,83286.5,-2927.9
83.3,2074,2074,615,615,2500,2500,1.90,1.90,76.7,0.00,78.6,76,76,0,110,110,00:00,6579,2,100,100,77,77,0,0.0,0,497,698,83357.3,-2927.9
83.4,2075,2075,610,610,2500,2500,1.90,1.90,76.7,-0.01,78.7,75,75,0,110,110,00:00,6589,2,100,100,77,77,0,0.0,0,498,699,83512.1,-2927.9
83.5,2075,2075,616,616,2500,2500,1.90,1.90,76.7,-0.02,78.5,76,76,0,110,110,00:00,6597,2,100,100,77,77,0,0.0,0,496,698,83499.3,-2927.9
83.6,2076,2076,615,615,2500,2500,1.90,1.90,76.7,-0.03,78.5,76,76,0,110,110,00:00,6603,2,100,100,78,78,0,0.0,0,497,699,83599.9,-2927.9
83.7,2076,2076,616,616,2500,2500,1.90,1.90,76.7,-0.03,78.4,76,76,0,110,110,00:00,6612,2,100,100,78,78,0,0.0,0,496,698,83666.5,-2927.9
83.8,2077,2077,611,611,2500,2500,1.90,1.90,76.7,-0.02,78.5,75,75,0,110,110,00:00,6620,2,100,100,78,78,0,0.0,0,497,700,83820.3,-2927.9
83.9,2078,2078,611,611,2500,2500,1.90,1.90,76.7,0.00,78.5,75,75,0,110,110,00:00,6626,2,100,100,78,78,0,0.0,0,497,700,83885.3,-2927.9
84.0,2078,2078,610,609,2500,2500,1.90,1.90,76.7,0.02,78.4,75,75,0,110,110,00:00,6636,2,100,100,78,78,0,0.0,0,497,700,83980.1,-2927.9
84.1,2079,2079,613,612,2500,2500,1.90,1.90,76.7,0.02,78.4,75,75,0,110,110,00:00,6644,2,100,100,78,78,0,0.0,0,496,699,84041.8,-2927.9
84.2,2079,2079,611,610,2500,2500,1.90,1.90,80.8,0.04,78.4,75,75,0,110,110,00:00,6651,2,100,100,78,78,0,0.0,0,496,700,84135.9,-3149.4
84.3,2079,2079,612,612,2500,2500,1.90,1.90,80.8,0.04,78.3,75,75,0,110,110,00:00,6659,2,100,100,79,79,0,0.0,0,496,699,84189.3,-3149.4
84.4,2080,2080,612,612,2500,2500,1.90,1.90,80.8,0.04,78.2,75,75,0,110,110,00:00,6667,2,100,100,79,79,0,0.0,0,495,699,84258.2,-3149.4
84.5,2080,2080,614,614,2500,2500,1.90,1.90,80.8,0.03,78.1,75,75,0,110,110,00:00,6675,2,100,100,79,79,0,0.0,0,495,699,84323.8,-3149.4
84.6,2080,2080,615,615,2500,2500,1.90,1.90,80.8,0.02,78.0,75,75,0,110,110,00:00,6683,2,100,100,79,79,0,0.0,0,495,699,84385.1,-3149.4
84.7,2081,2081,613,613,2500,2500,1.90,1.90,80.8,0.02,78.0,75,75,0,110,110,00:00,6690,2,100,100,79,79,0,0.0,0,495,699,84467.9,-3149.4
84.8,2082,2082,613,613,2500,2500,1.90,1.90,80.8,0.01,78.0,75,75,0,110,110,00:00,6698,2,100,100,79,80,0,0.0,0,494,699,84540.4,-3149.4
84.9,2082,2082,615,615,2500,2500,1.90,1.90,80.8,0.00,77.9,75,75,0,110,110,00:00,6706,2,100,100,80,80,0,0.0,0,494,698,84608.9,-3149.4
85.0,2082,2082,614,614,2500,2500,1.90,1.90,80.8,-0.01,77.9,75,75,0,110,110,00:00,6714,2,100,100,80,80,0,0.0,0,494,699,84689.8,-3149.4
85.1,2083,2083,615,615,2500,2500,1.90,1.90,80.8,-0.02,77.8,75,75,0,110,110,00:00,6722,2,100,100,80,80,0,0.0,0,493,698,84738.9,-3149.4
85.2,2083,2083,614,614,2500,2500,1.90,1.90,75.4,-0.03,77.8,75,75,0,110,110,00:00,6729,2,100,100,80,80,0,0.0,0,493,698,84822.5,-2859.2
85.3,2084,2084,615,615,2500,2500,1.90,1.90,75.4,-0.05,77.7,75,75,0,110,110,00:00,6739,3,100,100,80,80,0,0.0,0,493,698,84899.9,-2859.2
85.4,2084,2084,614,614,2500,2500,1.90,1.90,75.4,-0.05,77.7,75,75,0,110,110,00:00,6745,3,100,100,80,80,0,0.0,0,493,698,84985.7,-2859.2
85.5,2085,2085,613,613,2500,2500,1.90,1.90,75.4,-0.05,77.7,75,75,0,110,110,00:00,6755,3,100,100,80,80,0,0.0,0,493,699,85103.3,-2859.2
85.6,2085,2085,613,614,2500,2500,1.90,1.90,75.4,-0.05,77.7,75,75,0,110,110,00:00,6761,3,100,100,81,81,0,0.0,0,492,698,85140.7,-2859.2
85.7,2085,2085,614,614,2500,2500,1.90,1.90,75.4,-0.05,77.6,75,75,0,110,110,00:00,6769,3,100,100,81,81,0,0.0,0,492,698,85202.2,-2859.2
85.8,2087,2087,609,610,2500,2500,1.90,1.90,75.4,-0.03,77.7,75,75,0,110,110,00:00,6777,3,100,100,81,81,0,0.0,0,493,699,85352.3,-2859.2
85.9,2086,2086,614,614,2500,2500,1.90,1.90,75.4,-0.05,77.5,75,75,0,110,110,00:00,6786,3,100,100,81,81,0,0.0,0,491,698,85347.6,-2859.2
86.0,2087,2087,613,613,2500,2500,1.90,1.90,75.4,-0.05,77.6,75,75,0,110,110,00:00,6792,3,100,100,81,81,0,0.0,0,492,698,85440.6,-2859.2
86.1,2087,2087,614,614,2500,2500,1.90,1.90,75.4,-0.05,77.6,75,75,0,110,110,00:00,6800,3,100,100,81,81,0,0.0,0,491,698,85496.4,-2859.2
86.2,2089,2089,609,609,2500,2500,1.90,1.90,78.8,-0.04,77.7,75,75,0,110,110,00:00,6808,3,100,100,82,82,0,0.0,0,492,699,85648.4,-3046.8
86.3,2089,2089,610,610,2500,2500,1.90,1.90,78.8,-0.03,77.6,75,75,0,110,110,00:00,6816,3,100,100,82,82,0,0.0,0,491,699,85701.6,-3046.8
86.4,2090,2090,607,607,2500,2500,1.90,1.90,78.8,-0.02,77.7,74,74,0,110,110,00:00,6824,3,100,100,82,82,0,0.0,0,491,699,85798.4,-3046.8
86.5,2090,2090,610,610,2500,2500,1.90,1.90,78.8,-0.01,77.6,75,75,0,110,110,00:00,6832,3,100,100,82,82,0,0.0,0,491,699,85861.8,-3046.8
86.6,2090,2090,608,608,2500,2500,1.90,1.90,78.8,0.00,77.6,74,74,0,110,110,00:00,6839,3,100,100,82,82,0,0.0,0,491,699,85956.8,-3046.8
86.7,2090,2090,609,610,2500,2500,1.90,1.90,78.8,0.00,77.6,75,75,0,110,110,00:00,6847,3,100,100,82,82,0,0.0,0,490,699,86011.3,-3046.8
86.8,2090,2090,608,609,2500,2500,1.90,1.90,78.8,0.00,77.6,74,74,0,110,110,00:00,6855,3,100,100,82,82,0,0.0,0,490,699,86080.9,-3046.8
86.9,2090,2090,608,608,2500,2500,1.90,1.90,78.8,0.00,77.6,74,74,0,110,110,00:00,6863,3,100,100,82,82,0,0.0,0,490,699,86164.5,-3046.8
87.0,2089,2089,610,610,2500,2500,1.90,1.90,78.8,0.00,77.5,75,75,0,110,110,00:00,6871,3,100,100,83,83,0,0.0,0,490,698,86226.5,-3046.8
87.1,2090,2090,608,608,2500,2500,1.90,1.90,78.8,0.00,77.6,74,74,0,110,110,00:00,6878,3,100,100,83,83,0,0.0,0,490,699,86309.6,-3046.8
87.2,2089,2089,610,610,2500,2500,1.90,1.90,76.6,0.00,77.5,75,75,0,110,110,00:00,6886,3,100,100,83,83,0,0.0,0,489,699,86380.8,-2929.5
87.3,2089,2089,609,609,2500,2500,1.90,1.90,76.6,0.00,77.5,74,74,0,110,110,00:00,6894,3,100,100,83,83,0,0.0,0,489,699,86463.9,-2929.5
87.4,2089,2089,609,609,2500,2500,1.90,1.90,76.6,0.00,77.6,74,74,0,110,110,00:00,6902,3,100,100,83,83,0,0.0,0,489,699,86542.7,-2929.5
87.5,2089,2089,610,610,2500,2500,1.90,1.90,76.6,-0.01,77.5,75,75,0,110,110,00:00,6910,3,100,100,83,83,0,0.0,0,488,698,86601.0,-2929.5
87.6,2090,2090,606,606,2500,2500,1.90,1.90,76.6,-0.01,77.6,74,74,0,110,110,00:00,6917,3,100,100,84,84,0,0.0,0,488,699,86698.2,-2929.5
87.7,2089,2089,609,609,2500,2500,1.90,1.90,76.6,0.00,77.6,74,74,0,110,110,00:00,6925,3,100,100,84,84,0,0.0,0,488,699,86767.0,-2929.5
87.8,2089,2089,608,608,2500,2500,1.90,1.90,76.6,-0.01,77.6,74,74,0,110,110,00:00,6933,4,100,100,84,84,0,0.0,0,488,698,86828.3,-2929.5
87.9,2089,2089,608,608,2500,2500,1.90,1.90,76.6,-0.01,77.6,74,74,0,110,110,00:00,6941,4,100,100,84,84,0,0.0,0,488,699,86925.5,-2929.5
88.0,2089,2089,609,609,2500,2500,1.90,1.90,76.6,-0.01,77.6,74,74,0,110,110,00:00,6949,4,100,100,84,84,0,0.0,0,487,698,86982.5,-2929.5
88.1,2089,2089,607,607,2500,2500,1.90,1.90,76.6,-0.01,77.6,74,74,0,110,110,00:00,6957,4,100,100,84,84,0,0.0,0,487,698,87068.6,-2929.5
88.2,2089,2089,608,608,2500,2500,1.90,1.90,77.2,-0.01,77.6,74,74,0,110,110,00:00,6965,4,100,100,84,84,0,0.0,0,487,699,87156.5,-2964.2
88.3,2089,2089,608,608,2500,2500,1.90,1.90,77.2,-0.01,77.7,74,74,0,110,110,00:00,6973,4,100,100,84,84,0,0.0,0,487,699,87237.1,-2964.2
88.4,2089,2089,608,608,2500,2500,1.90,1.90,77.2,-0.02,77.6,74,74,0,110,110,00:00,6980,4,100,100,85,85,0,0.0,0,486,698,87284.2,-2964.2
88.5,2089,2089,609,608,2500,2500,1.90,1.90,77.2,-0.02,77.7,74,74,0,110,110,00:00,6988,4,100,100,85,85,0,0.0,0,486,698,87365.5,-2964.2
88.6,2089,2089,606,606,2500,2500,1.90,1.90,77.2,-0.02,77.7,74,74,0,110,110,00:00,6994,4,100,100,85,85,0,0.0,0,486,699,87448.9,-2964.2
88.7,2089,2089,607,607,2500,2500,1.90,1.90,77.2,-0.01,77.7,74,74,0,110,110,00:00,7002,4,100,100,85,85,0,0.0,0,486,698,87512.9,-2964.2
88.8,2089,2089,607,607,2500,2500,1.90,1.90,77.2,-0.01,77.7,74,74,0,110,110,00:00,7010,4,100,100,85,85,0,0.0,0,485,698,87590.1,-2964.2
88.9,2089,2089,607,607,2500,2500,1.90,1.90,77.2,-0.02,77.7,74,74,0,110,110,00:00,7018,4,100,100,85,85,0,0.0,0,485,698,87661.5,-2964.2
89.0,2089,2089,608,608,2500,2500,1.90,1.90,77.2,-0.02,77.7,74,74,0,110,110,00:00,7027,4,100,100,85,85,0,0.0,0,485,698,87730.7,-2964.2
89.1,2089,2089,607,606,2500,2500,1.90,1.90,77.2,-0.02,77.8,74,74,0,110,110,00:00,7035,4,100,100,85,85,0,0.0,0,485,698,87832.2,-2964.2
89.2,2089,2089,607,607,2500,2500,1.90,1.90,75.7,-0.03,77.8,74,74,0,110,110,00:00,7043,4,100,100,85,85,0,0.0,0,484,698,87884.2,-2892.6
89.3,2089,2089,606,606,2500,2500,1.90,1.90,75.7,-0.04,77.8,74,74,0,110,110,00:00,7051,4,100,100,86,86,0,0.0,0,484,698,87979.7,-2892.6
89.4,2089,2089,606,606,2500,2500,1.90,1.90,75.7,-0.04,77.8,74,74,0,110,110,00:00,7057,4,100,100,86,86,0,0.0,0,484,698,88035.2,-2892.6
89.5,2089,2089,607,607,2500,2500,1.90,1.90,75.7,-0.05,77.8,74,74,0,110,110,00:00,7066,4,100,100,86,86,0,0.0,0,484,698,88105.2,-2892.6
89.6,2089,2089,607,607,2500,2500,1.90,1.90,75.7,-0.06,77.8,74,74,0,110,110,00:00,7074,4,100,100,86,86,0,0.0,0,483,698,88179.4,-2892.6
89.7,2089,2089,607,607,2500,2500,1.90,1.90,75.7,-0.06,77.8,74,74,0,110,110,00:00,7082,3,100,100,86,86,0,0.0,0,483,698,88257.1,-2892.6
89.8,2090,2090,602,602,2500,2500,1.90,1.90,75.7,-0.04,77.9,74,74,0,110,110,00:00,7090,3,100,100,86,86,0,0.0,0,484,699,88415.9,-2892.6
89.9,2089,2089,606,607,2500,2500,1.90,1.90,75.7,-0.04,77.8,74,74,0,110,110,00:00,7096,3,100,100,87,87,0,0.0,0,483,698,88412.2,-2892.6
90.0,2090,2090,602,602,2500,2500,1.90,1.90,75.7,-0.01,77.9,74,74,0,110,110,00:00,7104,3,100,100,87,87,0,0.0,0,483,699,88560.6,-2892.6
90.1,2090,2090,601,602,2500,2500,1.90,1.90,75.7,0.01,77.9,74,74,0,110,110,00:00,7113,3,100,100,87,87,0,0.0,0,483,699,88646.7,-2892.6
90.2,2090,2090,601,601,2500,2500,1.90,1.90,80.7,0.03,77.9,73,73,0,110,110,00:00,7122,3,100,100,87,87,0,0.0,0,483,699,88742.7,-3163.3
90.3,2090,2090,602,602,2500,2500,1.90,1.90,80.7,0.04,77.8,74,74,0,110,110,00:00,7129,3,100,100,87,87,0,0.0,0,483,700,88819.2,-3163.3
90.4,2090,2090,601,601,2500,2500,1.90,1.90,80.7,0.06,77.7,74,74,0,110,110,00:00,7137,3,100,100,87,87,0,0.0,0,482,698,88830.0,-3163.3
90.5,2090,2090,603,603,2500,2500,1.90,1.90,80.7,0.06,77.7,74,74,0,110,110,00:00,7145,3,100,100,87,87,0,0.0,0,482,699,88943.3,-3163.3
90.6,2090,2090,600,600,2500,2500,1.90,1.90,80.7,0.07,77.7,73,73,0,110,110,00:00,7153,3,100,100,87,87,0,0.0,0,482,699,89035.5,-3163.3
90.7,2090,2090,601,601,2500,2500,1.90,1.90,80.7,0.07,77.7,74,74,0,110,110,00:00,7160,3,100,100,87,87,0,0.0,0,482,699,89116.5,-3163.3
90.8,2090,2090,600,601,2500,2500,1.90,1.90,80.7,0.08,77.7,73,73,0,110,110,00:00,7168,3,100,100,88,88,0,0.0,0,482,700,89199.3,-3163.3
90.9,2090,2090,600,600,2500,2500,1.90,1.90,80.7,0.08,77.6,73,73,0,110,110,00:00,7176,3,100,100,88,88,0,0.0,0,482,700,89275.0,-3163.3
91.0,2090,2090,602,602,2500,2500,1.90,1.90,80.7,0.08,77.6,74,74,0,110,110,00:00,7184,3,100,100,88,88,0,0.0,0,481,699,89322.4,-3163.3
91.1,2088,2088,605,605,2500,2500,1.90,1.90,80.7,0.05,77.4,74,74,0,110,110,00:00,7190,3,100,100,88,88,0,0.0,0,480,698,89312.3,-3163.3
91.2,2090,2090,601,601,2500,2500,1.90,1.90,77.4,0.02,77.5,74,74,0,110,110,00:00,7200,3,100,100,88,88,0,0.0,0,481,699,89474.1,-2989.6
91.3,2088,2088,604,605,2500,2500,1.90,1.90,77.4,0.01,77.3,74,74,0,110,110,00:00,7206,3,100,100,88,88,0,0.0,0,480,698,89474.0,-2989.6
91.4,2089,2089,603,603,2500,2500,1.90,1.90,77.4,0.00,77.4,74,74,0,110,110,00:00,7213,3,100,100,88,88,0,0.0,0,480,698,89578.3,-2989.6
91.5,2090,2090,600,600,2500,2500,1.90,1.90,77.4,0.00,77.4,73,73,0,110,110,00:00,7221,3,100,100,89,89,0,0.0,0,480,699,89686.0,-2989.6
91.6,2088,2088,604,604,2500,2500,1.90,1.90,77.4,-0.02,77.2,74,74,0,110,110,00:00,7229,3,100,100,89,89,0,0.0,0,479,698,89694.4,-2989.6
91.7,2090,2090,600,600,2500,2500,1.90,1.90,77.4,-0.04,77.3,73,73,0,110,110,00:00,7239,3,100,100,89,89,0,0.0,0,480,699,89855.1,-2989.6
91.8,2088,2088,603,603,2500,2500,1.90,1.90,77.4,-0.04,77.2,74,74,0,110,110,00:00,7245,4,100,100,89,89,0,0.0,0,479,698,89854.5,-2989.6
