"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]",RPM[1],RPM[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm[1]","Manifold pressure, atm[2]"
36.1,3045,602,699,80,80,49.0,49.0,100,100,2850,2850,1181,1181,370,370,25.4,-1.1,86.1,-0.02,86.5,0.59,1.61,1.61
36.2,3054,602,699,80,80,49.0,49.0,100,100,2850,2850,1182,1182,370,370,25.4,-1.1,86.4,-0.01,86.5,0.59,1.61,1.61
36.3,3063,601,699,81,81,49.0,49.0,100,100,2850,2850,1182,1182,374,374,25.4,-1.1,86.4,0.00,86.4,0.59,1.60,1.60
36.4,3072,600,698,81,81,49.0,49.0,100,100,2850,2850,1182,1182,376,376,25.4,-1.1,86.3,0.00,86.4,0.59,1.60,1.60
36.5,3081,600,698,81,81,49.1,49.1,100,100,2850,2850,1182,1182,376,376,25.3,-1.1,86.3,0.00,86.3,0.59,1.60,1.60
36.6,3090,600,698,81,81,49.1,49.1,100,100,2850,2850,1182,1182,376,376,25.3,-1.1,86.3,0.00,86.3,0.59,1.60,1.60
36.7,3099,600,698,81,81,49.1,49.1,100,100,2850,2850,1182,1182,376,376,25.3,-1.1,86.4,0.00,86.3,0.59,1.60,1.60
36.8,3108,599,698,81,81,49.1,49.1,100,100,2850,2850,1183,1183,376,376,25.3,-1.1,86.3,0.00,86.3,0.59,1.60,1.60
36.9,3117,599,699,81,81,49.1,49.1,100,100,2850,2850,1183,1183,376,376,25.3,-1.1,86.3,0.01,86.3,0.59,1.60,1.60
37.0,3124,599,699,81,81,49.1,49.1,100,100,2850,2850,1183,1183,374,374,25.3,-1.1,86.6,0.02,86.3,0.59,1.60,1.60
37.1,3133,599,699,81,81,49.1,49.1,100,100,2850,2850,1184,1184,374,374,25.3,-1.1,86.8,0.02,86.3,0.59,1.60,1.60
37.2,3142,598,698,81,81,49.1,49.1,100,100,2851,2851,1184,1184,376,376,25.3,-1.1,86.8,0.02,86.2,0.59,1.60,1.60
37.3,3151,598,698,82,82,49.1,49.1,100,100,2851,2851,1184,1184,379,379,25.3,-1.1,86.3,0.01,86.1,0.59,1.60,1.60
37.4,3158,598,699,81,81,49.1,49.1,100,100,2850,2850,1184,1184,375,375,25.3,-1.1,86.5,0.01,86.2,0.59,1.60,1.60
37.5,3167,598,699,81,81,49.1,49.1,100,100,2850,2850,1185,1185,375,375,25.3,-1.1,86.6,0.02,86.2,0.59,1.60,1.60
37.6,3176,597,699,81,81,49.1,49.1,100,100,2850,2850,1185,1185,377,377,25.3,-1.1,86.5,0.02,86.1,0.59,1.60,1.60
37.7,3185,597,699,81,81,49.1,49.1,100,100,2850,2850,1185,1185,375,375,25.3,-1.1,86.6,0.02,86.1,0.59,1.60,1.60
37.8,3194,597,698,81,81,49.1,49.1,100,100,2850,2850,1185,1185,377,377,25.3,-1.1,86.4,0.02,86.1,0.59,1.60,1.60
37.9,3201,597,699,81,81,49.1,49.1,100,100,2850,2850,1186,1186,375,375,25.3,-1.1,86.5,0.02,86.1,0.59,1.60,1.60
38.0,3210,596,699,81,81,49.1,49.1,100,100,2850,2850,1186,1186,375,375,25.3,-1.1,86.5,0.02,86.1,0.59,1.60,1.60
38.1,3219,596,699,81,81,49.1,49.1,100,100,2850,2850,1186,1186,375,375,25.3,-1.1,86.6,0.03,86.1,0.59,1.60,1.60
38.2,3228,596,699,81,81,49.1,49.1,100,100,2850,2850,1186,1186,375,375,25.2,-1.1,86.6,0.03,86.0,0.59,1.60,1.60
38.3,3237,595,698,81,81,49.1,49.1,100,100,2850,2850,1187,1187,378,378,25.2,-1.0,86.4,0.02,86.0,0.59,1.60,1.60
38.4,3246,595,698,81,81,49.1,49.1,100,100,2850,2850,1187,1187,378,378,25.3,-1.0,86.4,0.02,86.0,0.59,1.60,1.60
38.5,3253,595,699,81,81,49.1,49.1,100,100,2851,2851,1187,1187,378,378,25.2,-1.0,86.3,0.02,85.9,0.59,1.60,1.60
38.6,3262,595,699,81,81,49.1,49.1,100,100,2850,2850,1187,1187,378,378,25.2,-1.0,86.2,0.01,85.9,0.59,1.60,1.60
38.7,3271,594,698,81,81,49.1,49.1,100,100,2850,2850,1187,1187,379,379,25.2,-1.0,86.2,0.01,85.9,0.59,1.60,1.60
38.8,3280,594,699,81,81,49.1,49.1,100,100,2850,2850,1188,1188,379,379,25.2,-1.0,86.1,0.01,85.9,0.59,1.60,1.60
38.9,3287,594,699,80,80,49.2,49.2,100,100,2850,2850,1188,1188,373,373,25.3,-1.0,86.1,0.02,86.0,0.59,1.60,1.60
39.0,3296,594,699,80,80,49.2,49.2,100,100,2850,2850,1188,1188,373,373,25.3,-1.0,86.6,0.03,86.0,0.59,1.61,1.61
39.1,3305,594,699,81,81,49.2,49.2,100,100,2850,2850,1189,1189,376,376,25.3,-1.0,86.5,0.03,85.9,0.59,1.60,1.60
39.2,3314,593,699,81,81,49.2,49.2,100,100,2850,2850,1189,1189,376,376,25.3,-1.0,86.5,0.03,85.9,0.59,1.60,1.60
39.3,3323,593,698,81,81,49.2,49.2,100,100,2851,2851,1189,1189,379,379,25.3,-1.0,86.2,0.02,85.9,0.59,1.60,1.60
39.4,3330,592,698,81,81,49.2,49.2,100,100,2851,2851,1189,1189,379,379,25.3,-1.0,86.2,0.01,85.9,0.59,1.60,1.60
39.5,3341,592,698,82,82,49.2,49.2,100,100,2851,2851,1189,1189,382,382,25.3,-1.0,85.6,-0.01,85.9,0.59,1.60,1.60
39.6,3350,592,698,82,82,49.2,49.2,100,100,2850,2850,1189,1189,382,382,25.3,-1.0,85.4,-0.02,85.9,0.59,1.60,1.60
39.7,3357,591,698,82,82,49.2,49.2,100,100,2850,2850,1190,1190,382,382,25.3,-1.0,85.2,-0.04,85.9,0.59,1.60,1.60
39.8,3366,591,698,82,82,49.2,49.2,100,100,2850,2850,1190,1190,382,382,25.3,-1.0,84.9,-0.05,85.9,0.59,1.60,1.60
39.9,3375,592,699,81,81,49.2,49.2,100,100,2850,2850,1190,1190,375,375,25.3,-1.0,85.2,-0.04,86.1,0.59,1.61,1.61
40.0,3384,591,699,81,81,49.2,49.2,100,100,2850,2850,1191,1191,378,378,25.3,-1.0,85.3,-0.04,86.0,0.59,1.60,1.60
40.1,3393,591,699,81,81,49.2,49.2,100,100,2850,2850,1191,1191,378,378,25.3,-1.0,85.3,-0.03,86.0,0.59,1.60,1.60
40.2,3402,591,699,81,81,49.2,49.2,100,100,2850,2850,1191,1191,378,378,25.3,-1.0,85.6,-0.02,86.1,0.59,1.60,1.60
40.4,3409,590,699,81,81,49.2,49.2,100,100,2850,2850,1191,1191,378,378,25.3,-1.0,85.7,-0.02,86.1,0.59,1.60,1.60
40.5,3418,590,699,81,81,49.2,49.2,100,100,2850,2850,1191,1191,378,378,25.3,-1.0,85.8,-0.01,86.1,0.59,1.60,1.60
40.6,3427,590,698,81,81,49.2,49.2,100,100,2850,2850,1192,1192,380,380,25.3,-1.0,85.7,-0.02,86.0,0.59,1.60,1.60
40.7,3436,589,698,81,81,49.2,49.2,100,100,2850,2850,1192,1192,380,380,25.3,-1.0,85.6,-0.02,86.1,0.59,1.60,1.60
40.8,3445,589,698,82,82,49.2,49.2,100,100,2850,2850,1192,1192,382,382,25.3,-1.0,85.4,-0.03,86.0,0.59,1.60,1.60
40.9,3454,588,698,82,82,49.2,49.2,100,100,2850,2850,1192,1192,385,385,25.3,-1.0,85.4,-0.05,86.0,0.59,1.60,1.60
41.0,3461,588,698,82,82,49.2,49.2,100,100,2850,2850,1192,1192,383,383,25.3,-1.0,85.0,-0.05,86.0,0.59,1.60,1.60
41.1,3470,588,699,81,81,49.2,49.2,100,100,2850,2850,1193,1193,381,381,25.3,-1.0,85.2,-0.04,86.1,0.59,1.60,1.60
41.2,3479,588,699,81,81,49.2,49.2,100,100,2850,2850,1193,1193,381,381,25.4,-1.0,85.4,-0.03,86.1,0.59,1.60,1.60
41.3,3488,588,699,81,81,49.3,49.3,100,100,2850,2850,1193,1193,381,381,25.4,-1.0,85.4,-0.02,86.1,0.59,1.60,1.60
41.4,3497,587,698,82,82,49.3,49.3,100,100,2850,2850,1193,1193,383,383,25.4,-1.0,85.5,-0.03,86.0,0.59,1.60,1.60
41.5,3504,587,699,81,81,49.3,49.3,100,100,2850,2850,1194,1194,381,381,25.4,-1.0,85.8,-0.02,86.1,0.59,1.60,1.60
41.6,3513,587,699,81,81,49.3,49.3,100,100,2850,2850,1194,1194,381,381,25.4,-1.0,85.8,-0.01,86.1,0.59,1.60,1.60
41.7,3522,587,699,81,81,49.3,49.3,100,100,2850,2850,1194,1194,381,381,25.4,-1.0,86.1,0.00,86.1,0.59,1.60,1.60
41.8,3531,586,698,82,82,49.3,49.3,100,100,2851,2851,1194,1194,384,384,25.4,-1.0,85.9,-0.01,86.1,0.59,1.60,1.60
41.9,3540,586,699,82,82,49.3,49.3,100,100,2850,2850,1195,1195,381,381,25.4,-1.0,85.9,0.00,86.1,0.59,1.60,1.60
42.0,3549,586,699,82,82,49.3,49.3,100,100,2850,2850,1195,1195,381,381,25.4,-1.0,86.2,0.00,86.1,0.59,1.60,1.60
42.1,3558,586,699,81,81,49.3,49.3,100,100,2850,2850,1195,1195,382,382,25.4,-1.0,86.2,0.01,86.1,0.59,1.60,1.60
42.2,3567,585,698,82,82,49.3,49.3,100,100,2850,2850,1195,1195,384,384,25.4,-1.0,86.0,0.00,86.1,0.59,1.60,1.60
42.3,3574,585,699,82,82,49.3,49.3,100,100,2850,2850,1196,1196,382,382,25.4,-1.0,86.0,0.00,86.1,0.59,1.60,1.60
42.4,3583,585,699,82,82,49.3,49.3,100,100,2850,2850,1196,1196,382,382,25.4,-1.0,86.2,0.01,86.1,0.59,1.60,1.60
42.5,3592,584,698,82,82,49.3,49.3,100,100,2850,2850,1196,1196,384,384,25.4,-1.0,86.1,0.00,86.1,0.59,1.60,1.60
42.6,3601,584,698,82,82,49.3,49.3,100,100,2850,2850,1196,1196,386,386,25.4,-1.0,86.0,0.00,86.0,0.59,1.60,1.60
42.7,3610,583,698,82,82,49.3,49.3,100,100,2850,2850,1196,1196,387,387,25.4,-1.0,85.8,-0.01,86.0,0.59,1.60,1.60
42.8,3617,583,698,82,82,49.3,49.3,100,100,2850,2850,1197,1197,385,385,25.4,-1.0,85.8,-0.02,86.0,0.59,1.60,1.60
42.9,3626,583,698,83,83,49.3,49.3,100,100,2850,2850,1197,1197,387,387,25.4,-1.0,85.3,-0.03,86.0,0.59,1.60,1.60
43.0,3635,583,698,82,82,49.3,49.3,100,100,2850,2850,1197,1197,387,387,25.4,-1.0,85.1,-0.04,86.0,0.59,1.60,1.60
43.1,3644,582,697,82,82,49.3,49.3,100,100,2850,2850,1197,1197,386,386,25.4,-1.0,84.9,-0.06,86.0,0.59,1.60,1.60
43.2,3653,582,698,82,82,49.3,49.3,100,100,2850,2850,1197,1197,384,384,25.4,-1.0,84.8,-0.06,86.0,0.59,1.60,1.60
43.3,3660,582,698,82,82,49.3,49.3,100,100,2850,2850,1198,1198,384,384,25.4,-1.0,84.8,-0.06,86.0,0.59,1.60,1.60
43.4,3669,581,697,82,82,49.3,49.3,100,100,2850,2850,1198,1198,386,386,25.4,-1.0,84.6,-0.07,86.0,0.59,1.60,1.60
43.5,3678,581,698,82,82,49.3,49.3,100,100,2850,2850,1198,1198,387,387,25.4,-1.0,84.6,-0.07,86.0,0.59,1.60,1.60
43.6,3687,581,698,83,83,49.4,49.4,100,100,2850,2850,1198,1198,387,387,25.4,-1.0,84.5,-0.08,86.0,0.60,1.60,1.60
43.7,3696,581,697,83,83,49.4,49.4,100,100,2850,2850,1199,1199,387,387,25.4,-1.0,84.4,-0.08,86.0,0.60,1.60,1.60
43.8,3703,581,698,82,82,49.4,49.4,100,100,2850,2850,1199,1199,385,385,25.4,-1.0,84.4,-0.07,86.0,0.60,1.60,1.60
43.9,3712,580,698,83,83,49.4,49.4,100,100,2850,2850,1199,1199,387,387,25.4,-1.0,84.6,-0.07,86.0,0.60,1.60,1.60
44.0,3721,581,699,81,81,49.4,49.4,100,100,2850,2850,1200,1200,379,379,25.4,-1.0,85.4,-0.04,86.2,0.59,1.61,1.61
44.1,3730,581,699,81,81,49.4,49.4,100,100,2850,2850,1200,1200,379,379,25.4,-1.0,86.0,-0.01,86.2,0.60,1.60,1.60
44.2,3739,581,699,81,81,49.4,49.4,100,100,2850,2850,1200,1200,379,380,25.4,-1.0,86.4,0.01,86.2,0.60,1.60,1.60
44.3,3746,579,698,83,83,49.4,49.4,100,100,2850,2850,1200,1200,388,388,25.4,-1.0,85.9,-0.01,86.0,0.60,1.60,1.60
44.4,3757,580,699,81,81,49.4,49.4,100,100,2850,2850,1201,1201,379,379,25.4,-1.0,85.9,0.02,86.2,0.60,1.60,1.60
44.5,3764,579,697,83,83,49.4,49.4,100,100,2850,2850,1200,1200,388,388,25.4,-1.0,86.1,0.00,86.0,0.60,1.60,1.60
44.6,3775,578,697,83,83,49.4,49.4,100,100,2850,2850,1200,1200,389,389,25.4,-1.0,85.7,-0.01,85.9,0.59,1.60,1.60
44.7,3782,578,698,82,82,49.4,49.4,100,100,2850,2850,1201,1201,385,385,25.4,-1.0,85.8,-0.01,86.0,0.59,1.60,1.60
44.8,3791,578,697,82,82,49.4,49.4,100,100,2850,2850,1201,1201,387,387,25.4,-1.0,85.4,-0.03,85.9,0.59,1.60,1.60
44.9,3798,578,698,81,81,49.4,49.4,100,100,2850,2850,1202,1202,384,384,25.3,-1.0,85.6,-0.02,86.0,0.59,1.60,1.60
45.0,3809,577,697,82,82,49.4,49.4,100,100,2850,2850,1202,1202,388,388,25.3,-1.0,85.2,-0.04,85.9,0.59,1.60,1.60
45.1,3818,577,698,82,82,49.4,49.4,100,100,2850,2850,1202,1202,386,386,25.3,-1.0,85.1,-0.04,86.0,0.59,1.60,1.60
45.2,3825,577,698,82,82,49.4,49.4,100,100,2851,2851,1202,1202,384,384,25.3,-1.0,85.1,-0.04,86.0,0.60,1.60,1.60
45.3,3834,577,698,82,82,49.4,49.4,100,100,2851,2851,1203,1203,385,385,25.3,-1.0,85.4,-0.03,86.0,0.60,1.60,1.60
45.4,3843,577,698,82,82,49.4,49.4,100,100,2851,2851,1203,1203,387,387,25.3,-1.0,85.4,-0.03,85.9,0.59,1.60,1.60
45.5,3852,577,698,82,82,49.4,49.4,100,100,2850,2850,1203,1203,385,385,25.3,-1.0,85.5,-0.02,85.9,0.60,1.60,1.60
45.6,3861,576,698,82,82,49.5,49.5,100,100,2851,2851,1203,1203,387,387,25.3,-1.0,85.5,-0.02,85.9,0.60,1.60,1.60
45.7,3868,576,698,82,82,49.5,49.5,100,100,2851,2851,1203,1203,388,388,25.3,-1.0,85.4,-0.02,85.9,0.60,1.60,1.60
45.8,3877,576,698,82,82,49.5,49.5,100,100,2850,2850,1203,1203,388,388,25.3,-0.9,85.4,-0.03,85.9,0.60,1.60,1.60
45.9,3886,575,698,82,82,49.5,49.5,100,100,2850,2850,1204,1204,388,388,25.3,-0.9,85.3,-0.03,85.9,0.60,1.60,1.60
46.0,3895,575,697,83,83,49.5,49.5,100,100,2850,2850,1204,1204,389,389,25.3,-0.9,85.3,-0.04,85.8,0.60,1.60,1.60
46.1,3902,575,698,82,82,49.5,49.5,100,100,2850,2850,1204,1204,388,388,25.3,-0.9,85.0,-0.04,85.9,0.60,1.60,1.60
46.2,3913,575,699,81,81,49.5,49.5,100,100,2850,2850,1205,1205,381,381,25.3,-0.9,85.7,-0.02,86.0,0.60,1.60,1.60
46.3,3920,575,699,81,81,49.5,49.5,100,100,2850,2850,1205,1205,382,382,25.3,-0.9,86.0,0.00,86.0,0.60,1.60,1.60
46.4,3929,575,699,81,81,49.5,49.5,100,100,2850,2850,1205,1205,381,381,25.4,-0.9,86.0,0.02,86.0,0.60,1.60,1.60
46.5,3938,573,697,83,83,49.5,49.5,100,100,2850,2850,1205,1205,391,391,25.4,-0.9,85.9,0.00,85.8,0.60,1.60,1.60
46.6,3947,573,698,83,83,49.5,49.5,100,100,2850,2850,1205,1205,389,389,25.4,-0.9,85.9,-0.01,85.8,0.60,1.60,1.60
46.7,3956,574,699,81,81,49.5,49.5,100,100,2850,2850,1206,1206,381,381,25.4,-0.9,86.5,0.02,86.0,0.60,1.61,1.61
46.8,3963,573,698,82,82,49.5,49.5,100,100,2850,2850,1206,1206,389,389,25.4,-0.9,86.1,0.01,85.8,0.60,1.60,1.60
46.9,3974,574,699,80,80,49.5,49.5,100,100,2849,2849,1206,1206,379,379,25.4,-0.9,86.1,0.00,86.1,0.60,1.60,1.60
47.0,3981,572,697,82,82,49.5,49.5,100,100,2849,2849,1206,1206,387,387,25.4,-0.9,85.8,0.00,85.9,0.60,1.60,1.60
47.1,3990,573,699,80,80,49.5,49.5,100,100,2850,2850,1207,1207,380,379,25.4,-0.9,85.8,0.02,86.1,0.60,1.61,1.61
47.2,3999,573,699,80,80,49.5,49.5,100,100,2851,2851,1207,1207,380,380,25.4,-0.9,86.9,0.04,86.1,0.60,1.61,1.61
47.3,4008,571,697,82,82,49.5,49.5,100,100,2851,2851,1207,1207,391,391,25.4,-0.9,86.9,0.02,85.9,0.60,1.60,1.60
47.4,4017,571,698,82,82,49.5,49.5,100,100,2851,2851,1207,1207,390,390,25.4,-0.9,86.2,0.01,85.9,0.60,1.60,1.60
47.5,4024,571,698,82,82,49.5,49.5,100,100,2851,2851,1208,1208,389,389,25.4,-0.9,86.2,0.01,86.0,0.60,1.60,1.60
47.6,4033,571,698,82,82,49.5,49.5,100,100,2851,2851,1208,1208,390,390,25.4,-0.9,86.2,0.01,86.0,0.60,1.60,1.60
47.7,4042,570,698,83,83,49.6,49.6,100,100,2851,2851,1208,1208,392,392,25.4,-0.9,86.0,0.00,86.0,0.60,1.60,1.60
47.8,4051,570,698,83,83,49.6,49.6,100,100,2851,2851,1208,1208,393,393,25.4,-0.9,85.9,-0.01,86.0,0.60,1.60,1.60
47.9,4060,570,698,83,83,49.6,49.6,100,100,2850,2850,1208,1208,392,392,25.4,-0.9,85.8,-0.01,86.0,0.60,1.60,1.60
48.0,4067,570,699,82,82,49.6,49.6,100,100,2850,2850,1208,1208,388,388,25.4,-0.9,85.8,0.00,86.1,0.60,1.60,1.60
48.1,4076,570,698,82,82,49.6,49.6,100,100,2850,2850,1208,1208,390,390,25.4,-0.9,86.1,0.00,86.0,0.60,1.60,1.60
48.2,4085,570,698,82,82,49.6,49.6,100,100,2850,2850,1209,1209,387,387,25.4,-0.9,86.3,0.01,86.1,0.60,1.60,1.60
48.3,4094,569,698,82,82,49.6,49.6,100,100,2850,2850,1209,1209,388,388,25.4,-0.9,86.3,0.01,86.1,0.60,1.60,1.60
48.4,4103,569,698,82,82,49.6,49.6,100,100,2850,2850,1209,1209,388,388,25.4,-0.9,86.3,0.01,86.1,0.60,1.60,1.60
48.5,4110,569,698,82,82,49.6,49.6,100,100,2850,2850,1209,1209,388,388,25.4,-0.9,86.3,0.01,86.1,0.60,1.60,1.60
48.6,4119,568,698,82,82,49.6,49.6,100,100,2851,2851,1210,1210,390,390,25.4,-0.9,86.1,0.00,86.0,0.60,1.60,1.60
48.7,4128,568,698,82,82,49.6,49.6,100,100,2851,2851,1210,1210,391,391,25.4,-0.9,85.9,0.00,86.0,0.60,1.60,1.60
48.8,4137,568,698,82,82,49.6,49.6,100,100,2851,2851,1210,1210,389,389,25.4,-0.9,85.9,0.00,86.0,0.60,1.60,1.60
48.9,4146,568,698,82,82,49.6,49.6,100,100,2851,2851,1210,1210,390,390,25.4,-0.9,85.9,-0.01,86.0,0.60,1.60,1.60
49.0,4153,567,698,82,82,49.6,49.6,100,100,2851,2851,1211,1211,390,390,25.4,-0.9,85.9,-0.01,86.0,0.60,1.60,1.60
49.1,4162,567,698,82,82,49.6,49.6,100,100,2851,2851,1211,1211,391,391,25.4,-0.9,85.7,-0.01,86.0,0.60,1.60,1.60
49.2,4171,567,698,82,82,49.6,49.6,100,100,2851,2851,1210,1210,391,391,25.4,-0.9,85.7,-0.02,86.0,0.60,1.60,1.60
49.3,4180,566,698,82,82,49.6,49.6,100,100,2850,2850,1210,1210,391,391,25.4,-0.9,85.6,-0.02,86.0,0.60,1.60,1.60
49.4,4189,566,698,82,82,49.6,49.6,100,100,2850,2850,1210,1210,391,391,25.4,-0.9,85.6,-0.02,86.0,0.60,1.60,1.60
49.5,4198,566,698,82,82,49.6,49.6,100,100,2850,2850,1208,1208,388,388,25.4,-0.9,85.7,-0.02,86.0,0.60,1.60,1.60
49.6,4207,566,698,82,82,49.6,49.6,100,100,2850,2850,1207,1207,388,387,25.4,-0.9,85.7,-0.01,86.0,0.60,1.60,1.60
49.7,4216,566,698,82,82,49.6,49.6,100,100,2850,2850,1205,1205,387,387,25.4,-0.9,86.0,0.00,86.0,0.60,1.60,1.60
49.8,4225,565,698,82,82,49.6,49.6,100,100,2849,2849,1203,1203,386,386,25.4,-0.9,86.0,0.01,86.0,0.60,1.60,1.60
49.9,4232,566,699,81,81,49.6,49.6,100,100,2849,2849,1203,1202,383,383,25.4,-0.9,86.4,0.02,86.0,0.60,1.59,1.59
50.0,4241,566,699,81,81,49.6,49.6,100,100,2849,2849,1201,1201,380,380,25.4,-0.9,86.8,0.04,86.1,0.60,1.59,1.59
50.1,4250,565,699,81,81,49.6,49.6,100,100,2850,2850,1200,1200,382,382,25.4,-0.9,86.9,0.04,86.0,0.60,1.59,1.59
50.2,4257,564,697,83,83,49.6,49.6,100,100,2850,2850,1198,1198,388,388,25.4,-0.9,86.9,0.02,85.8,0.60,1.59,1.59
50.3,4268,564,699,81,81,49.6,49.6,100,100,2850,2850,1197,1197,381,381,25.4,-0.9,86.5,0.03,86.0,0.60,1.59,1.59
50.4,4275,564,698,81,81,49.6,49.6,100,100,2850,2850,1196,1196,381,381,25.4,-0.9,86.5,0.03,86.0,0.60,1.59,1.59
50.5,4284,564,699,81,81,49.6,49.6,100,100,2850,2850,1195,1195,381,381,25.4,-0.9,86.7,0.04,86.0,0.60,1.58,1.58
50.6,4293,564,699,81,81,49.6,49.6,100,100,2850,2850,1193,1193,381,381,25.4,-0.9,86.8,0.04,86.0,0.60,1.58,1.58
50.7,4303,563,698,82,82,49.6,49.6,100,100,2850,2850,1191,1191,382,382,25.4,-0.9,86.8,0.04,86.0,0.60,1.58,1.58
50.8,4311,563,699,82,82,49.6,49.6,100,100,2850,2850,1190,1190,380,380,25.4,-0.9,86.9,0.05,86.0,0.60,1.58,1.58
50.9,4318,563,699,82,82,49.6,49.6,100,100,2850,2850,1189,1189,380,380,25.4,-0.9,87.1,0.05,86.0,0.60,1.58,1.58
51.0,4327,563,699,81,81,49.6,49.6,100,100,2850,2850,1187,1187,376,376,25.4,-0.9,87.1,0.06,86.1,0.60,1.58,1.58
51.1,4336,563,699,81,81,49.6,49.6,100,100,2850,2850,1186,1186,376,376,25.4,-0.9,87.7,0.08,86.1,0.60,1.57,1.57
51.2,4345,562,699,81,81,49.6,49.6,100,100,2849,2849,1184,1184,375,375,25.4,-0.9,88.0,0.10,86.1,0.60,1.57,1.57
51.3,4354,562,699,81,81,49.6,49.6,100,100,2850,2850,1183,1183,377,377,25.4,-0.9,87.9,0.10,86.0,0.60,1.57,1.57
51.4,4363,562,699,81,81,49.6,49.6,100,100,2850,2850,1181,1181,376,376,25.4,-0.9,87.9,0.10,86.0,0.60,1.57,1.57
51.5,4370,562,699,81,81,49.6,49.6,100,100,2850,2850,1180,1180,373,373,25.4,-0.9,88.0,0.10,86.1,0.60,1.57,1.57
51.6,4379,561,699,81,81,49.6,49.6,100,100,2850,2850,1179,1179,375,375,25.4,-0.9,87.9,0.10,86.0,0.60,1.57,1.57
51.7,4389,561,699,82,82,49.6,49.6,100,100,2850,2850,1177,1177,376,376,25.4,-0.9,87.9,0.08,86.0,0.60,1.56,1.56
51.8,4397,561,699,81,81,49.6,49.6,100,100,2850,2850,1176,1176,374,374,25.4,-0.9,87.6,0.08,86.0,0.60,1.56,1.56
51.9,4404,560,699,81,81,49.6,49.6,100,100,2850,2850,1175,1175,374,374,25.4,-0.9,87.6,0.08,86.0,0.60,1.56,1.56
52.0,4414,560,698,82,82,49.6,49.6,100,100,2850,2850,1173,1173,375,375,25.4,-0.9,87.3,0.07,86.0,0.60,1.56,1.56
52.1,4423,559,698,82,82,49.6,49.6,100,100,2850,2850,1172,1172,377,377,25.4,-0.9,86.8,0.05,85.9,0.60,1.56,1.56
52.2,4432,559,698,82,82,49.6,49.6,100,100,2850,2850,1170,1170,376,376,25.4,-0.9,86.8,0.03,85.9,0.60,1.55,1.55
52.3,4440,559,698,82,82,49.6,49.6,100,100,2850,2850,1169,1169,376,376,25.4,-0.9,86.1,0.01,85.9,0.60,1.55,1.55
52.4,4449,558,697,83,83,49.6,49.6,100,100,2850,2850,1167,1167,377,377,25.4,-0.9,85.6,-0.01,85.8,0.60,1.55,1.55
52.5,4457,559,699,81,81,49.6,49.6,100,100,2850,2850,1166,1166,369,369,25.4,-0.9,86.1,0.01,86.0,0.60,1.55,1.55
52.6,4466,559,699,81,81,49.6,49.6,100,100,2850,2850,1165,1165,368,369,25.4,-0.9,86.1,0.02,86.0,0.60,1.55,1.55
52.7,4475,558,699,81,81,49.6,49.6,100,100,2850,2850,1163,1163,370,370,25.4,-0.9,86.5,0.03,85.9,0.60,1.55,1.55
52.8,4483,558,699,81,81,49.6,49.6,100,100,2850,2850,1162,1162,367,367,25.4,-0.9,86.7,0.04,86.0,0.60,1.54,1.54
52.9,4491,558,699,81,81,49.6,49.6,100,100,2850,2850,1161,1161,369,369,25.4,-0.9,86.7,0.04,85.9,0.60,1.54,1.54
53.0,4500,558,699,81,81,49.6,49.6,100,100,2850,2850,1159,1159,369,369,25.4,-0.9,86.6,0.04,85.9,0.60,1.54,1.54
53.1,4509,557,698,81,81,49.6,49.6,100,100,2850,2850,1158,1158,370,370,25.4,-0.9,86.4,0.03,85.8,0.60,1.54,1.54
53.2,4518,556,698,82,82,49.6,49.6,100,100,2850,2850,1156,1156,371,371,25.4,-0.9,86.0,0.01,85.8,0.60,1.54,1.54
53.3,4525,556,698,82,82,49.6,49.6,100,100,2850,2850,1155,1155,369,369,25.4,-0.9,86.0,0.01,85.8,0.60,1.54,1.54
53.4,4534,556,698,82,82,49.6,49.6,100,100,2850,2850,1154,1154,370,370,25.4,-0.9,85.6,-0.01,85.7,0.60,1.53,1.53
53.5,4543,556,698,82,82,49.6,49.6,100,100,2850,2850,1152,1152,370,370,25.4,-0.9,85.3,-0.02,85.7,0.60,1.53,1.53
53.6,4552,555,698,82,82,49.6,49.6,100,100,2850,2850,1151,1151,371,371,25.4,-0.9,85.0,-0.04,85.7,0.60,1.53,1.53
53.7,4561,555,698,82,82,49.6,49.6,100,100,2850,2850,1149,1149,370,370,25.4,-0.9,84.7,-0.05,85.6,0.60,1.53,1.53
53.8,4570,556,699,81,81,49.6,49.6,100,100,2850,2850,1149,1149,363,363,25.4,-0.9,84.7,-0.02,85.8,0.60,1.53,1.53
53.9,4577,556,699,81,81,49.6,49.6,100,100,2850,2850,1148,1148,363,363,25.4,-0.9,85.6,-0.01,85.8,0.60,1.53,1.53
54.0,4586,555,699,81,81,49.6,49.6,100,100,2850,2850,1146,1146,364,364,25.4,-0.9,85.9,0.01,85.7,0.60,1.52,1.52
