"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %","Propeller efficiency, %","Manifold pressure, atm",Supercharger gear,RPM,"Power, hp","Thrust, kgf","Propeller pitch, deg","Propeller pitch, %","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
49.1,97.4,97.8,0,79,1.80,1,2850,1361,422,49.9,90,551,699,4701,0.60,64963.6,0.03
49.2,97.5,97.8,0,79,1.80,1,2850,1362,419,49.9,90,551,699,4711,0.60,65063.1,0.03
49.3,97.4,97.8,0,80,1.80,1,2851,1362,425,49.9,90,550,699,4721,0.60,65162.6,0.02
49.4,97.4,97.7,0,80,1.80,1,2850,1362,426,49.9,90,550,699,4731,0.60,65262.2,0.02
49.5,97.5,97.7,0,78,1.80,1,2850,1362,418,49.9,90,550,699,4741,0.60,65361.6,0.02
49.6,97.2,97.7,0,80,1.80,1,2851,1362,429,49.9,90,550,700,4749,0.60,65495.2,0.02
49.7,97.5,97.6,0,80,1.80,1,2851,1363,425,49.9,90,549,699,4759,0.60,65540.8,0.02
49.8,97.5,97.6,0,79,1.80,1,2850,1363,422,49.9,90,549,699,4770,0.60,65640.3,0.01
49.9,97.4,97.6,0,79,1.80,1,2850,1364,423,49.9,90,548,699,4780,0.60,65739.9,0.01
50.0,97.5,97.6,0,79,1.80,1,2850,1364,422,49.9,90,549,699,4790,0.60,65839.3,0.01
50.1,97.2,97.6,0,81,1.80,1,2850,1363,431,49.9,90,549,700,4798,0.60,65972.9,0.01
50.2,97.5,97.6,0,79,1.80,1,2850,1365,422,49.9,90,548,699,4808,0.60,66018.4,0.01
50.3,97.5,97.6,0,79,1.80,1,2850,1365,424,49.9,90,548,699,4818,0.60,66117.9,0.01
50.4,97.1,97.6,0,81,1.80,1,2850,1364,432,49.9,90,548,700,4828,0.60,66271.4,0.01
50.5,97.4,97.5,0,79,1.80,1,2850,1366,421,49.9,90,547,699,4839,0.60,66316.9,0.01
50.6,97.2,99.3,0,81,1.80,1,2851,1365,435,50.0,90,547,700,4847,0.60,66450.5,0.10
50.7,97.2,100.9,0,81,1.80,1,2850,1365,432,49.9,90,545,698,4857,0.60,66442.1,0.18
50.8,97.2,102.4,0,80,1.80,1,2850,1365,430,49.9,90,545,698,4867,0.60,66541.5,0.25
50.9,97.2,98.3,0,81,1.80,1,2851,1366,434,50.0,90,545,698,4877,0.60,66641.0,0.05
51.0,97.2,94.5,0,80,1.80,1,2850,1366,430,50.0,90,545,698,4887,0.60,66740.4,-0.14
51.1,97.2,91.2,0,80,1.80,1,2851,1366,431,50.0,90,544,698,4895,0.60,66820.0,-0.31
51.2,97.4,93.6,0,79,1.80,1,2850,1367,424,49.9,90,545,699,4905,0.60,66973.3,-0.19
51.3,97.3,95.8,0,80,1.80,1,2851,1368,429,50.0,90,544,699,4916,0.60,67072.8,-0.08
51.4,97.2,97.8,0,81,1.80,1,2850,1367,433,50.0,90,543,698,4928,0.60,67138.2,0.02
51.5,97.3,97.8,0,80,1.80,1,2850,1367,427,50.0,90,544,699,4936,0.60,67271.7,0.02
51.6,97.3,97.7,0,80,1.80,1,2851,1368,429,50.0,90,543,699,4944,0.60,67351.3,0.02
51.7,97.3,97.7,0,80,1.80,1,2850,1368,429,50.0,90,543,699,4956,0.60,67470.6,0.02
51.8,97.3,97.6,0,80,1.80,1,2850,1369,428,50.0,90,543,699,4966,0.60,67570.1,0.02
51.9,97.3,97.6,0,80,1.80,1,2851,1369,431,50.0,90,542,699,4974,0.60,67649.7,0.01
52.0,97.4,97.6,0,80,1.80,1,2850,1369,427,50.0,90,542,699,4985,0.60,67749.1,0.01
52.1,97.3,97.5,0,80,1.80,1,2851,1369,429,50.0,90,542,699,4995,0.60,67848.6,0.01
52.2,97.3,97.5,0,80,1.80,1,2851,1370,432,50.0,90,542,699,5005,0.60,67948.0,0.01
52.3,97.3,97.5,0,80,1.80,1,2850,1370,430,50.0,90,541,699,5015,0.60,68047.5,0.01
52.4,97.3,97.5,0,79,1.80,1,2850,1370,426,50.0,90,541,699,5025,0.60,68146.9,0.01
52.5,97.3,97.5,0,80,1.80,1,2851,1371,432,50.1,90,541,699,5033,0.60,68226.5,0.01
52.6,97.3,97.5,0,80,1.80,1,2850,1370,429,50.0,90,541,699,5043,0.60,68325.9,0.01
52.7,97.3,97.4,0,79,1.80,1,2850,1371,426,50.0,90,540,699,5054,0.60,68425.3,0.01
52.8,97.2,97.4,0,81,1.80,1,2851,1371,433,50.1,90,540,699,5064,0.60,68524.8,0.01
52.9,97.3,97.4,0,80,1.80,1,2850,1371,429,50.1,90,540,699,5074,0.60,68624.1,0.00
53.0,97.3,97.4,0,79,1.80,1,2850,1372,422,50.0,90,540,699,5082,0.61,68703.6,0.00
53.1,97.3,97.4,0,80,1.80,1,2851,1372,431,50.1,90,539,699,5092,0.61,68803.0,0.00
53.2,97.2,97.4,0,80,1.80,1,2850,1371,432,50.1,90,539,699,5102,0.61,68902.4,0.00
53.3,97.2,97.4,0,79,1.80,1,2850,1370,426,50.0,90,539,699,5112,0.61,69001.7,0.00
53.4,97.3,97.4,0,79,1.80,1,2850,1369,423,50.1,90,539,699,5120,0.61,69081.1,0.00
53.5,97.2,97.4,0,80,1.80,1,2850,1368,427,50.1,90,539,699,5130,0.61,69180.5,0.00
53.6,97.2,97.3,0,79,1.79,1,2850,1366,424,50.1,90,538,699,5141,0.61,69279.7,0.00
53.7,97.1,97.3,0,79,1.79,1,2850,1365,422,50.1,90,538,699,5153,0.61,69398.8,0.00
53.8,97.2,97.3,0,79,1.79,1,2850,1363,423,50.1,90,538,699,5163,0.61,69498.0,0.00
53.9,97.1,97.3,0,79,1.79,1,2850,1362,422,50.1,90,537,699,5171,0.61,69577.4,0.00
54.0,96.9,97.3,0,81,1.78,1,2850,1361,432,50.1,90,536,698,5179,0.60,69602.8,0.00
54.1,97.0,97.3,0,80,1.78,1,2850,1360,426,50.1,90,536,699,5191,0.61,69775.8,0.00
54.2,97.0,97.2,0,80,1.78,1,2850,1358,424,50.1,90,536,699,5201,0.61,69874.9,0.00
54.3,97.0,97.2,0,80,1.78,1,2850,1357,424,50.1,90,536,699,5209,0.61,69954.2,0.00
54.4,97.0,97.2,0,79,1.77,1,2850,1356,420,50.1,90,536,699,5219,0.61,70053.2,0.00
54.5,97.0,97.2,0,80,1.77,1,2850,1355,422,50.1,90,535,699,5230,0.61,70152.3,0.00
54.6,96.7,97.2,0,82,1.77,1,2850,1353,432,50.1,90,536,700,5238,0.61,70285.5,0.00
54.7,96.9,97.1,0,80,1.77,1,2850,1352,422,50.1,90,535,699,5250,0.61,70350.4,0.00
54.8,96.9,97.1,0,80,1.77,1,2850,1351,423,50.1,90,534,699,5260,0.61,70449.4,0.00
54.9,96.9,97.1,0,80,1.76,1,2850,1350,423,50.1,90,534,699,5268,0.61,70528.6,0.00
55.0,96.8,97.1,0,80,1.76,1,2850,1348,424,50.1,90,534,699,5278,0.61,70627.6,0.00
55.1,96.8,97.0,0,80,1.76,1,2850,1347,422,50.1,90,533,699,5288,0.61,70726.5,0.00
55.2,96.7,97.0,0,81,1.76,1,2850,1346,425,50.1,90,533,698,5298,0.61,70771.6,0.00
55.3,96.7,97.0,0,81,1.75,1,2850,1344,426,50.1,90,532,698,5306,0.61,70850.7,0.00
55.4,96.7,95.1,0,80,1.75,1,2850,1343,422,50.1,90,532,698,5316,0.61,70949.6,-0.09
55.5,96.6,93.5,0,81,1.75,1,2850,1342,425,50.1,90,532,698,5326,0.61,71048.5,-0.17
55.6,96.7,92.0,0,80,1.75,1,2850,1340,422,50.1,90,532,698,5336,0.61,71147.4,-0.25
55.7,96.6,92.4,0,81,1.74,1,2850,1339,425,50.1,90,531,698,5347,0.61,71246.2,-0.22
55.8,96.7,92.9,0,80,1.74,1,2850,1338,422,50.1,90,531,698,5355,0.61,71325.3,-0.20
55.9,96.6,93.2,0,81,1.74,1,2850,1337,423,50.1,90,532,700,5365,0.61,71532.1,-0.18
56.0,96.8,95.4,0,79,1.74,1,2850,1336,414,50.1,90,531,699,5375,0.61,71577.0,-0.07
56.1,96.8,97.4,0,79,1.74,1,2849,1334,413,50.1,90,531,699,5387,0.61,71695.5,0.03
56.2,96.6,99.2,0,81,1.73,1,2850,1333,420,50.1,90,531,700,5395,0.61,71828.6,0.12
56.3,96.7,97.1,0,80,1.73,1,2850,1332,420,50.1,90,530,698,5403,0.61,71799.9,0.01
56.4,96.6,95.2,0,81,1.73,1,2850,1330,423,50.1,90,529,698,5413,0.61,71898.7,-0.08
56.5,96.7,93.6,0,80,1.73,1,2850,1329,416,50.1,90,529,698,5423,0.61,71997.6,-0.16
56.6,96.7,93.9,0,80,1.73,1,2851,1328,418,50.1,90,529,698,5433,0.61,72096.4,-0.15
56.7,96.7,94.2,0,80,1.72,1,2850,1327,417,50.1,90,529,699,5443,0.61,72249.2,-0.13
56.8,96.8,94.4,0,80,1.72,1,2850,1326,413,50.1,90,529,699,5451,0.61,72328.3,-0.12
56.9,96.8,96.5,0,80,1.72,1,2850,1325,416,50.1,90,528,699,5461,0.61,72427.2,-0.01
57.0,96.8,98.3,0,80,1.72,1,2850,1323,415,50.1,90,528,699,5472,0.61,72526.1,0.08
57.1,96.7,100.0,0,80,1.71,1,2850,1322,413,50.1,90,528,699,5484,0.61,72644.8,0.16
57.2,96.7,97.9,0,80,1.71,1,2850,1321,417,50.1,90,527,698,5492,0.61,72670.1,0.06
57.3,96.7,96.0,0,81,1.71,1,2850,1319,419,50.1,90,527,698,5502,0.61,72769.1,-0.04
57.4,96.7,94.2,0,80,1.71,1,2850,1318,415,50.1,90,526,698,5512,0.61,72868.0,-0.13
57.5,96.7,94.5,0,80,1.71,1,2850,1317,413,50.1,90,526,698,5522,0.61,72966.9,-0.12
57.6,96.8,94.7,0,80,1.70,1,2850,1316,412,50.1,90,526,699,5532,0.61,73119.7,-0.10
57.7,96.9,94.9,0,80,1.70,1,2850,1315,411,50.1,90,526,699,5540,0.61,73198.9,-0.09
57.8,96.9,96.9,0,80,1.70,1,2850,1314,409,50.1,90,526,699,5550,0.61,73297.9,0.01
57.9,96.9,98.7,0,80,1.70,1,2850,1312,409,50.1,90,526,699,5560,0.61,73396.8,0.10
58.0,96.8,100.4,0,80,1.70,1,2850,1311,412,50.1,90,525,699,5570,0.61,73495.9,0.18
58.1,96.8,98.2,0,80,1.69,1,2850,1309,413,50.1,90,525,698,5580,0.61,73541.0,0.07
58.2,96.8,96.2,0,80,1.69,1,2850,1308,410,50.1,90,524,698,5591,0.61,73640.0,-0.03
58.3,96.9,94.5,0,80,1.69,1,2850,1307,408,50.1,90,524,699,5599,0.61,73773.1,-0.12
58.4,96.8,94.7,0,81,1.69,1,2850,1306,415,50.1,90,523,698,5609,0.61,73818.3,-0.11
58.5,96.8,94.9,0,80,1.68,1,2850,1304,411,50.1,90,523,698,5619,0.61,73917.3,-0.09
58.6,96.9,95.1,0,80,1.68,1,2850,1303,407,50.1,90,523,698,5629,0.61,74016.3,-0.09
58.7,96.9,95.3,0,81,1.68,1,2851,1302,411,50.1,90,523,698,5637,0.61,74095.6,-0.08
58.8,96.9,95.4,0,81,1.68,1,2850,1300,411,50.1,90,523,698,5647,0.61,74194.7,-0.07
58.9,96.9,95.6,0,80,1.68,1,2850,1298,406,50.1,90,522,698,5657,0.61,74293.8,-0.06
59.0,96.9,97.5,0,79,1.67,1,2850,1297,404,50.1,90,522,699,5667,0.61,74446.7,0.04
59.1,96.9,99.3,0,80,1.67,1,2850,1296,407,50.1,90,522,699,5677,0.61,74545.8,0.13
59.2,97.0,100.9,0,80,1.67,1,2850,1295,404,50.1,90,522,699,5685,0.61,74625.1,0.21
59.3,97.1,100.5,0,78,1.67,1,2849,1293,397,50.1,90,522,699,5696,0.61,74724.1,0.18
59.4,97.0,100.2,0,79,1.67,1,2851,1292,402,50.1,90,522,699,5706,0.61,74823.2,0.17
59.5,97.0,99.9,0,80,1.66,1,2850,1290,404,50.1,90,521,699,5716,0.61,74922.3,0.15
59.6,96.9,99.6,0,80,1.66,1,2850,1288,402,50.1,90,521,699,5726,0.61,75021.4,0.13
59.7,97.0,99.3,0,79,1.66,1,2850,1287,399,50.1,90,521,699,5734,0.61,75100.7,0.12
59.8,97.0,99.1,0,79,1.66,1,2850,1286,396,50.1,90,521,699,5744,0.61,75199.6,0.11
59.9,96.9,98.9,0,80,1.66,1,2850,1285,400,50.1,90,520,699,5754,0.61,75298.7,0.10
60.0,96.9,98.7,0,80,1.65,1,2850,1283,400,50.1,90,520,699,5764,0.61,75397.8,0.09
60.1,96.9,98.5,0,79,1.65,1,2850,1281,398,50.1,90,520,699,5774,0.61,75496.8,0.08
60.2,96.9,98.3,0,79,1.65,1,2850,1280,398,50.1,90,519,699,5784,0.61,75595.8,0.07
60.3,96.9,98.2,0,80,1.65,1,2850,1279,398,50.1,90,519,699,5795,0.61,75694.8,0.06
60.4,96.9,98.1,0,79,1.64,1,2850,1277,394,50.1,90,519,699,5803,0.61,75773.9,0.06
60.5,96.8,97.9,0,79,1.64,1,2850,1276,396,50.1,90,519,699,5815,0.61,75892.7,0.05
60.6,96.9,97.8,0,79,1.64,1,2850,1275,393,50.1,90,519,699,5823,0.61,75971.8,0.05
60.7,96.8,97.7,0,79,1.64,1,2850,1273,393,50.1,90,518,699,5833,0.61,76070.7,0.04
60.8,96.8,97.6,0,79,1.64,1,2850,1272,392,50.1,90,518,699,5843,0.61,76169.5,0.04
60.9,96.7,97.6,0,79,1.63,1,2850,1270,395,50.1,90,517,699,5853,0.61,76268.4,0.03
61.0,96.8,97.5,0,79,1.63,1,2849,1268,391,50.1,90,517,699,5863,0.61,76367.1,0.03
61.1,96.5,99.2,0,80,1.63,1,2850,1266,397,50.1,90,518,700,5871,0.61,76500.2,0.12
61.2,96.5,100.8,0,80,1.63,1,2850,1265,399,50.1,90,516,698,5881,0.61,76491.1,0.20
61.3,96.5,102.2,0,81,1.62,1,2850,1264,399,50.1,90,515,698,5891,0.61,76589.8,0.27
61.4,96.4,97.9,0,80,1.62,1,2850,1262,396,50.1,90,515,698,5901,0.61,76688.5,0.06
61.5,96.5,94.1,0,80,1.62,1,2850,1261,394,50.1,90,516,700,5909,0.61,76875.3,-0.13
61.6,96.6,90.7,0,79,1.62,1,2850,1261,391,50.1,90,516,699,5919,0.61,76920.0,-0.31
61.7,96.3,94.9,0,81,1.62,1,2849,1258,398,50.1,90,516,700,5929,0.61,77072.6,-0.09
61.8,96.6,98.6,0,78,1.62,1,2850,1258,385,50.1,90,515,699,5940,0.61,77117.3,0.10
61.9,96.3,102.0,0,81,1.61,1,2850,1255,398,50.1,90,513,697,5950,0.61,77108.2,0.27
62.0,96.5,99.7,0,79,1.61,1,2850,1255,390,50.1,90,514,699,5958,0.61,77294.8,0.16
62.1,96.5,97.5,0,79,1.61,1,2850,1253,389,50.1,90,514,699,5968,0.61,77393.4,0.05
62.2,96.5,95.6,0,79,1.61,1,2850,1252,388,50.1,90,514,699,5978,0.61,77491.9,-0.05
62.3,96.4,95.7,0,80,1.60,1,2850,1250,391,50.1,90,513,699,5988,0.61,77590.5,-0.04
62.4,96.3,95.8,0,80,1.60,1,2850,1248,392,50.1,90,513,698,5998,0.61,77635.2,-0.04
62.6,96.4,95.8,0,79,1.60,1,2850,1247,388,50.1,90,513,699,6006,0.61,77767.9,-0.04
62.6,96.5,95.9,0,79,1.60,1,2850,1246,384,50.1,90,513,699,6016,0.61,77866.4,-0.03
62.7,96.5,96.0,0,79,1.60,1,2850,1245,387,50.1,90,512,699,6026,0.61,77965.0,-0.03
62.9,96.4,96.0,0,80,1.59,1,2850,1243,389,50.1,90,512,699,6036,0.61,78063.5,-0.03
63.0,96.3,94.2,0,80,1.59,1,2850,1241,389,50.1,90,511,698,6046,0.61,78108.2,-0.11
63.1,96.3,92.6,0,79,1.59,1,2850,1241,385,50.1,90,511,699,6056,0.61,78260.6,-0.20
63.2,96.4,91.2,0,79,1.59,1,2850,1239,385,50.1,90,511,699,6066,0.61,78359.1,-0.27
63.3,96.4,93.5,0,80,1.59,1,2850,1238,387,50.1,90,511,699,6074,0.61,78438.0,-0.15
63.4,96.3,95.6,0,80,1.58,1,2850,1235,389,50.1,90,510,698,6086,0.61,78502.4,-0.04
63.5,96.3,97.5,0,80,1.58,1,2850,1235,385,50.1,90,511,700,6094,0.61,78689.1,0.06
63.6,96.5,99.3,0,79,1.58,1,2850,1234,380,50.1,90,511,700,6104,0.61,78787.6,0.14
63.7,96.5,100.8,0,79,1.58,1,2850,1232,381,50.1,90,510,700,6114,0.61,78886.2,0.22
63.8,96.5,102.2,0,79,1.58,1,2850,1231,378,50.1,90,510,700,6122,0.61,78965.1,0.29
63.9,96.5,101.7,0,78,1.57,1,2850,1230,378,50.1,90,510,700,6132,0.61,79063.6,0.26
64.0,96.5,101.2,0,79,1.57,1,2850,1228,381,50.1,90,509,699,6142,0.61,79108.3,0.24
64.1,96.5,100.7,0,79,1.57,1,2850,1227,381,50.1,90,509,699,6153,0.61,79206.8,0.21
64.2,96.4,98.4,0,79,1.57,1,2850,1225,381,50.1,90,508,699,6163,0.61,79305.4,0.10
64.3,96.4,96.4,0,79,1.57,1,2850,1224,381,50.1,90,508,699,6173,0.61,79404.0,0.00
64.4,96.4,94.6,0,80,1.56,1,2850,1222,383,50.1,90,507,698,6183,0.61,79448.7,-0.10
64.5,96.4,92.9,0,80,1.56,1,2850,1221,383,50.1,90,507,698,6191,0.61,79527.6,-0.18
64.6,96.4,91.4,0,80,1.56,1,2850,1220,380,50.1,90,507,698,6201,0.61,79626.1,-0.25
64.7,96.4,90.1,0,80,1.56,1,2850,1219,381,50.1,90,507,698,6209,0.61,79705.0,-0.32
64.8,96.5,94.4,0,79,1.56,1,2850,1217,375,50.1,90,507,700,6221,0.61,79931.1,-0.10
64.9,96.5,98.3,0,79,1.55,1,2850,1216,374,50.1,90,507,700,6231,0.61,80029.6,0.09
65.0,96.5,101.8,0,78,1.55,1,2850,1215,373,50.1,90,507,700,6239,0.61,80108.5,0.27
65.1,96.5,101.3,0,79,1.55,1,2850,1213,373,50.1,90,507,700,6249,0.61,80207.1,0.24
65.2,96.5,100.8,0,78,1.55,1,2850,1212,372,50.1,90,506,700,6259,0.61,80305.6,0.22
65.3,96.5,100.4,0,78,1.55,1,2850,1211,371,50.1,90,506,700,6269,0.61,80404.2,0.20
65.4,96.3,96.3,0,80,1.54,1,2850,1209,379,50.1,90,504,698,6277,0.61,80375.2,-0.01
65.5,96.4,92.7,0,79,1.54,1,2850,1207,376,50.1,90,505,698,6287,0.61,80473.7,-0.19
65.6,96.3,89.4,0,80,1.54,1,2850,1206,379,50.1,90,504,698,6297,0.61,80572.3,-0.36
65.7,96.3,90.1,0,80,1.54,1,2850,1204,378,50.1,90,504,698,6307,0.61,80670.9,-0.32
65.8,96.3,90.7,0,80,1.54,1,2850,1203,376,50.1,90,503,698,6317,0.61,80769.4,-0.29
65.9,96.4,91.3,0,79,1.53,1,2850,1202,374,50.1,90,503,698,6327,0.61,80868.0,-0.26
66.0,96.4,91.8,0,80,1.53,1,2850,1201,376,50.1,90,503,698,6335,0.61,80946.9,-0.23
66.1,96.4,92.2,0,80,1.53,1,2850,1199,375,50.1,90,503,698,6345,0.61,81045.5,-0.21
66.2,96.4,92.7,0,79,1.53,1,2850,1198,372,50.1,90,503,698,6356,0.61,81144.1,-0.19
66.3,96.5,94.9,0,79,1.53,1,2850,1197,370,50.1,90,503,699,6366,0.61,81296.5,-0.08
66.4,96.5,96.8,0,79,1.52,1,2850,1196,369,50.1,90,503,699,6376,0.62,81395.1,0.02
66.5,96.5,98.6,0,79,1.52,1,2850,1195,370,50.1,90,502,699,6384,0.62,81474.0,0.11
66.6,96.6,100.3,0,78,1.52,1,2849,1193,365,50.1,90,502,700,6394,0.62,81626.6,0.19
66.7,96.5,101.7,0,79,1.52,1,2850,1192,367,50.1,90,502,699,6404,0.62,81671.3,0.27
66.8,96.6,103.0,0,78,1.52,1,2850,1190,365,50.1,90,502,700,6414,0.62,81823.8,0.33
66.9,96.6,102.4,0,78,1.51,1,2850,1189,364,50.1,90,502,700,6424,0.62,81922.4,0.30
67.0,96.4,101.8,0,80,1.51,1,2850,1187,371,50.1,90,502,700,6432,0.62,82001.4,0.27
67.1,96.4,101.3,0,80,1.51,1,2850,1186,372,50.1,90,500,698,6442,0.61,81992.1,0.24
67.2,96.4,97.2,0,80,1.51,1,2850,1184,371,50.1,90,500,698,6452,0.61,82090.7,0.03
67.3,96.4,93.5,0,80,1.51,1,2850,1183,370,50.1,90,499,698,6462,0.61,82189.4,-0.15
67.4,96.4,90.1,0,79,1.50,1,2850,1182,367,50.1,90,499,698,6472,0.62,82288.0,-0.32
67.5,96.5,92.6,0,79,1.50,1,2850,1181,366,50.1,90,499,699,6480,0.62,82420.8,-0.20
67.6,96.5,94.8,0,79,1.50,1,2850,1180,366,50.1,90,499,699,6490,0.62,82519.4,-0.08
67.7,96.5,96.8,0,79,1.50,1,2850,1178,365,50.1,90,499,699,6500,0.62,82618.0,0.02
67.8,96.5,96.8,0,79,1.50,1,2850,1177,364,50.1,90,499,699,6510,0.62,82716.6,0.02
67.9,96.4,96.8,0,79,1.50,1,2850,1176,365,50.1,90,498,699,6520,0.62,82815.2,0.01
68.0,96.4,96.7,0,80,1.49,1,2850,1174,366,50.1,90,498,698,6530,0.62,82859.9,0.01
68.1,96.4,94.9,0,79,1.49,1,2850,1173,364,50.1,90,497,698,6540,0.62,82958.5,-0.08
68.2,96.3,93.2,0,79,1.49,1,2850,1171,364,50.1,90,497,698,6551,0.62,83057.1,-0.16
68.3,96.3,91.7,0,79,1.49,1,2850,1170,365,50.1,90,497,698,6561,0.62,83155.6,-0.24
68.4,96.5,95.8,0,78,1.49,1,2849,1169,356,50.0,90,498,700,6569,0.62,83342.2,-0.03
68.5,96.4,99.5,0,78,1.48,1,2850,1168,358,50.0,90,497,699,6579,0.62,83386.7,0.15
68.6,96.4,102.8,0,79,1.48,1,2850,1167,362,50.1,90,497,699,6589,0.62,83485.2,0.32
68.7,96.4,100.4,0,79,1.48,1,2850,1165,359,50.1,90,496,699,6599,0.62,83583.7,0.20
68.8,96.4,98.1,0,78,1.48,1,2850,1164,357,50.0,90,496,699,6609,0.62,83682.1,0.08
68.9,96.3,96.1,0,79,1.48,1,2850,1163,358,50.1,90,496,699,6617,0.62,83760.9,-0.02
69.0,96.4,98.0,0,78,1.47,1,2850,1161,356,50.1,90,496,700,6627,0.62,83913.2,0.08
69.1,96.3,99.7,0,78,1.47,1,2850,1160,356,50.0,90,495,699,6637,0.62,83957.7,0.16
69.2,96.4,101.2,0,78,1.47,1,2850,1159,354,50.1,90,495,700,6647,0.62,84110.0,0.24
69.3,96.4,100.7,0,78,1.47,1,2850,1158,354,50.1,90,495,700,6655,0.62,84188.7,0.21
69.4,96.1,100.3,0,80,1.47,1,2850,1155,363,50.1,90,495,700,6665,0.62,84287.1,0.19
69.5,96.1,99.9,0,79,1.46,1,2850,1154,359,50.0,90,493,698,6675,0.62,84277.6,0.17
69.6,96.1,95.9,0,80,1.46,1,2850,1153,360,50.1,90,493,698,6685,0.62,84376.0,-0.03
69.7,96.1,92.2,0,80,1.46,1,2850,1152,361,50.1,90,493,698,6695,0.62,84474.3,-0.21
69.8,96.2,89.0,0,79,1.46,1,2850,1150,356,50.0,90,493,698,6705,0.62,84572.7,-0.37
69.9,96.2,89.7,0,79,1.46,1,2850,1150,357,50.1,90,493,698,6713,0.62,84651.4,-0.33
70.0,96.2,90.4,0,80,1.45,1,2850,1148,358,50.1,90,492,698,6723,0.62,84749.8,-0.30
70.1,96.2,90.9,0,79,1.45,1,2850,1147,356,50.1,90,492,698,6733,0.62,84848.1,-0.27
70.2,96.2,91.5,0,79,1.45,1,2850,1145,355,50.1,90,492,698,6743,0.62,84946.5,-0.24
70.3,96.2,91.9,0,79,1.45,1,2850,1145,357,50.1,90,492,698,6751,0.62,85025.3,-0.22
70.4,96.2,92.4,0,79,1.45,1,2850,1143,356,50.1,90,491,698,6761,0.62,85123.7,-0.20
70.5,96.3,94.6,0,78,1.45,1,2850,1142,351,50.0,90,491,699,6771,0.62,85276.0,-0.09
70.6,96.3,96.6,0,79,1.44,1,2850,1141,352,50.1,90,491,699,6781,0.62,85374.4,0.01
70.7,96.5,98.4,0,78,1.44,1,2849,1139,347,50.0,90,491,700,6791,0.62,85526.8,0.10
70.8,96.5,100.0,0,78,1.44,1,2850,1139,346,50.0,90,491,700,6799,0.62,85605.6,0.19
70.9,96.4,101.5,0,79,1.44,1,2850,1137,351,50.1,90,490,699,6811,0.62,85669.8,0.26
71.0,96.5,102.8,0,79,1.44,1,2850,1135,350,50.1,90,490,699,6821,0.62,85768.3,0.33
71.1,96.5,100.3,0,78,1.43,1,2850,1134,348,50.0,90,490,699,6831,0.62,85866.9,0.20
71.2,96.5,98.1,0,78,1.43,1,2850,1133,345,50.0,90,490,700,6841,0.62,86019.3,0.09
71.3,96.4,96.1,0,79,1.43,1,2850,1132,351,50.1,90,490,700,6848,0.62,86078.5,-0.02
71.4,96.3,92.5,0,80,1.43,1,2850,1130,355,50.1,90,488,697,6860,0.62,86035.1,-0.20
71.5,96.4,89.2,0,79,1.43,1,2850,1129,349,50.0,90,488,698,6868,0.62,86167.8,-0.36
71.6,96.4,86.3,0,79,1.42,1,2850,1128,349,50.0,90,488,698,6878,0.62,86266.4,-0.51
71.7,96.5,89.2,0,79,1.42,1,2850,1126,350,50.1,90,488,698,6888,0.62,86365.1,-0.36
71.8,96.4,91.7,0,80,1.42,1,2850,1125,351,50.1,90,487,698,6898,0.62,86463.8,-0.23
71.9,96.5,94.1,0,79,1.42,1,2850,1124,346,50.0,90,487,698,6908,0.62,86562.4,-0.12
72.0,96.4,94.3,0,79,1.42,1,2850,1122,350,50.1,90,487,698,6918,0.62,86661.1,-0.11
72.1,96.5,94.5,0,79,1.42,1,2850,1121,348,50.1,90,487,698,6928,0.62,86759.7,-0.10
72.2,96.5,94.7,0,79,1.41,1,2850,1120,345,50.0,90,487,699,6936,0.62,86892.6,-0.09
72.3,96.5,94.9,0,79,1.41,1,2850,1119,347,50.1,90,486,698,6946,0.62,86937.4,-0.08
72.4,96.4,95.0,0,80,1.81,2,2850,1118,349,50.1,90,486,698,6956,0.62,87036.1,-0.07
72.5,96.4,95.2,0,79,1.81,2,2850,1117,347,50.0,90,485,698,6966,0.62,87134.7,-0.06
72.6,96.4,95.3,0,79,1.81,2,2850,1117,344,50.0,90,485,698,6976,0.62,87233.3,-0.06
72.7,96.5,95.4,0,78,1.81,2,2850,1117,342,50.1,90,486,699,6984,0.62,87366.1,-0.05
72.8,96.5,95.5,0,79,1.81,2,2850,1117,344,50.1,90,485,699,6994,0.62,87464.7,-0.05
72.9,96.4,97.4,0,79,1.80,2,2850,1117,345,50.1,90,485,699,7004,0.62,87563.3,0.05
73.0,96.4,99.2,0,79,1.80,2,2850,1117,344,50.1,90,485,699,7014,0.62,87661.9,0.14
73.1,96.4,100.7,0,79,1.80,2,2850,1117,344,50.1,90,484,699,7024,0.62,87760.4,0.22
73.2,96.3,100.3,0,79,1.80,2,2850,1117,345,50.1,90,484,699,7032,0.62,87839.2,0.19
73.3,96.3,99.9,0,79,1.80,2,2850,1117,345,50.1,90,484,699,7043,0.62,87937.6,0.18
73.4,96.2,99.5,0,79,1.80,2,2850,1117,344,50.1,90,484,699,7053,0.62,88036.0,0.16
73.5,96.1,97.4,0,79,1.80,2,2850,1117,347,50.1,90,483,698,7063,0.62,88080.5,0.05
73.6,96.2,95.4,0,79,1.80,2,2850,1117,344,50.1,90,483,699,7073,0.62,88232.7,-0.05
